entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.18055555555555555,,H,10 minutes,1%,2021-10-01,[{'media': 'TVCI'}],BFT
all,Silence,0.48277777777777775,,H,28 minutes,3%,2021-10-01,[{'media': 'TVCI'}],BFT
all,Musique,1.4066666666666667,,H,1 heure 24 minutes,8%,2021-10-01,[{'media': 'TVCI'}],BFT
all,Femme,6.460555555555556,,H,6 heures 27 minutes,36%,2021-10-01,[{'media': 'TVCI'}],BFT
all,Homme,9.473611111111111,,H,9 heures 28 minutes,53%,2021-10-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.13027777777777777,,H,7 minutes,1%,2021-10-02,[{'media': 'TVCI'}],BFT
all,Silence,0.4825,,H,28 minutes,3%,2021-10-02,[{'media': 'TVCI'}],BFT
all,Musique,1.3727777777777779,,H,1 heure 22 minutes,8%,2021-10-02,[{'media': 'TVCI'}],BFT
all,Femme,5.585555555555556,,H,5 heures 35 minutes,31%,2021-10-02,[{'media': 'TVCI'}],BFT
all,Homme,10.433333333333334,,H,10 heures 26 minutes,58%,2021-10-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.2575,,H,15 minutes,1%,2021-10-03,[{'media': 'TVCI'}],BFT
all,Silence,0.7708333333333334,,H,46 minutes,4%,2021-10-03,[{'media': 'TVCI'}],BFT
all,Musique,1.0652777777777778,,H,1 heure 3 minutes,6%,2021-10-03,[{'media': 'TVCI'}],BFT
all,Femme,3.1991666666666667,,H,3 heures 11 minutes,18%,2021-10-03,[{'media': 'TVCI'}],BFT
all,Homme,12.711388888888889,,H,12 heures 42 minutes,71%,2021-10-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.1925,,H,11 minutes,1%,2021-10-04,[{'media': 'TVCI'}],BFT
all,Silence,0.4955555555555556,,H,29 minutes,3%,2021-10-04,[{'media': 'TVCI'}],BFT
