entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.10027777777777777,,H,6 minutes,1%,2025-01-01,[{'media': 'TVCI'}],BFT
all,Musique,0.42027777777777775,,H,25 minutes,2%,2025-01-01,[{'media': 'TVCI'}],BFT
all,Silence,0.46111111111111114,,H,27 minutes,3%,2025-01-01,[{'media': 'TVCI'}],BFT
all,Femme,4.208055555555555,,H,4 heures 12 minutes,23%,2025-01-01,[{'media': 'TVCI'}],BFT
all,Homme,12.809722222222222,,H,12 heures 48 minutes,71%,2025-01-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.20777777777777778,,H,12 minutes,1%,2025-01-02,[{'media': 'TVCI'}],BFT
all,Silence,0.48333333333333334,,H,29 minutes,3%,2025-01-02,[{'media': 'TVCI'}],BFT
all,Musique,0.6008333333333333,,H,36 minutes,3%,2025-01-02,[{'media': 'TVCI'}],BFT
all,Femme,4.953888888888889,,H,4 heures 57 minutes,28%,2025-01-02,[{'media': 'TVCI'}],BFT
all,Homme,11.75361111111111,,H,11 heures 45 minutes,65%,2025-01-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.2975,,H,17 minutes,2%,2025-01-03,[{'media': 'TVCI'}],BFT
all,Silence,0.42583333333333334,,H,25 minutes,2%,2025-01-03,[{'media': 'TVCI'}],BFT
all,Musique,0.9505555555555556,,H,57 minutes,5%,2025-01-03,[{'media': 'TVCI'}],BFT
all,Femme,6.235833333333333,,H,6 heures 14 minutes,35%,2025-01-03,[{'media': 'TVCI'}],BFT
all,Homme,10.089722222222223,,H,10 heures 5 minutes,56%,2025-01-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.21472222222222223,,H,12 minutes,1%,2025-01-04,[{'media': 'TVCI'}],BFT
all,Silence,0.4702777777777778,,H,28 minutes,3%,2025-01-04,[{'media': 'TVCI'}],BFT
all,Musique,0.7355555555555555,,H,44 minutes,4%,2025-01-04,[{'media': 'TVCI'}],BFT
all,Femme,5.724722222222222,,H,5 heures 43 minutes,32%,2025-01-04,[{'media': 'TVCI'}],BFT
all,Homme,10.854166666666666,,H,10 heures 51 minutes,60%,2025-01-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.22055555555555556,,H,13 minutes,1%,2025-01-05,[{'media': 'TVCI'}],BFT
all,Silence,0.5213888888888889,,H,31 minutes,3%,2025-01-05,[{'media': 'TVCI'}],BFT
all,Musique,0.9205555555555556,,H,55 minutes,5%,2025-01-05,[{'media': 'TVCI'}],BFT
all,Femme,5.881666666666667,,H,5 heures 52 minutes,33%,2025-01-05,[{'media': 'TVCI'}],BFT
all,Homme,10.455,,H,10 heures 27 minutes,58%,2025-01-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.1925,,H,11 minutes,1%,2025-01-06,[{'media': 'TVCI'}],BFT
all,Silence,0.49,,H,29 minutes,3%,2025-01-06,[{'media': 'TVCI'}],BFT
all,Musique,1.0016666666666667,,H,1 heure 0 minute,6%,2025-01-06,[{'media': 'TVCI'}],BFT
all,Femme,7.195833333333334,,H,7 heures 11 minutes,40%,2025-01-06,[{'media': 'TVCI'}],BFT
all,Homme,9.119166666666667,,H,9 heures 7 minutes,51%,2025-01-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.2586111111111111,,H,15 minutes,1%,2025-01-07,[{'media': 'TVCI'}],BFT
all,Silence,0.4602777777777778,,H,27 minutes,3%,2025-01-07,[{'media': 'TVCI'}],BFT
all,Musique,0.7038888888888889,,H,42 minutes,4%,2025-01-07,[{'media': 'TVCI'}],BFT
all,Femme,5.803055555555556,,H,5 heures 48 minutes,32%,2025-01-07,[{'media': 'TVCI'}],BFT
all,Homme,10.77361111111111,,H,10 heures 46 minutes,60%,2025-01-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.24861111111111112,,H,14 minutes,1%,2025-01-08,[{'media': 'TVCI'}],BFT
all,Silence,0.5005555555555555,,H,30 minutes,3%,2025-01-08,[{'media': 'TVCI'}],BFT
all,Musique,0.9883333333333333,,H,59 minutes,5%,2025-01-08,[{'media': 'TVCI'}],BFT
all,Femme,5.687777777777778,,H,5 heures 41 minutes,32%,2025-01-08,[{'media': 'TVCI'}],BFT
all,Homme,10.574166666666667,,H,10 heures 34 minutes,59%,2025-01-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.27361111111111114,,H,16 minutes,2%,2025-01-09,[{'media': 'TVCI'}],BFT
all,Silence,0.5186111111111111,,H,31 minutes,3%,2025-01-09,[{'media': 'TVCI'}],BFT
all,Musique,0.9658333333333333,,H,57 minutes,5%,2025-01-09,[{'media': 'TVCI'}],BFT
all,Femme,6.551388888888889,,H,6 heures 33 minutes,36%,2025-01-09,[{'media': 'TVCI'}],BFT
all,Homme,9.69,,H,9 heures 41 minutes,54%,2025-01-09,[{'media': 'TVCI'}],BFT
all,Bruit,0.22694444444444445,,H,13 minutes,1%,2025-01-10,[{'media': 'TVCI'}],BFT
all,Silence,0.4697222222222222,,H,28 minutes,3%,2025-01-10,[{'media': 'TVCI'}],BFT
all,Musique,1.0008333333333332,,H,1 heure 0 minute,6%,2025-01-10,[{'media': 'TVCI'}],BFT
all,Femme,7.724444444444444,,H,7 heures 43 minutes,43%,2025-01-10,[{'media': 'TVCI'}],BFT
