entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.17555555555555555,,H,10 minutes,1%,2022-11-01,[{'media': 'TVCI'}],BFT
all,Silence,0.5827777777777777,,H,34 minutes,3%,2022-11-01,[{'media': 'TVCI'}],BFT
all,Musique,1.1519444444444444,,H,1 heure 9 minutes,6%,2022-11-01,[{'media': 'TVCI'}],BFT
all,Femme,5.609444444444445,,H,5 heures 36 minutes,31%,2022-11-01,[{'media': 'TVCI'}],BFT
all,Homme,10.484444444444444,,H,10 heures 29 minutes,58%,2022-11-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.14333333333333334,,H,8 minutes,1%,2022-11-02,[{'media': 'TVCI'}],BFT
all,Silence,0.48583333333333334,,H,29 minutes,3%,2022-11-02,[{'media': 'TVCI'}],BFT
all,Musique,1.0438888888888889,,H,1 heure 2 minutes,6%,2022-11-02,[{'media': 'TVCI'}],BFT
all,Femme,5.549722222222222,,H,5 heures 32 minutes,31%,2022-11-02,[{'media': 'TVCI'}],BFT
all,Homme,10.78138888888889,,H,10 heures 46 minutes,60%,2022-11-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.14694444444444443,,H,8 minutes,1%,2022-11-03,[{'media': 'TVCI'}],BFT
all,Silence,0.5105555555555555,,H,30 minutes,3%,2022-11-03,[{'media': 'TVCI'}],BFT
all,Musique,1.1394444444444445,,H,1 heure 8 minutes,6%,2022-11-03,[{'media': 'TVCI'}],BFT
all,Femme,5.2316666666666665,,H,5 heures 13 minutes,29%,2022-11-03,[{'media': 'TVCI'}],BFT
all,Homme,10.975833333333334,,H,10 heures 58 minutes,61%,2022-11-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.21777777777777776,,H,13 minutes,1%,2022-11-04,[{'media': 'TVCI'}],BFT
all,Silence,0.5658333333333333,,H,33 minutes,3%,2022-11-04,[{'media': 'TVCI'}],BFT
all,Musique,0.9836111111111111,,H,59 minutes,5%,2022-11-04,[{'media': 'TVCI'}],BFT
all,Femme,5.395555555555555,,H,5 heures 23 minutes,30%,2022-11-04,[{'media': 'TVCI'}],BFT
all,Homme,10.841666666666667,,H,10 heures 50 minutes,60%,2022-11-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.3111111111111111,,H,18 minutes,2%,2022-11-05,[{'media': 'TVCI'}],BFT
all,Silence,0.5875,,H,35 minutes,3%,2022-11-05,[{'media': 'TVCI'}],BFT
all,Musique,0.9811111111111112,,H,58 minutes,5%,2022-11-05,[{'media': 'TVCI'}],BFT
all,Femme,5.1325,,H,5 heures 7 minutes,29%,2022-11-05,[{'media': 'TVCI'}],BFT
all,Homme,10.992222222222223,,H,10 heures 59 minutes,61%,2022-11-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.16805555555555557,,H,10 minutes,1%,2022-11-06,[{'media': 'TVCI'}],BFT
all,Silence,0.56,,H,33 minutes,3%,2022-11-06,[{'media': 'TVCI'}],BFT
all,Musique,0.9141666666666667,,H,54 minutes,5%,2022-11-06,[{'media': 'TVCI'}],BFT
all,Femme,4.8069444444444445,,H,4 heures 48 minutes,27%,2022-11-06,[{'media': 'TVCI'}],BFT
all,Homme,11.555277777777778,,H,11 heures 33 minutes,64%,2022-11-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.2013888888888889,,H,12 minutes,1%,2022-11-07,[{'media': 'TVCI'}],BFT
all,Silence,0.4552777777777778,,H,27 minutes,3%,2022-11-07,[{'media': 'TVCI'}],BFT
all,Musique,1.073611111111111,,H,1 heure 4 minutes,6%,2022-11-07,[{'media': 'TVCI'}],BFT
all,Femme,5.322222222222222,,H,5 heures 19 minutes,30%,2022-11-07,[{'media': 'TVCI'}],BFT
all,Homme,10.951666666666666,,H,10 heures 57 minutes,61%,2022-11-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.17944444444444443,,H,10 minutes,1%,2022-11-08,[{'media': 'TVCI'}],BFT
all,Silence,0.5197222222222222,,H,31 minutes,3%,2022-11-08,[{'media': 'TVCI'}],BFT
all,Musique,1.0072222222222222,,H,1 heure 0 minute,6%,2022-11-08,[{'media': 'TVCI'}],BFT
all,Femme,5.132777777777778,,H,5 heures 7 minutes,29%,2022-11-08,[{'media': 'TVCI'}],BFT
all,Homme,11.165,,H,11 heures 9 minutes,62%,2022-11-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.1486111111111111,,H,8 minutes,1%,2022-11-09,[{'media': 'TVCI'}],BFT
all,Silence,0.5194444444444445,,H,31 minutes,3%,2022-11-09,[{'media': 'TVCI'}],BFT
all,Musique,0.6975,,H,41 minutes,4%,2022-11-09,[{'media': 'TVCI'}],BFT
all,Femme,3.792222222222222,,H,3 heures 47 minutes,21%,2022-11-09,[{'media': 'TVCI'}],BFT
