entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.25833333333333336,,H,15 minutes,1%,2017-08-01,[{'media': 'TVCI'}],BFT
all,Silence,0.3925,,H,23 minutes,2%,2017-08-01,[{'media': 'TVCI'}],BFT
all,Musique,0.9788888888888889,,H,58 minutes,5%,2017-08-01,[{'media': 'TVCI'}],BFT
all,Femme,6.921944444444445,,H,6 heures 55 minutes,38%,2017-08-01,[{'media': 'TVCI'}],BFT
all,Homme,9.447777777777778,,H,9 heures 26 minutes,52%,2017-08-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.18916666666666668,,H,11 minutes,1%,2017-08-02,[{'media': 'TVCI'}],BFT
all,Silence,0.43416666666666665,,H,26 minutes,2%,2017-08-02,[{'media': 'TVCI'}],BFT
all,Musique,0.9716666666666667,,H,58 minutes,5%,2017-08-02,[{'media': 'TVCI'}],BFT
all,Femme,6.639722222222222,,H,6 heures 38 minutes,37%,2017-08-02,[{'media': 'TVCI'}],BFT
all,Homme,9.764722222222222,,H,9 heures 45 minutes,54%,2017-08-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.27166666666666667,,H,16 minutes,2%,2017-08-03,[{'media': 'TVCI'}],BFT
all,Silence,0.4,,H,24 minutes,2%,2017-08-03,[{'media': 'TVCI'}],BFT
all,Musique,1.0016666666666667,,H,1 heure 0 minute,6%,2017-08-03,[{'media': 'TVCI'}],BFT
all,Femme,6.29,,H,6 heures 17 minutes,35%,2017-08-03,[{'media': 'TVCI'}],BFT
all,Homme,10.036111111111111,,H,10 heures 2 minutes,56%,2017-08-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.22305555555555556,,H,13 minutes,1%,2017-08-04,[{'media': 'TVCI'}],BFT
all,Silence,0.3963888888888889,,H,23 minutes,2%,2017-08-04,[{'media': 'TVCI'}],BFT
all,Musique,0.8569444444444444,,H,51 minutes,5%,2017-08-04,[{'media': 'TVCI'}],BFT
all,Femme,5.661111111111111,,H,5 heures 39 minutes,31%,2017-08-04,[{'media': 'TVCI'}],BFT
all,Homme,10.861944444444445,,H,10 heures 51 minutes,60%,2017-08-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.28944444444444445,,H,17 minutes,2%,2017-08-05,[{'media': 'TVCI'}],BFT
all,Silence,0.43416666666666665,,H,26 minutes,2%,2017-08-05,[{'media': 'TVCI'}],BFT
all,Musique,0.9777777777777777,,H,58 minutes,5%,2017-08-05,[{'media': 'TVCI'}],BFT
all,Femme,6.498888888888889,,H,6 heures 29 minutes,36%,2017-08-05,[{'media': 'TVCI'}],BFT
all,Homme,9.799166666666666,,H,9 heures 47 minutes,54%,2017-08-05,[{'media': 'TVCI'}],BFT
