entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.08194444444444444,,H,4 minutes,0%,2020-09-01,[{'media': 'TVCI'}],BFT
all,Silence,0.4622222222222222,,H,27 minutes,3%,2020-09-01,[{'media': 'TVCI'}],BFT
all,Musique,1.3755555555555556,,H,1 heure 22 minutes,8%,2020-09-01,[{'media': 'TVCI'}],BFT
all,Femme,4.4527777777777775,,H,4 heures 27 minutes,25%,2020-09-01,[{'media': 'TVCI'}],BFT
all,Homme,11.631388888888889,,H,11 heures 37 minutes,65%,2020-09-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.09,,H,5 minutes,0%,2020-09-02,[{'media': 'TVCI'}],BFT
all,Silence,0.49527777777777776,,H,29 minutes,3%,2020-09-02,[{'media': 'TVCI'}],BFT
all,Musique,1.2766666666666666,,H,1 heure 16 minutes,7%,2020-09-02,[{'media': 'TVCI'}],BFT
all,Femme,5.7491666666666665,,H,5 heures 44 minutes,32%,2020-09-02,[{'media': 'TVCI'}],BFT
all,Homme,10.3925,,H,10 heures 23 minutes,58%,2020-09-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.07305555555555555,,H,4 minutes,0%,2020-09-03,[{'media': 'TVCI'}],BFT
all,Silence,0.5966666666666667,,H,35 minutes,3%,2020-09-03,[{'media': 'TVCI'}],BFT
all,Musique,1.2455555555555555,,H,1 heure 14 minutes,7%,2020-09-03,[{'media': 'TVCI'}],BFT
all,Femme,4.370277777777778,,H,4 heures 22 minutes,24%,2020-09-03,[{'media': 'TVCI'}],BFT
all,Homme,11.718333333333334,,H,11 heures 43 minutes,65%,2020-09-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.14666666666666667,,H,8 minutes,1%,2020-09-04,[{'media': 'TVCI'}],BFT
all,Silence,0.5180555555555556,,H,31 minutes,3%,2020-09-04,[{'media': 'TVCI'}],BFT
all,Musique,1.5641666666666667,,H,1 heure 33 minutes,9%,2020-09-04,[{'media': 'TVCI'}],BFT
all,Femme,5.635277777777778,,H,5 heures 38 minutes,31%,2020-09-04,[{'media': 'TVCI'}],BFT
all,Homme,10.139722222222222,,H,10 heures 8 minutes,56%,2020-09-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.12,,H,7 minutes,1%,2020-09-05,[{'media': 'TVCI'}],BFT
all,Silence,0.4825,,H,28 minutes,3%,2020-09-05,[{'media': 'TVCI'}],BFT
all,Musique,1.6619444444444444,,H,1 heure 39 minutes,9%,2020-09-05,[{'media': 'TVCI'}],BFT
all,Femme,4.559722222222222,,H,4 heures 33 minutes,25%,2020-09-05,[{'media': 'TVCI'}],BFT
all,Homme,11.179722222222223,,H,11 heures 10 minutes,62%,2020-09-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.205,,H,12 minutes,1%,2020-09-06,[{'media': 'TVCI'}],BFT
all,Silence,0.5666666666666667,,H,34 minutes,3%,2020-09-06,[{'media': 'TVCI'}],BFT
all,Musique,1.5194444444444444,,H,1 heure 31 minutes,8%,2020-09-06,[{'media': 'TVCI'}],BFT
all,Femme,5.211944444444445,,H,5 heures 12 minutes,29%,2020-09-06,[{'media': 'TVCI'}],BFT
all,Homme,10.501388888888888,,H,10 heures 30 minutes,58%,2020-09-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.1175,,H,7 minutes,1%,2020-09-07,[{'media': 'TVCI'}],BFT
all,Silence,0.47583333333333333,,H,28 minutes,3%,2020-09-07,[{'media': 'TVCI'}],BFT
all,Musique,1.2791666666666666,,H,1 heure 16 minutes,7%,2020-09-07,[{'media': 'TVCI'}],BFT
all,Femme,4.800833333333333,,H,4 heures 48 minutes,27%,2020-09-07,[{'media': 'TVCI'}],BFT
all,Homme,11.330555555555556,,H,11 heures 19 minutes,63%,2020-09-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.15722222222222224,,H,9 minutes,1%,2020-09-08,[{'media': 'TVCI'}],BFT
all,Silence,0.5425,,H,32 minutes,3%,2020-09-08,[{'media': 'TVCI'}],BFT
all,Musique,1.3125,,H,1 heure 18 minutes,7%,2020-09-08,[{'media': 'TVCI'}],BFT
all,Femme,4.3325,,H,4 heures 19 minutes,24%,2020-09-08,[{'media': 'TVCI'}],BFT
all,Homme,11.658888888888889,,H,11 heures 39 minutes,65%,2020-09-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.11444444444444445,,H,6 minutes,1%,2020-09-09,[{'media': 'TVCI'}],BFT
all,Silence,0.38166666666666665,,H,22 minutes,2%,2020-09-09,[{'media': 'TVCI'}],BFT
all,Musique,1.441111111111111,,H,1 heure 26 minutes,8%,2020-09-09,[{'media': 'TVCI'}],BFT
all,Femme,5.728888888888889,,H,5 heures 43 minutes,32%,2020-09-09,[{'media': 'TVCI'}],BFT
all,Homme,10.337777777777777,,H,10 heures 20 minutes,57%,2020-09-09,[{'media': 'TVCI'}],BFT
all,Bruit,0.11972222222222222,,H,7 minutes,1%,2020-09-10,[{'media': 'TVCI'}],BFT
all,Silence,0.48777777777777775,,H,29 minutes,3%,2020-09-10,[{'media': 'TVCI'}],BFT
all,Musique,1.5041666666666667,,H,1 heure 30 minutes,8%,2020-09-10,[{'media': 'TVCI'}],BFT
all,Femme,4.516388888888889,,H,4 heures 30 minutes,25%,2020-09-10,[{'media': 'TVCI'}],BFT
all,Homme,11.375277777777777,,H,11 heures 22 minutes,63%,2020-09-10,[{'media': 'TVCI'}],BFT
all,Bruit,0.1338888888888889,,H,8 minutes,1%,2020-09-11,[{'media': 'TVCI'}],BFT
all,Silence,0.44972222222222225,,H,26 minutes,2%,2020-09-11,[{'media': 'TVCI'}],BFT
all,Musique,1.406111111111111,,H,1 heure 24 minutes,8%,2020-09-11,[{'media': 'TVCI'}],BFT
all,Femme,5.686944444444444,,H,5 heures 41 minutes,32%,2020-09-11,[{'media': 'TVCI'}],BFT
all,Homme,10.327222222222222,,H,10 heures 19 minutes,57%,2020-09-11,[{'media': 'TVCI'}],BFT
all,Bruit,0.19111111111111112,,H,11 minutes,1%,2020-09-12,[{'media': 'TVCI'}],BFT
all,Silence,0.3672222222222222,,H,22 minutes,2%,2020-09-12,[{'media': 'TVCI'}],BFT
all,Musique,1.4119444444444444,,H,1 heure 24 minutes,8%,2020-09-12,[{'media': 'TVCI'}],BFT
all,Femme,4.921666666666667,,H,4 heures 55 minutes,27%,2020-09-12,[{'media': 'TVCI'}],BFT
all,Homme,11.112222222222222,,H,11 heures 6 minutes,62%,2020-09-12,[{'media': 'TVCI'}],BFT
all,Bruit,0.21666666666666667,,H,13 minutes,1%,2020-09-13,[{'media': 'TVCI'}],BFT
all,Silence,0.4575,,H,27 minutes,3%,2020-09-13,[{'media': 'TVCI'}],BFT
all,Musique,1.7652777777777777,,H,1 heure 45 minutes,10%,2020-09-13,[{'media': 'TVCI'}],BFT
all,Femme,5.135,,H,5 heures 8 minutes,29%,2020-09-13,[{'media': 'TVCI'}],BFT
all,Homme,10.429444444444444,,H,10 heures 25 minutes,58%,2020-09-13,[{'media': 'TVCI'}],BFT
all,Bruit,0.19444444444444445,,H,11 minutes,1%,2020-09-14,[{'media': 'TVCI'}],BFT
