entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.2061111111111111,,H,12 minutes,1%,2017-09-01,[{'media': 'TVCI'}],BFT
all,Silence,0.39194444444444443,,H,23 minutes,2%,2017-09-01,[{'media': 'TVCI'}],BFT
all,Musique,1.1336111111111111,,H,1 heure 8 minutes,6%,2017-09-01,[{'media': 'TVCI'}],BFT
all,Femme,6.260277777777778,,H,6 heures 15 minutes,35%,2017-09-01,[{'media': 'TVCI'}],BFT
all,Homme,10.007777777777777,,H,10 heures 0 minute,56%,2017-09-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.24694444444444444,,H,14 minutes,1%,2017-09-02,[{'media': 'TVCI'}],BFT
all,Silence,0.41444444444444445,,H,24 minutes,2%,2017-09-02,[{'media': 'TVCI'}],BFT
all,Musique,1.3597222222222223,,H,1 heure 21 minutes,8%,2017-09-02,[{'media': 'TVCI'}],BFT
all,Femme,5.4752777777777775,,H,5 heures 28 minutes,30%,2017-09-02,[{'media': 'TVCI'}],BFT
all,Homme,10.502777777777778,,H,10 heures 30 minutes,58%,2017-09-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.26416666666666666,,H,15 minutes,1%,2017-09-03,[{'media': 'TVCI'}],BFT
all,Silence,0.4922222222222222,,H,29 minutes,3%,2017-09-03,[{'media': 'TVCI'}],BFT
all,Musique,1.7841666666666667,,H,1 heure 47 minutes,10%,2017-09-03,[{'media': 'TVCI'}],BFT
all,Femme,5.138055555555556,,H,5 heures 8 minutes,29%,2017-09-03,[{'media': 'TVCI'}],BFT
all,Homme,10.320833333333333,,H,10 heures 19 minutes,57%,2017-09-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.2569444444444444,,H,15 minutes,1%,2017-09-04,[{'media': 'TVCI'}],BFT
all,Silence,0.4122222222222222,,H,24 minutes,2%,2017-09-04,[{'media': 'TVCI'}],BFT
all,Musique,1.783611111111111,,H,1 heure 47 minutes,10%,2017-09-04,[{'media': 'TVCI'}],BFT
all,Femme,6.299722222222222,,H,6 heures 17 minutes,35%,2017-09-04,[{'media': 'TVCI'}],BFT
all,Homme,9.247222222222222,,H,9 heures 14 minutes,51%,2017-09-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.25222222222222224,,H,15 minutes,1%,2017-09-05,[{'media': 'TVCI'}],BFT
all,Silence,0.4494444444444444,,H,26 minutes,2%,2017-09-05,[{'media': 'TVCI'}],BFT
all,Musique,1.7208333333333334,,H,1 heure 43 minutes,10%,2017-09-05,[{'media': 'TVCI'}],BFT
all,Femme,5.850833333333333,,H,5 heures 51 minutes,33%,2017-09-05,[{'media': 'TVCI'}],BFT
all,Homme,9.726111111111111,,H,9 heures 43 minutes,54%,2017-09-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.255,,H,15 minutes,1%,2017-09-06,[{'media': 'TVCI'}],BFT
all,Silence,0.4775,,H,28 minutes,3%,2017-09-06,[{'media': 'TVCI'}],BFT
all,Musique,1.523611111111111,,H,1 heure 31 minutes,8%,2017-09-06,[{'media': 'TVCI'}],BFT
all,Femme,5.958888888888889,,H,5 heures 57 minutes,33%,2017-09-06,[{'media': 'TVCI'}],BFT
all,Homme,9.784166666666666,,H,9 heures 47 minutes,54%,2017-09-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.35138888888888886,,H,21 minutes,2%,2017-09-07,[{'media': 'TVCI'}],BFT
