entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.16472222222222221,,H,9 minutes,1%,2020-03-01,[{'media': 'TVCI'}],BFT
all,Silence,0.5,,H,30 minutes,3%,2020-03-01,[{'media': 'TVCI'}],BFT
all,Musique,1.643888888888889,,H,1 heure 38 minutes,9%,2020-03-01,[{'media': 'TVCI'}],BFT
all,Femme,6.836388888888889,,H,6 heures 50 minutes,38%,2020-03-01,[{'media': 'TVCI'}],BFT
all,Homme,8.858888888888888,,H,8 heures 51 minutes,49%,2020-03-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.2461111111111111,,H,14 minutes,1%,2020-03-02,[{'media': 'TVCI'}],BFT
all,Silence,0.4786111111111111,,H,28 minutes,3%,2020-03-02,[{'media': 'TVCI'}],BFT
all,Musique,1.7322222222222223,,H,1 heure 43 minutes,10%,2020-03-02,[{'media': 'TVCI'}],BFT
all,Femme,4.1305555555555555,,H,4 heures 7 minutes,23%,2020-03-02,[{'media': 'TVCI'}],BFT
all,Homme,11.41638888888889,,H,11 heures 24 minutes,63%,2020-03-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.14416666666666667,,H,8 minutes,1%,2020-03-03,[{'media': 'TVCI'}],BFT
all,Silence,0.5058333333333334,,H,30 minutes,3%,2020-03-03,[{'media': 'TVCI'}],BFT
all,Musique,1.7930555555555556,,H,1 heure 47 minutes,10%,2020-03-03,[{'media': 'TVCI'}],BFT
all,Femme,5.075277777777778,,H,5 heures 4 minutes,28%,2020-03-03,[{'media': 'TVCI'}],BFT
all,Homme,10.485555555555555,,H,10 heures 29 minutes,58%,2020-03-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.13305555555555557,,H,7 minutes,1%,2020-03-04,[{'media': 'TVCI'}],BFT
all,Silence,0.4677777777777778,,H,28 minutes,3%,2020-03-04,[{'media': 'TVCI'}],BFT
all,Musique,1.5944444444444446,,H,1 heure 35 minutes,9%,2020-03-04,[{'media': 'TVCI'}],BFT
all,Femme,4.7875,,H,4 heures 47 minutes,27%,2020-03-04,[{'media': 'TVCI'}],BFT
all,Homme,11.02138888888889,,H,11 heures 1 minute,61%,2020-03-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.15527777777777776,,H,9 minutes,1%,2020-03-05,[{'media': 'TVCI'}],BFT
all,Silence,0.48,,H,28 minutes,3%,2020-03-05,[{'media': 'TVCI'}],BFT
all,Musique,1.8958333333333333,,H,1 heure 53 minutes,11%,2020-03-05,[{'media': 'TVCI'}],BFT
all,Femme,4.563055555555556,,H,4 heures 33 minutes,25%,2020-03-05,[{'media': 'TVCI'}],BFT
all,Homme,10.909722222222221,,H,10 heures 54 minutes,61%,2020-03-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.3516666666666667,,H,21 minutes,2%,2020-03-06,[{'media': 'TVCI'}],BFT
all,Silence,0.5113888888888889,,H,30 minutes,3%,2020-03-06,[{'media': 'TVCI'}],BFT
all,Musique,1.8772222222222221,,H,1 heure 52 minutes,10%,2020-03-06,[{'media': 'TVCI'}],BFT
all,Femme,5.246944444444445,,H,5 heures 14 minutes,29%,2020-03-06,[{'media': 'TVCI'}],BFT
all,Homme,10.016944444444444,,H,10 heures 1 minute,56%,2020-03-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.31472222222222224,,H,18 minutes,2%,2020-03-07,[{'media': 'TVCI'}],BFT
all,Silence,0.47944444444444445,,H,28 minutes,3%,2020-03-07,[{'media': 'TVCI'}],BFT
all,Musique,2.1975,,H,2 heures 11 minutes,12%,2020-03-07,[{'media': 'TVCI'}],BFT
all,Femme,5.184722222222222,,H,5 heures 11 minutes,29%,2020-03-07,[{'media': 'TVCI'}],BFT
all,Homme,9.827777777777778,,H,9 heures 49 minutes,55%,2020-03-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.21666666666666667,,H,13 minutes,1%,2020-03-08,[{'media': 'TVCI'}],BFT
all,Silence,0.445,,H,26 minutes,2%,2020-03-08,[{'media': 'TVCI'}],BFT
all,Musique,1.9177777777777778,,H,1 heure 55 minutes,11%,2020-03-08,[{'media': 'TVCI'}],BFT
all,Femme,6.856111111111111,,H,6 heures 51 minutes,38%,2020-03-08,[{'media': 'TVCI'}],BFT
all,Homme,8.568888888888889,,H,8 heures 34 minutes,48%,2020-03-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.20055555555555554,,H,12 minutes,1%,2020-03-09,[{'media': 'TVCI'}],BFT
all,Silence,0.5119444444444444,,H,30 minutes,3%,2020-03-09,[{'media': 'TVCI'}],BFT
all,Musique,1.6694444444444445,,H,1 heure 40 minutes,9%,2020-03-09,[{'media': 'TVCI'}],BFT
all,Femme,4.9061111111111115,,H,4 heures 54 minutes,27%,2020-03-09,[{'media': 'TVCI'}],BFT
all,Homme,10.715833333333334,,H,10 heures 42 minutes,60%,2020-03-09,[{'media': 'TVCI'}],BFT
all,Bruit,0.1411111111111111,,H,8 minutes,1%,2020-03-10,[{'media': 'TVCI'}],BFT
all,Silence,0.4602777777777778,,H,27 minutes,3%,2020-03-10,[{'media': 'TVCI'}],BFT
all,Musique,1.523611111111111,,H,1 heure 31 minutes,8%,2020-03-10,[{'media': 'TVCI'}],BFT
all,Femme,5.272777777777778,,H,5 heures 16 minutes,29%,2020-03-10,[{'media': 'TVCI'}],BFT
all,Homme,10.606111111111112,,H,10 heures 36 minutes,59%,2020-03-10,[{'media': 'TVCI'}],BFT
all,Bruit,0.15777777777777777,,H,9 minutes,1%,2020-03-11,[{'media': 'TVCI'}],BFT
all,Silence,0.4247222222222222,,H,25 minutes,2%,2020-03-11,[{'media': 'TVCI'}],BFT
all,Musique,1.5591666666666666,,H,1 heure 33 minutes,9%,2020-03-11,[{'media': 'TVCI'}],BFT
all,Femme,5.894722222222223,,H,5 heures 53 minutes,33%,2020-03-11,[{'media': 'TVCI'}],BFT
