entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.34,,H,20 minutes,2%,2018-09-01,[{'media': 'TVCI'}],BFT
all,Silence,0.4988888888888889,,H,29 minutes,3%,2018-09-01,[{'media': 'TVCI'}],BFT
all,Musique,1.775,,H,1 heure 46 minutes,10%,2018-09-01,[{'media': 'TVCI'}],BFT
all,Femme,5.838055555555556,,H,5 heures 50 minutes,32%,2018-09-01,[{'media': 'TVCI'}],BFT
all,Homme,9.5475,,H,9 heures 32 minutes,53%,2018-09-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.4513888888888889,,H,27 minutes,3%,2018-09-02,[{'media': 'TVCI'}],BFT
all,Silence,0.4911111111111111,,H,29 minutes,3%,2018-09-02,[{'media': 'TVCI'}],BFT
all,Musique,1.7341666666666666,,H,1 heure 44 minutes,10%,2018-09-02,[{'media': 'TVCI'}],BFT
all,Femme,5.191666666666666,,H,5 heures 11 minutes,29%,2018-09-02,[{'media': 'TVCI'}],BFT
all,Homme,10.13111111111111,,H,10 heures 7 minutes,56%,2018-09-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.24,,H,14 minutes,1%,2018-09-03,[{'media': 'TVCI'}],BFT
all,Silence,0.4083333333333333,,H,24 minutes,2%,2018-09-03,[{'media': 'TVCI'}],BFT
all,Musique,1.7202777777777778,,H,1 heure 43 minutes,10%,2018-09-03,[{'media': 'TVCI'}],BFT
all,Femme,5.8,,H,5 heures 48 minutes,32%,2018-09-03,[{'media': 'TVCI'}],BFT
all,Homme,9.830833333333333,,H,9 heures 49 minutes,55%,2018-09-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.2425,,H,14 minutes,1%,2018-09-04,[{'media': 'TVCI'}],BFT
all,Silence,0.3269444444444444,,H,19 minutes,2%,2018-09-04,[{'media': 'TVCI'}],BFT
all,Musique,1.2277777777777779,,H,1 heure 13 minutes,7%,2018-09-04,[{'media': 'TVCI'}],BFT
all,Femme,5.5275,,H,5 heures 31 minutes,31%,2018-09-04,[{'media': 'TVCI'}],BFT
all,Homme,10.674722222222222,,H,10 heures 40 minutes,59%,2018-09-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.255,,H,15 minutes,1%,2018-09-05,[{'media': 'TVCI'}],BFT
all,Silence,0.4036111111111111,,H,24 minutes,2%,2018-09-05,[{'media': 'TVCI'}],BFT
all,Musique,1.6611111111111112,,H,1 heure 39 minutes,9%,2018-09-05,[{'media': 'TVCI'}],BFT
all,Femme,5.5905555555555555,,H,5 heures 35 minutes,31%,2018-09-05,[{'media': 'TVCI'}],BFT
all,Homme,10.088888888888889,,H,10 heures 5 minutes,56%,2018-09-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.25527777777777777,,H,15 minutes,1%,2018-09-06,[{'media': 'TVCI'}],BFT
all,Silence,0.4627777777777778,,H,27 minutes,3%,2018-09-06,[{'media': 'TVCI'}],BFT
all,Musique,1.6827777777777777,,H,1 heure 40 minutes,9%,2018-09-06,[{'media': 'TVCI'}],BFT
all,Femme,5.590277777777778,,H,5 heures 35 minutes,31%,2018-09-06,[{'media': 'TVCI'}],BFT
all,Homme,10.008055555555556,,H,10 heures 0 minute,56%,2018-09-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.23944444444444443,,H,14 minutes,1%,2018-09-07,[{'media': 'TVCI'}],BFT
all,Silence,0.40166666666666667,,H,24 minutes,2%,2018-09-07,[{'media': 'TVCI'}],BFT
all,Musique,1.5747222222222221,,H,1 heure 34 minutes,9%,2018-09-07,[{'media': 'TVCI'}],BFT
all,Femme,6.4025,,H,6 heures 24 minutes,36%,2018-09-07,[{'media': 'TVCI'}],BFT
all,Homme,9.381388888888889,,H,9 heures 22 minutes,52%,2018-09-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.345,,H,20 minutes,2%,2018-09-08,[{'media': 'TVCI'}],BFT
all,Silence,0.4988888888888889,,H,29 minutes,3%,2018-09-08,[{'media': 'TVCI'}],BFT
all,Musique,1.986388888888889,,H,1 heure 59 minutes,11%,2018-09-08,[{'media': 'TVCI'}],BFT
all,Femme,5.035555555555556,,H,5 heures 2 minutes,28%,2018-09-08,[{'media': 'TVCI'}],BFT
all,Homme,10.133888888888889,,H,10 heures 8 minutes,56%,2018-09-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.2986111111111111,,H,17 minutes,2%,2018-09-09,[{'media': 'TVCI'}],BFT
all,Silence,0.5947222222222223,,H,35 minutes,3%,2018-09-09,[{'media': 'TVCI'}],BFT
all,Musique,1.8797222222222223,,H,1 heure 52 minutes,10%,2018-09-09,[{'media': 'TVCI'}],BFT
all,Femme,5.543888888888889,,H,5 heures 32 minutes,31%,2018-09-09,[{'media': 'TVCI'}],BFT
all,Homme,9.6825,,H,9 heures 40 minutes,54%,2018-09-09,[{'media': 'TVCI'}],BFT
all,Bruit,0.2411111111111111,,H,14 minutes,1%,2018-09-10,[{'media': 'TVCI'}],BFT
all,Silence,0.4558333333333333,,H,27 minutes,3%,2018-09-10,[{'media': 'TVCI'}],BFT
all,Musique,1.7052777777777777,,H,1 heure 42 minutes,9%,2018-09-10,[{'media': 'TVCI'}],BFT
all,Femme,4.586111111111111,,H,4 heures 35 minutes,25%,2018-09-10,[{'media': 'TVCI'}],BFT
all,Homme,11.010833333333334,,H,11 heures 0 minute,61%,2018-09-10,[{'media': 'TVCI'}],BFT
all,Bruit,0.2363888888888889,,H,14 minutes,1%,2018-09-11,[{'media': 'TVCI'}],BFT
all,Silence,0.5166666666666667,,H,31 minutes,3%,2018-09-11,[{'media': 'TVCI'}],BFT
all,Musique,1.7002777777777778,,H,1 heure 42 minutes,9%,2018-09-11,[{'media': 'TVCI'}],BFT
all,Femme,5.011666666666667,,H,5 heures 0 minute,28%,2018-09-11,[{'media': 'TVCI'}],BFT
all,Homme,10.534166666666666,,H,10 heures 32 minutes,59%,2018-09-11,[{'media': 'TVCI'}],BFT
all,Bruit,0.21583333333333332,,H,12 minutes,1%,2018-09-12,[{'media': 'TVCI'}],BFT
all,Silence,0.3775,,H,22 minutes,2%,2018-09-12,[{'media': 'TVCI'}],BFT
all,Musique,1.6341666666666668,,H,1 heure 38 minutes,9%,2018-09-12,[{'media': 'TVCI'}],BFT
all,Femme,4.614722222222222,,H,4 heures 36 minutes,26%,2018-09-12,[{'media': 'TVCI'}],BFT
all,Homme,11.156944444444445,,H,11 heures 9 minutes,62%,2018-09-12,[{'media': 'TVCI'}],BFT
all,Bruit,0.23416666666666666,,H,14 minutes,1%,2018-09-13,[{'media': 'TVCI'}],BFT
all,Silence,0.6194444444444445,,H,37 minutes,3%,2018-09-13,[{'media': 'TVCI'}],BFT
all,Musique,1.5552777777777778,,H,1 heure 33 minutes,9%,2018-09-13,[{'media': 'TVCI'}],BFT
all,Femme,4.517777777777778,,H,4 heures 31 minutes,25%,2018-09-13,[{'media': 'TVCI'}],BFT
all,Homme,11.073055555555555,,H,11 heures 4 minutes,62%,2018-09-13,[{'media': 'TVCI'}],BFT
all,Bruit,0.2772222222222222,,H,16 minutes,2%,2018-09-14,[{'media': 'TVCI'}],BFT
all,Silence,0.4280555555555556,,H,25 minutes,2%,2018-09-14,[{'media': 'TVCI'}],BFT
all,Musique,1.5986111111111112,,H,1 heure 35 minutes,9%,2018-09-14,[{'media': 'TVCI'}],BFT
all,Femme,6.299444444444444,,H,6 heures 17 minutes,35%,2018-09-14,[{'media': 'TVCI'}],BFT
all,Homme,9.39611111111111,,H,9 heures 23 minutes,52%,2018-09-14,[{'media': 'TVCI'}],BFT
all,Bruit,0.3358333333333333,,H,20 minutes,2%,2018-09-15,[{'media': 'TVCI'}],BFT
all,Silence,0.4666666666666667,,H,28 minutes,3%,2018-09-15,[{'media': 'TVCI'}],BFT
all,Musique,1.968888888888889,,H,1 heure 58 minutes,11%,2018-09-15,[{'media': 'TVCI'}],BFT
all,Femme,6.004444444444444,,H,6 heures 0 minute,33%,2018-09-15,[{'media': 'TVCI'}],BFT
all,Homme,9.223333333333333,,H,9 heures 13 minutes,51%,2018-09-15,[{'media': 'TVCI'}],BFT
all,Bruit,0.39666666666666667,,H,23 minutes,2%,2018-09-16,[{'media': 'TVCI'}],BFT
all,Silence,0.5208333333333334,,H,31 minutes,3%,2018-09-16,[{'media': 'TVCI'}],BFT
all,Musique,1.603611111111111,,H,1 heure 36 minutes,9%,2018-09-16,[{'media': 'TVCI'}],BFT
all,Femme,5.617222222222222,,H,5 heures 37 minutes,31%,2018-09-16,[{'media': 'TVCI'}],BFT
all,Homme,9.860833333333334,,H,9 heures 51 minutes,55%,2018-09-16,[{'media': 'TVCI'}],BFT
all,Bruit,0.22972222222222222,,H,13 minutes,1%,2018-09-17,[{'media': 'TVCI'}],BFT
all,Silence,0.4502777777777778,,H,27 minutes,3%,2018-09-17,[{'media': 'TVCI'}],BFT
all,Musique,1.7858333333333334,,H,1 heure 47 minutes,10%,2018-09-17,[{'media': 'TVCI'}],BFT
all,Femme,5.540277777777778,,H,5 heures 32 minutes,31%,2018-09-17,[{'media': 'TVCI'}],BFT
all,Homme,9.993333333333334,,H,9 heures 59 minutes,56%,2018-09-17,[{'media': 'TVCI'}],BFT
all,Bruit,0.23083333333333333,,H,13 minutes,1%,2018-09-18,[{'media': 'TVCI'}],BFT
all,Silence,0.4811111111111111,,H,28 minutes,3%,2018-09-18,[{'media': 'TVCI'}],BFT
all,Musique,1.6258333333333332,,H,1 heure 37 minutes,9%,2018-09-18,[{'media': 'TVCI'}],BFT
all,Femme,4.7725,,H,4 heures 46 minutes,27%,2018-09-18,[{'media': 'TVCI'}],BFT
all,Homme,10.889444444444445,,H,10 heures 53 minutes,60%,2018-09-18,[{'media': 'TVCI'}],BFT
all,Bruit,0.18694444444444444,,H,11 minutes,1%,2018-09-19,[{'media': 'TVCI'}],BFT
all,Silence,0.46,,H,27 minutes,3%,2018-09-19,[{'media': 'TVCI'}],BFT
all,Musique,1.365,,H,1 heure 21 minutes,8%,2018-09-19,[{'media': 'TVCI'}],BFT
all,Femme,3.886111111111111,,H,3 heures 53 minutes,22%,2018-09-19,[{'media': 'TVCI'}],BFT
all,Homme,12.101111111111111,,H,12 heures 6 minutes,67%,2018-09-19,[{'media': 'TVCI'}],BFT
all,Bruit,0.2247222222222222,,H,13 minutes,1%,2018-09-20,[{'media': 'TVCI'}],BFT
all,Silence,0.4747222222222222,,H,28 minutes,3%,2018-09-20,[{'media': 'TVCI'}],BFT
all,Musique,1.71,,H,1 heure 42 minutes,10%,2018-09-20,[{'media': 'TVCI'}],BFT
all,Femme,5.661388888888889,,H,5 heures 39 minutes,31%,2018-09-20,[{'media': 'TVCI'}],BFT
all,Homme,9.928333333333333,,H,9 heures 55 minutes,55%,2018-09-20,[{'media': 'TVCI'}],BFT
all,Bruit,0.25805555555555554,,H,15 minutes,1%,2018-09-21,[{'media': 'TVCI'}],BFT
all,Silence,0.44722222222222224,,H,26 minutes,2%,2018-09-21,[{'media': 'TVCI'}],BFT
all,Musique,1.7075,,H,1 heure 42 minutes,9%,2018-09-21,[{'media': 'TVCI'}],BFT
all,Femme,6.535277777777778,,H,6 heures 32 minutes,36%,2018-09-21,[{'media': 'TVCI'}],BFT
all,Homme,9.051388888888889,,H,9 heures 3 minutes,50%,2018-09-21,[{'media': 'TVCI'}],BFT
all,Bruit,0.28444444444444444,,H,17 minutes,2%,2018-09-22,[{'media': 'TVCI'}],BFT
all,Silence,0.47805555555555557,,H,28 minutes,3%,2018-09-22,[{'media': 'TVCI'}],BFT
all,Musique,1.9538888888888888,,H,1 heure 57 minutes,11%,2018-09-22,[{'media': 'TVCI'}],BFT
all,Femme,6.476388888888889,,H,6 heures 28 minutes,36%,2018-09-22,[{'media': 'TVCI'}],BFT
all,Homme,8.80638888888889,,H,8 heures 48 minutes,49%,2018-09-22,[{'media': 'TVCI'}],BFT
all,Bruit,0.2822222222222222,,H,16 minutes,2%,2018-09-23,[{'media': 'TVCI'}],BFT
all,Silence,0.4866666666666667,,H,29 minutes,3%,2018-09-23,[{'media': 'TVCI'}],BFT
all,Musique,1.663888888888889,,H,1 heure 39 minutes,9%,2018-09-23,[{'media': 'TVCI'}],BFT
all,Femme,6.279722222222222,,H,6 heures 16 minutes,35%,2018-09-23,[{'media': 'TVCI'}],BFT
all,Homme,9.286944444444444,,H,9 heures 17 minutes,52%,2018-09-23,[{'media': 'TVCI'}],BFT
all,Bruit,0.27944444444444444,,H,16 minutes,2%,2018-09-24,[{'media': 'TVCI'}],BFT
all,Silence,0.43416666666666665,,H,26 minutes,2%,2018-09-24,[{'media': 'TVCI'}],BFT
all,Musique,1.7927777777777778,,H,1 heure 47 minutes,10%,2018-09-24,[{'media': 'TVCI'}],BFT
all,Femme,6.178055555555556,,H,6 heures 10 minutes,34%,2018-09-24,[{'media': 'TVCI'}],BFT
all,Homme,9.315,,H,9 heures 18 minutes,52%,2018-09-24,[{'media': 'TVCI'}],BFT
all,Bruit,0.27694444444444444,,H,16 minutes,2%,2018-09-25,[{'media': 'TVCI'}],BFT
all,Silence,0.5369444444444444,,H,32 minutes,3%,2018-09-25,[{'media': 'TVCI'}],BFT
all,Musique,1.6277777777777778,,H,1 heure 37 minutes,9%,2018-09-25,[{'media': 'TVCI'}],BFT
