entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.12611111111111112,,H,7 minutes,1%,2024-12-01,[{'media': 'TVCI'}],BFT
all,Silence,0.4722222222222222,,H,28 minutes,3%,2024-12-01,[{'media': 'TVCI'}],BFT
all,Musique,1.3483333333333334,,H,1 heure 20 minutes,7%,2024-12-01,[{'media': 'TVCI'}],BFT
all,Femme,5.055555555555555,,H,5 heures 3 minutes,28%,2024-12-01,[{'media': 'TVCI'}],BFT
all,Homme,10.997222222222222,,H,10 heures 59 minutes,61%,2024-12-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.06472222222222222,,H,3 minutes,0%,2024-12-02,[{'media': 'TVCI'}],BFT
all,Silence,0.3605555555555556,,H,21 minutes,2%,2024-12-02,[{'media': 'TVCI'}],BFT
all,Musique,0.7333333333333333,,H,44 minutes,4%,2024-12-02,[{'media': 'TVCI'}],BFT
all,Femme,6.394166666666667,,H,6 heures 23 minutes,36%,2024-12-02,[{'media': 'TVCI'}],BFT
all,Homme,10.446111111111112,,H,10 heures 26 minutes,58%,2024-12-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.06416666666666666,,H,3 minutes,0%,2024-12-03,[{'media': 'TVCI'}],BFT
all,Silence,0.3861111111111111,,H,23 minutes,2%,2024-12-03,[{'media': 'TVCI'}],BFT
all,Musique,0.8897222222222222,,H,53 minutes,5%,2024-12-03,[{'media': 'TVCI'}],BFT
all,Femme,6.085833333333333,,H,6 heures 5 minutes,34%,2024-12-03,[{'media': 'TVCI'}],BFT
all,Homme,10.573611111111111,,H,10 heures 34 minutes,59%,2024-12-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.07305555555555555,,H,4 minutes,0%,2024-12-04,[{'media': 'TVCI'}],BFT
all,Silence,0.3858333333333333,,H,23 minutes,2%,2024-12-04,[{'media': 'TVCI'}],BFT
all,Musique,0.7377777777777778,,H,44 minutes,4%,2024-12-04,[{'media': 'TVCI'}],BFT
all,Femme,5.569444444444445,,H,5 heures 34 minutes,31%,2024-12-04,[{'media': 'TVCI'}],BFT
all,Homme,11.232777777777779,,H,11 heures 13 minutes,62%,2024-12-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.06388888888888888,,H,3 minutes,0%,2024-12-05,[{'media': 'TVCI'}],BFT
all,Silence,0.4286111111111111,,H,25 minutes,2%,2024-12-05,[{'media': 'TVCI'}],BFT
all,Musique,0.7455555555555555,,H,44 minutes,4%,2024-12-05,[{'media': 'TVCI'}],BFT
