entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.18333333333333332,,H,11 minutes,1%,2025-04-01,[{'media': 'TVCI'}],BFT
all,Silence,0.49916666666666665,,H,29 minutes,3%,2025-04-01,[{'media': 'TVCI'}],BFT
all,Musique,1.5452777777777778,,H,1 heure 32 minutes,9%,2025-04-01,[{'media': 'TVCI'}],BFT
all,Femme,6.626944444444445,,H,6 heures 37 minutes,37%,2025-04-01,[{'media': 'TVCI'}],BFT
all,Homme,9.145,,H,9 heures 8 minutes,51%,2025-04-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.16472222222222221,,H,9 minutes,1%,2025-04-02,[{'media': 'TVCI'}],BFT
all,Silence,0.42916666666666664,,H,25 minutes,2%,2025-04-02,[{'media': 'TVCI'}],BFT
all,Musique,1.4430555555555555,,H,1 heure 26 minutes,8%,2025-04-02,[{'media': 'TVCI'}],BFT
all,Femme,5.592222222222222,,H,5 heures 35 minutes,31%,2025-04-02,[{'media': 'TVCI'}],BFT
all,Homme,10.370555555555555,,H,10 heures 22 minutes,58%,2025-04-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.1338888888888889,,H,8 minutes,1%,2025-04-03,[{'media': 'TVCI'}],BFT
all,Silence,0.4775,,H,28 minutes,3%,2025-04-03,[{'media': 'TVCI'}],BFT
all,Musique,1.3325,,H,1 heure 19 minutes,7%,2025-04-03,[{'media': 'TVCI'}],BFT
all,Femme,6.094722222222222,,H,6 heures 5 minutes,34%,2025-04-03,[{'media': 'TVCI'}],BFT
all,Homme,9.960555555555555,,H,9 heures 57 minutes,55%,2025-04-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.17888888888888888,,H,10 minutes,1%,2025-04-04,[{'media': 'TVCI'}],BFT
all,Silence,0.43777777777777777,,H,26 minutes,2%,2025-04-04,[{'media': 'TVCI'}],BFT
all,Musique,1.6280555555555556,,H,1 heure 37 minutes,9%,2025-04-04,[{'media': 'TVCI'}],BFT
all,Femme,6.941388888888889,,H,6 heures 56 minutes,39%,2025-04-04,[{'media': 'TVCI'}],BFT
all,Homme,8.813333333333333,,H,8 heures 48 minutes,49%,2025-04-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.18777777777777777,,H,11 minutes,1%,2025-04-05,[{'media': 'TVCI'}],BFT
all,Silence,0.46805555555555556,,H,28 minutes,3%,2025-04-05,[{'media': 'TVCI'}],BFT
all,Musique,1.8622222222222222,,H,1 heure 51 minutes,10%,2025-04-05,[{'media': 'TVCI'}],BFT
all,Femme,5.970555555555555,,H,5 heures 58 minutes,33%,2025-04-05,[{'media': 'TVCI'}],BFT
all,Homme,9.510833333333334,,H,9 heures 30 minutes,53%,2025-04-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.4388888888888889,,H,26 minutes,2%,2025-04-06,[{'media': 'TVCI'}],BFT
all,Silence,0.6975,,H,41 minutes,4%,2025-04-06,[{'media': 'TVCI'}],BFT
all,Musique,1.4827777777777778,,H,1 heure 28 minutes,8%,2025-04-06,[{'media': 'TVCI'}],BFT
all,Femme,6.09,,H,6 heures 5 minutes,34%,2025-04-06,[{'media': 'TVCI'}],BFT
all,Homme,9.290277777777778,,H,9 heures 17 minutes,52%,2025-04-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.1375,,H,8 minutes,1%,2025-04-07,[{'media': 'TVCI'}],BFT
all,Silence,0.4280555555555556,,H,25 minutes,2%,2025-04-07,[{'media': 'TVCI'}],BFT
all,Musique,1.3241666666666667,,H,1 heure 19 minutes,7%,2025-04-07,[{'media': 'TVCI'}],BFT
all,Femme,5.6322222222222225,,H,5 heures 37 minutes,31%,2025-04-07,[{'media': 'TVCI'}],BFT
all,Homme,10.477777777777778,,H,10 heures 28 minutes,58%,2025-04-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.16111111111111112,,H,9 minutes,1%,2025-04-08,[{'media': 'TVCI'}],BFT
all,Silence,0.4691666666666667,,H,28 minutes,3%,2025-04-08,[{'media': 'TVCI'}],BFT
all,Musique,1.3772222222222221,,H,1 heure 22 minutes,8%,2025-04-08,[{'media': 'TVCI'}],BFT
all,Femme,6.263888888888889,,H,6 heures 15 minutes,35%,2025-04-08,[{'media': 'TVCI'}],BFT
all,Homme,9.728055555555555,,H,9 heures 43 minutes,54%,2025-04-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.1461111111111111,,H,8 minutes,1%,2025-04-09,[{'media': 'TVCI'}],BFT
all,Silence,0.5141666666666667,,H,30 minutes,3%,2025-04-09,[{'media': 'TVCI'}],BFT
all,Musique,1.363888888888889,,H,1 heure 21 minutes,8%,2025-04-09,[{'media': 'TVCI'}],BFT
all,Femme,5.550277777777778,,H,5 heures 33 minutes,31%,2025-04-09,[{'media': 'TVCI'}],BFT
all,Homme,10.425277777777778,,H,10 heures 25 minutes,58%,2025-04-09,[{'media': 'TVCI'}],BFT
all,Bruit,0.14055555555555554,,H,8 minutes,1%,2025-04-10,[{'media': 'TVCI'}],BFT
all,Silence,0.5475,,H,32 minutes,3%,2025-04-10,[{'media': 'TVCI'}],BFT
all,Musique,1.3322222222222222,,H,1 heure 19 minutes,7%,2025-04-10,[{'media': 'TVCI'}],BFT
all,Femme,6.064444444444445,,H,6 heures 3 minutes,34%,2025-04-10,[{'media': 'TVCI'}],BFT
all,Homme,9.914722222222222,,H,9 heures 54 minutes,55%,2025-04-10,[{'media': 'TVCI'}],BFT
all,Bruit,0.14944444444444444,,H,8 minutes,1%,2025-04-11,[{'media': 'TVCI'}],BFT
all,Silence,0.4986111111111111,,H,29 minutes,3%,2025-04-11,[{'media': 'TVCI'}],BFT
all,Musique,1.5255555555555556,,H,1 heure 31 minutes,8%,2025-04-11,[{'media': 'TVCI'}],BFT
all,Femme,5.635277777777778,,H,5 heures 38 minutes,31%,2025-04-11,[{'media': 'TVCI'}],BFT
all,Homme,10.190555555555555,,H,10 heures 11 minutes,57%,2025-04-11,[{'media': 'TVCI'}],BFT
all,Bruit,0.17833333333333334,,H,10 minutes,1%,2025-04-12,[{'media': 'TVCI'}],BFT
all,Silence,0.495,,H,29 minutes,3%,2025-04-12,[{'media': 'TVCI'}],BFT
all,Musique,1.6433333333333333,,H,1 heure 38 minutes,9%,2025-04-12,[{'media': 'TVCI'}],BFT
all,Femme,5.488333333333333,,H,5 heures 29 minutes,30%,2025-04-12,[{'media': 'TVCI'}],BFT
all,Homme,10.194166666666666,,H,10 heures 11 minutes,57%,2025-04-12,[{'media': 'TVCI'}],BFT
all,Bruit,0.14916666666666667,,H,8 minutes,1%,2025-04-13,[{'media': 'TVCI'}],BFT
all,Silence,0.5058333333333334,,H,30 minutes,3%,2025-04-13,[{'media': 'TVCI'}],BFT
all,Musique,1.593888888888889,,H,1 heure 35 minutes,9%,2025-04-13,[{'media': 'TVCI'}],BFT
all,Femme,6.57,,H,6 heures 34 minutes,37%,2025-04-13,[{'media': 'TVCI'}],BFT
all,Homme,9.180277777777778,,H,9 heures 10 minutes,51%,2025-04-13,[{'media': 'TVCI'}],BFT
all,Bruit,0.1675,,H,10 minutes,1%,2025-04-14,[{'media': 'TVCI'}],BFT
all,Silence,0.4741666666666667,,H,28 minutes,3%,2025-04-14,[{'media': 'TVCI'}],BFT
all,Musique,1.6505555555555556,,H,1 heure 39 minutes,9%,2025-04-14,[{'media': 'TVCI'}],BFT
all,Femme,6.280555555555556,,H,6 heures 16 minutes,35%,2025-04-14,[{'media': 'TVCI'}],BFT
all,Homme,9.426666666666666,,H,9 heures 25 minutes,52%,2025-04-14,[{'media': 'TVCI'}],BFT
all,Bruit,0.13333333333333333,,H,8 minutes,1%,2025-04-15,[{'media': 'TVCI'}],BFT
all,Silence,0.5625,,H,33 minutes,3%,2025-04-15,[{'media': 'TVCI'}],BFT
all,Musique,1.4269444444444443,,H,1 heure 25 minutes,8%,2025-04-15,[{'media': 'TVCI'}],BFT
all,Femme,5.526944444444444,,H,5 heures 31 minutes,31%,2025-04-15,[{'media': 'TVCI'}],BFT
all,Homme,10.349444444444444,,H,10 heures 20 minutes,57%,2025-04-15,[{'media': 'TVCI'}],BFT
all,Bruit,0.1575,,H,9 minutes,1%,2025-04-16,[{'media': 'TVCI'}],BFT
all,Silence,0.48694444444444446,,H,29 minutes,3%,2025-04-16,[{'media': 'TVCI'}],BFT
all,Musique,1.5694444444444444,,H,1 heure 34 minutes,9%,2025-04-16,[{'media': 'TVCI'}],BFT
all,Femme,6.58,,H,6 heures 34 minutes,37%,2025-04-16,[{'media': 'TVCI'}],BFT
all,Homme,9.205555555555556,,H,9 heures 12 minutes,51%,2025-04-16,[{'media': 'TVCI'}],BFT
all,Bruit,0.15083333333333335,,H,9 minutes,1%,2025-04-17,[{'media': 'TVCI'}],BFT
all,Silence,0.5744444444444444,,H,34 minutes,3%,2025-04-17,[{'media': 'TVCI'}],BFT
all,Musique,1.4813888888888889,,H,1 heure 28 minutes,8%,2025-04-17,[{'media': 'TVCI'}],BFT
all,Femme,5.845277777777778,,H,5 heures 50 minutes,32%,2025-04-17,[{'media': 'TVCI'}],BFT
all,Homme,9.947222222222223,,H,9 heures 56 minutes,55%,2025-04-17,[{'media': 'TVCI'}],BFT
all,Bruit,0.22583333333333333,,H,13 minutes,1%,2025-04-18,[{'media': 'TVCI'}],BFT
all,Silence,0.47833333333333333,,H,28 minutes,3%,2025-04-18,[{'media': 'TVCI'}],BFT
all,Musique,1.5594444444444444,,H,1 heure 33 minutes,9%,2025-04-18,[{'media': 'TVCI'}],BFT
all,Femme,6.095,,H,6 heures 5 minutes,34%,2025-04-18,[{'media': 'TVCI'}],BFT
all,Homme,9.640833333333333,,H,9 heures 38 minutes,54%,2025-04-18,[{'media': 'TVCI'}],BFT
all,Bruit,0.20666666666666667,,H,12 minutes,1%,2025-04-19,[{'media': 'TVCI'}],BFT
all,Silence,0.5161111111111111,,H,30 minutes,3%,2025-04-19,[{'media': 'TVCI'}],BFT
all,Musique,1.7477777777777779,,H,1 heure 44 minutes,10%,2025-04-19,[{'media': 'TVCI'}],BFT
all,Femme,5.978888888888889,,H,5 heures 58 minutes,33%,2025-04-19,[{'media': 'TVCI'}],BFT
all,Homme,9.550277777777778,,H,9 heures 33 minutes,53%,2025-04-19,[{'media': 'TVCI'}],BFT
all,Bruit,0.24333333333333335,,H,14 minutes,1%,2025-04-20,[{'media': 'TVCI'}],BFT
all,Silence,0.525,,H,31 minutes,3%,2025-04-20,[{'media': 'TVCI'}],BFT
all,Musique,1.781111111111111,,H,1 heure 46 minutes,10%,2025-04-20,[{'media': 'TVCI'}],BFT
all,Femme,5.430833333333333,,H,5 heures 25 minutes,30%,2025-04-20,[{'media': 'TVCI'}],BFT
all,Homme,10.019166666666667,,H,10 heures 1 minute,56%,2025-04-20,[{'media': 'TVCI'}],BFT
