entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.215,,H,12 minutes,1%,2015-07-01,[{'media': 'TVCI'}],BFT
all,Silence,0.4672222222222222,,H,28 minutes,3%,2015-07-01,[{'media': 'TVCI'}],BFT
all,Musique,1.1283333333333334,,H,1 heure 7 minutes,6%,2015-07-01,[{'media': 'TVCI'}],BFT
all,Femme,4.860555555555556,,H,4 heures 51 minutes,27%,2015-07-01,[{'media': 'TVCI'}],BFT
all,Homme,11.328333333333333,,H,11 heures 19 minutes,63%,2015-07-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.30083333333333334,,H,18 minutes,2%,2015-07-02,[{'media': 'TVCI'}],BFT
all,Silence,0.565,,H,33 minutes,3%,2015-07-02,[{'media': 'TVCI'}],BFT
all,Musique,1.1866666666666668,,H,1 heure 11 minutes,7%,2015-07-02,[{'media': 'TVCI'}],BFT
all,Femme,5.045,,H,5 heures 2 minutes,28%,2015-07-02,[{'media': 'TVCI'}],BFT
all,Homme,10.901944444444444,,H,10 heures 54 minutes,61%,2015-07-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.24861111111111112,,H,14 minutes,1%,2015-07-03,[{'media': 'TVCI'}],BFT
all,Silence,0.5183333333333333,,H,31 minutes,3%,2015-07-03,[{'media': 'TVCI'}],BFT
all,Musique,1.3441666666666667,,H,1 heure 20 minutes,7%,2015-07-03,[{'media': 'TVCI'}],BFT
all,Femme,6.699166666666667,,H,6 heures 41 minutes,37%,2015-07-03,[{'media': 'TVCI'}],BFT
all,Homme,9.189166666666667,,H,9 heures 11 minutes,51%,2015-07-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.39305555555555555,,H,23 minutes,2%,2015-07-04,[{'media': 'TVCI'}],BFT
all,Silence,0.5794444444444444,,H,34 minutes,3%,2015-07-04,[{'media': 'TVCI'}],BFT
all,Musique,1.4019444444444444,,H,1 heure 24 minutes,8%,2015-07-04,[{'media': 'TVCI'}],BFT
all,Femme,5.4875,,H,5 heures 29 minutes,30%,2015-07-04,[{'media': 'TVCI'}],BFT
all,Homme,10.137777777777778,,H,10 heures 8 minutes,56%,2015-07-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.2872222222222222,,H,17 minutes,2%,2015-07-05,[{'media': 'TVCI'}],BFT
all,Silence,0.48194444444444445,,H,28 minutes,3%,2015-07-05,[{'media': 'TVCI'}],BFT
all,Musique,1.1630555555555555,,H,1 heure 9 minutes,6%,2015-07-05,[{'media': 'TVCI'}],BFT
all,Femme,5.639722222222222,,H,5 heures 38 minutes,31%,2015-07-05,[{'media': 'TVCI'}],BFT
all,Homme,10.427777777777777,,H,10 heures 25 minutes,58%,2015-07-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.24388888888888888,,H,14 minutes,1%,2015-07-06,[{'media': 'TVCI'}],BFT
all,Silence,0.4988888888888889,,H,29 minutes,3%,2015-07-06,[{'media': 'TVCI'}],BFT
all,Musique,1.2061111111111111,,H,1 heure 12 minutes,7%,2015-07-06,[{'media': 'TVCI'}],BFT
all,Femme,5.021944444444444,,H,5 heures 1 minute,28%,2015-07-06,[{'media': 'TVCI'}],BFT
all,Homme,11.028333333333334,,H,11 heures 1 minute,61%,2015-07-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.27555555555555555,,H,16 minutes,2%,2015-07-07,[{'media': 'TVCI'}],BFT
all,Silence,0.5386111111111112,,H,32 minutes,3%,2015-07-07,[{'media': 'TVCI'}],BFT
all,Musique,1.3130555555555556,,H,1 heure 18 minutes,7%,2015-07-07,[{'media': 'TVCI'}],BFT
all,Femme,5.186111111111111,,H,5 heures 11 minutes,29%,2015-07-07,[{'media': 'TVCI'}],BFT
all,Homme,10.686111111111112,,H,10 heures 41 minutes,59%,2015-07-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.2627777777777778,,H,15 minutes,1%,2015-07-08,[{'media': 'TVCI'}],BFT
all,Silence,0.5469444444444445,,H,32 minutes,3%,2015-07-08,[{'media': 'TVCI'}],BFT
all,Musique,1.1327777777777779,,H,1 heure 7 minutes,6%,2015-07-08,[{'media': 'TVCI'}],BFT
all,Femme,5.248611111111111,,H,5 heures 14 minutes,29%,2015-07-08,[{'media': 'TVCI'}],BFT
all,Homme,10.808333333333334,,H,10 heures 48 minutes,60%,2015-07-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.2841666666666667,,H,17 minutes,2%,2015-07-09,[{'media': 'TVCI'}],BFT
all,Silence,0.4802777777777778,,H,28 minutes,3%,2015-07-09,[{'media': 'TVCI'}],BFT
all,Musique,1.3066666666666666,,H,1 heure 18 minutes,7%,2015-07-09,[{'media': 'TVCI'}],BFT
all,Femme,5.375277777777778,,H,5 heures 22 minutes,30%,2015-07-09,[{'media': 'TVCI'}],BFT
all,Homme,10.553055555555556,,H,10 heures 33 minutes,59%,2015-07-09,[{'media': 'TVCI'}],BFT
all,Bruit,0.285,,H,17 minutes,2%,2015-07-10,[{'media': 'TVCI'}],BFT
all,Silence,0.5177777777777778,,H,31 minutes,3%,2015-07-10,[{'media': 'TVCI'}],BFT
all,Musique,1.305,,H,1 heure 18 minutes,7%,2015-07-10,[{'media': 'TVCI'}],BFT
all,Femme,6.856111111111111,,H,6 heures 51 minutes,38%,2015-07-10,[{'media': 'TVCI'}],BFT
all,Homme,9.035277777777777,,H,9 heures 2 minutes,50%,2015-07-10,[{'media': 'TVCI'}],BFT
all,Bruit,0.2802777777777778,,H,16 minutes,2%,2015-07-11,[{'media': 'TVCI'}],BFT
all,Silence,0.48277777777777775,,H,28 minutes,3%,2015-07-11,[{'media': 'TVCI'}],BFT
all,Musique,1.4716666666666667,,H,1 heure 28 minutes,8%,2015-07-11,[{'media': 'TVCI'}],BFT
all,Femme,5.600555555555555,,H,5 heures 36 minutes,31%,2015-07-11,[{'media': 'TVCI'}],BFT
all,Homme,10.164166666666667,,H,10 heures 9 minutes,56%,2015-07-11,[{'media': 'TVCI'}],BFT
all,Bruit,0.225,,H,13 minutes,1%,2015-07-12,[{'media': 'TVCI'}],BFT
all,Silence,0.46944444444444444,,H,28 minutes,3%,2015-07-12,[{'media': 'TVCI'}],BFT
all,Musique,1.285,,H,1 heure 17 minutes,7%,2015-07-12,[{'media': 'TVCI'}],BFT
all,Femme,5.198333333333333,,H,5 heures 11 minutes,29%,2015-07-12,[{'media': 'TVCI'}],BFT
all,Homme,10.821666666666667,,H,10 heures 49 minutes,60%,2015-07-12,[{'media': 'TVCI'}],BFT
all,Bruit,0.1638888888888889,,H,9 minutes,1%,2015-07-13,[{'media': 'TVCI'}],BFT
all,Silence,0.6036111111111111,,H,36 minutes,3%,2015-07-13,[{'media': 'TVCI'}],BFT
all,Musique,0.8175,,H,49 minutes,5%,2015-07-13,[{'media': 'TVCI'}],BFT
all,Femme,5.2,,H,5 heures 12 minutes,29%,2015-07-13,[{'media': 'TVCI'}],BFT
all,Homme,11.214444444444444,,H,11 heures 12 minutes,62%,2015-07-13,[{'media': 'TVCI'}],BFT
all,Bruit,0.2427777777777778,,H,14 minutes,1%,2015-07-14,[{'media': 'TVCI'}],BFT
all,Silence,0.4325,,H,25 minutes,2%,2015-07-14,[{'media': 'TVCI'}],BFT
all,Musique,1.406111111111111,,H,1 heure 24 minutes,8%,2015-07-14,[{'media': 'TVCI'}],BFT
all,Femme,4.116666666666666,,H,4 heures 7 minutes,23%,2015-07-14,[{'media': 'TVCI'}],BFT
all,Homme,11.801388888888889,,H,11 heures 48 minutes,66%,2015-07-14,[{'media': 'TVCI'}],BFT
all,Bruit,0.26944444444444443,,H,16 minutes,1%,2015-07-15,[{'media': 'TVCI'}],BFT
all,Silence,0.5786111111111111,,H,34 minutes,3%,2015-07-15,[{'media': 'TVCI'}],BFT
all,Musique,1.1944444444444444,,H,1 heure 11 minutes,7%,2015-07-15,[{'media': 'TVCI'}],BFT
all,Femme,5.583333333333333,,H,5 heures 35 minutes,31%,2015-07-15,[{'media': 'TVCI'}],BFT
all,Homme,10.373611111111112,,H,10 heures 22 minutes,58%,2015-07-15,[{'media': 'TVCI'}],BFT
all,Bruit,0.26166666666666666,,H,15 minutes,1%,2015-07-16,[{'media': 'TVCI'}],BFT
all,Silence,0.5369444444444444,,H,32 minutes,3%,2015-07-16,[{'media': 'TVCI'}],BFT
all,Musique,1.2544444444444445,,H,1 heure 15 minutes,7%,2015-07-16,[{'media': 'TVCI'}],BFT
all,Femme,6.2491666666666665,,H,6 heures 14 minutes,35%,2015-07-16,[{'media': 'TVCI'}],BFT
all,Homme,9.696666666666667,,H,9 heures 41 minutes,54%,2015-07-16,[{'media': 'TVCI'}],BFT
all,Bruit,0.2813888888888889,,H,16 minutes,2%,2015-07-17,[{'media': 'TVCI'}],BFT
all,Silence,0.5827777777777777,,H,34 minutes,3%,2015-07-17,[{'media': 'TVCI'}],BFT
all,Musique,1.4244444444444444,,H,1 heure 25 minutes,8%,2015-07-17,[{'media': 'TVCI'}],BFT
all,Femme,6.2716666666666665,,H,6 heures 16 minutes,35%,2015-07-17,[{'media': 'TVCI'}],BFT
all,Homme,9.439166666666667,,H,9 heures 26 minutes,52%,2015-07-17,[{'media': 'TVCI'}],BFT
all,Bruit,0.30916666666666665,,H,18 minutes,2%,2015-07-18,[{'media': 'TVCI'}],BFT
all,Silence,0.5791666666666667,,H,34 minutes,3%,2015-07-18,[{'media': 'TVCI'}],BFT
all,Musique,1.425,,H,1 heure 25 minutes,8%,2015-07-18,[{'media': 'TVCI'}],BFT
all,Femme,5.501944444444445,,H,5 heures 30 minutes,31%,2015-07-18,[{'media': 'TVCI'}],BFT
all,Homme,10.184166666666666,,H,10 heures 11 minutes,57%,2015-07-18,[{'media': 'TVCI'}],BFT
all,Bruit,0.31416666666666665,,H,18 minutes,2%,2015-07-19,[{'media': 'TVCI'}],BFT
all,Silence,0.6133333333333333,,H,36 minutes,3%,2015-07-19,[{'media': 'TVCI'}],BFT
all,Musique,1.3569444444444445,,H,1 heure 21 minutes,8%,2015-07-19,[{'media': 'TVCI'}],BFT
all,Femme,5.040555555555556,,H,5 heures 2 minutes,28%,2015-07-19,[{'media': 'TVCI'}],BFT
all,Homme,10.674444444444445,,H,10 heures 40 minutes,59%,2015-07-19,[{'media': 'TVCI'}],BFT
all,Bruit,0.22055555555555556,,H,13 minutes,1%,2015-07-20,[{'media': 'TVCI'}],BFT
all,Silence,0.5483333333333333,,H,32 minutes,3%,2015-07-20,[{'media': 'TVCI'}],BFT
all,Musique,1.301388888888889,,H,1 heure 18 minutes,7%,2015-07-20,[{'media': 'TVCI'}],BFT
all,Femme,5.070277777777778,,H,5 heures 4 minutes,28%,2015-07-20,[{'media': 'TVCI'}],BFT
all,Homme,10.858611111111111,,H,10 heures 51 minutes,60%,2015-07-20,[{'media': 'TVCI'}],BFT
all,Bruit,0.2586111111111111,,H,15 minutes,1%,2015-07-21,[{'media': 'TVCI'}],BFT
all,Silence,0.5013888888888889,,H,30 minutes,3%,2015-07-21,[{'media': 'TVCI'}],BFT
all,Musique,1.1183333333333334,,H,1 heure 7 minutes,6%,2015-07-21,[{'media': 'TVCI'}],BFT
all,Femme,5.416111111111111,,H,5 heures 24 minutes,30%,2015-07-21,[{'media': 'TVCI'}],BFT
all,Homme,10.705,,H,10 heures 42 minutes,59%,2015-07-21,[{'media': 'TVCI'}],BFT
all,Bruit,0.21416666666666667,,H,12 minutes,1%,2015-07-22,[{'media': 'TVCI'}],BFT
all,Silence,0.5261111111111111,,H,31 minutes,3%,2015-07-22,[{'media': 'TVCI'}],BFT
all,Musique,1.1141666666666667,,H,1 heure 6 minutes,6%,2015-07-22,[{'media': 'TVCI'}],BFT
all,Femme,4.932777777777778,,H,4 heures 55 minutes,27%,2015-07-22,[{'media': 'TVCI'}],BFT
all,Homme,11.212222222222222,,H,11 heures 12 minutes,62%,2015-07-22,[{'media': 'TVCI'}],BFT
all,Bruit,0.2461111111111111,,H,14 minutes,1%,2015-07-23,[{'media': 'TVCI'}],BFT
all,Silence,0.5413888888888889,,H,32 minutes,3%,2015-07-23,[{'media': 'TVCI'}],BFT
all,Musique,1.183888888888889,,H,1 heure 11 minutes,7%,2015-07-23,[{'media': 'TVCI'}],BFT
all,Femme,5.207777777777777,,H,5 heures 12 minutes,29%,2015-07-23,[{'media': 'TVCI'}],BFT
all,Homme,10.820277777777777,,H,10 heures 49 minutes,60%,2015-07-23,[{'media': 'TVCI'}],BFT
all,Bruit,0.23222222222222222,,H,13 minutes,1%,2015-07-24,[{'media': 'TVCI'}],BFT
all,Silence,0.5130555555555556,,H,30 minutes,3%,2015-07-24,[{'media': 'TVCI'}],BFT
all,Musique,1.211111111111111,,H,1 heure 12 minutes,7%,2015-07-24,[{'media': 'TVCI'}],BFT
all,Femme,5.757777777777778,,H,5 heures 45 minutes,32%,2015-07-24,[{'media': 'TVCI'}],BFT
all,Homme,10.285,,H,10 heures 17 minutes,57%,2015-07-24,[{'media': 'TVCI'}],BFT
all,Bruit,0.28944444444444445,,H,17 minutes,2%,2015-07-25,[{'media': 'TVCI'}],BFT
all,Silence,0.5405555555555556,,H,32 minutes,3%,2015-07-25,[{'media': 'TVCI'}],BFT
all,Musique,1.3697222222222223,,H,1 heure 22 minutes,8%,2015-07-25,[{'media': 'TVCI'}],BFT
all,Femme,5.751388888888889,,H,5 heures 45 minutes,32%,2015-07-25,[{'media': 'TVCI'}],BFT
all,Homme,10.048333333333334,,H,10 heures 2 minutes,56%,2015-07-25,[{'media': 'TVCI'}],BFT
all,Bruit,0.34055555555555556,,H,20 minutes,2%,2015-07-26,[{'media': 'TVCI'}],BFT
all,Silence,0.5358333333333334,,H,32 minutes,3%,2015-07-26,[{'media': 'TVCI'}],BFT
all,Musique,1.3880555555555556,,H,1 heure 23 minutes,8%,2015-07-26,[{'media': 'TVCI'}],BFT
all,Femme,5.471666666666667,,H,5 heures 28 minutes,30%,2015-07-26,[{'media': 'TVCI'}],BFT
all,Homme,10.263055555555555,,H,10 heures 15 minutes,57%,2015-07-26,[{'media': 'TVCI'}],BFT
all,Bruit,0.22333333333333333,,H,13 minutes,1%,2015-07-27,[{'media': 'TVCI'}],BFT
all,Silence,0.48388888888888887,,H,29 minutes,3%,2015-07-27,[{'media': 'TVCI'}],BFT
all,Musique,1.1894444444444445,,H,1 heure 11 minutes,7%,2015-07-27,[{'media': 'TVCI'}],BFT
all,Femme,5.083888888888889,,H,5 heures 5 minutes,28%,2015-07-27,[{'media': 'TVCI'}],BFT
all,Homme,11.018888888888888,,H,11 heures 1 minute,61%,2015-07-27,[{'media': 'TVCI'}],BFT
all,Bruit,0.23055555555555557,,H,13 minutes,1%,2015-07-28,[{'media': 'TVCI'}],BFT
