entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.16694444444444445,,H,10 minutes,1%,2023-03-01,[{'media': 'TVCI'}],BFT
all,Silence,0.5127777777777778,,H,30 minutes,3%,2023-03-01,[{'media': 'TVCI'}],BFT
all,Musique,0.9255555555555556,,H,55 minutes,5%,2023-03-01,[{'media': 'TVCI'}],BFT
all,Femme,5.613333333333333,,H,5 heures 36 minutes,31%,2023-03-01,[{'media': 'TVCI'}],BFT
all,Homme,10.785555555555556,,H,10 heures 47 minutes,60%,2023-03-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.10138888888888889,,H,6 minutes,1%,2023-03-02,[{'media': 'TVCI'}],BFT
all,Silence,0.5880555555555556,,H,35 minutes,3%,2023-03-02,[{'media': 'TVCI'}],BFT
all,Musique,0.9394444444444444,,H,56 minutes,5%,2023-03-02,[{'media': 'TVCI'}],BFT
all,Femme,5.958611111111111,,H,5 heures 57 minutes,33%,2023-03-02,[{'media': 'TVCI'}],BFT
all,Homme,10.41638888888889,,H,10 heures 24 minutes,58%,2023-03-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.14333333333333334,,H,8 minutes,1%,2023-03-03,[{'media': 'TVCI'}],BFT
all,Silence,0.5288888888888889,,H,31 minutes,3%,2023-03-03,[{'media': 'TVCI'}],BFT
all,Musique,0.9025,,H,54 minutes,5%,2023-03-03,[{'media': 'TVCI'}],BFT
all,Femme,5.645277777777777,,H,5 heures 38 minutes,31%,2023-03-03,[{'media': 'TVCI'}],BFT
all,Homme,10.784722222222221,,H,10 heures 47 minutes,60%,2023-03-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.18583333333333332,,H,11 minutes,1%,2023-03-04,[{'media': 'TVCI'}],BFT
all,Silence,0.5258333333333334,,H,31 minutes,3%,2023-03-04,[{'media': 'TVCI'}],BFT
all,Musique,1.0683333333333334,,H,1 heure 4 minutes,6%,2023-03-04,[{'media': 'TVCI'}],BFT
all,Femme,5.770555555555555,,H,5 heures 46 minutes,32%,2023-03-04,[{'media': 'TVCI'}],BFT
all,Homme,10.453611111111112,,H,10 heures 27 minutes,58%,2023-03-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.1975,,H,11 minutes,1%,2023-03-05,[{'media': 'TVCI'}],BFT
all,Silence,0.5302777777777777,,H,31 minutes,3%,2023-03-05,[{'media': 'TVCI'}],BFT
all,Musique,1.1075,,H,1 heure 6 minutes,6%,2023-03-05,[{'media': 'TVCI'}],BFT
all,Femme,4.904166666666667,,H,4 heures 54 minutes,27%,2023-03-05,[{'media': 'TVCI'}],BFT
all,Homme,11.265,,H,11 heures 15 minutes,63%,2023-03-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.1238888888888889,,H,7 minutes,1%,2023-03-06,[{'media': 'TVCI'}],BFT
all,Silence,0.5369444444444444,,H,32 minutes,3%,2023-03-06,[{'media': 'TVCI'}],BFT
all,Musique,1.0397222222222222,,H,1 heure 2 minutes,6%,2023-03-06,[{'media': 'TVCI'}],BFT
all,Femme,6.1563888888888885,,H,6 heures 9 minutes,34%,2023-03-06,[{'media': 'TVCI'}],BFT
all,Homme,10.149444444444445,,H,10 heures 8 minutes,56%,2023-03-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.10111111111111111,,H,6 minutes,1%,2023-03-07,[{'media': 'TVCI'}],BFT
all,Silence,0.37722222222222224,,H,22 minutes,2%,2023-03-07,[{'media': 'TVCI'}],BFT
all,Musique,0.8363888888888888,,H,50 minutes,5%,2023-03-07,[{'media': 'TVCI'}],BFT
all,Femme,5.275277777777778,,H,5 heures 16 minutes,29%,2023-03-07,[{'media': 'TVCI'}],BFT
all,Homme,11.414444444444445,,H,11 heures 24 minutes,63%,2023-03-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.14166666666666666,,H,8 minutes,1%,2023-03-08,[{'media': 'TVCI'}],BFT
all,Silence,0.4891666666666667,,H,29 minutes,3%,2023-03-08,[{'media': 'TVCI'}],BFT
all,Musique,1.0480555555555555,,H,1 heure 2 minutes,6%,2023-03-08,[{'media': 'TVCI'}],BFT
all,Femme,5.586944444444445,,H,5 heures 35 minutes,31%,2023-03-08,[{'media': 'TVCI'}],BFT
all,Homme,10.738888888888889,,H,10 heures 44 minutes,60%,2023-03-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.15833333333333333,,H,9 minutes,1%,2023-03-09,[{'media': 'TVCI'}],BFT
all,Silence,0.49833333333333335,,H,29 minutes,3%,2023-03-09,[{'media': 'TVCI'}],BFT
all,Musique,1.1991666666666667,,H,1 heure 11 minutes,7%,2023-03-09,[{'media': 'TVCI'}],BFT
all,Femme,5.457222222222223,,H,5 heures 27 minutes,30%,2023-03-09,[{'media': 'TVCI'}],BFT
all,Homme,10.69111111111111,,H,10 heures 41 minutes,59%,2023-03-09,[{'media': 'TVCI'}],BFT
all,Bruit,0.15833333333333333,,H,9 minutes,1%,2023-03-10,[{'media': 'TVCI'}],BFT
all,Silence,0.5272222222222223,,H,31 minutes,3%,2023-03-10,[{'media': 'TVCI'}],BFT
all,Musique,1.1788888888888889,,H,1 heure 10 minutes,7%,2023-03-10,[{'media': 'TVCI'}],BFT
all,Femme,6.813055555555556,,H,6 heures 48 minutes,38%,2023-03-10,[{'media': 'TVCI'}],BFT
all,Homme,9.326666666666666,,H,9 heures 19 minutes,52%,2023-03-10,[{'media': 'TVCI'}],BFT
all,Bruit,0.135,,H,8 minutes,1%,2023-03-11,[{'media': 'TVCI'}],BFT
all,Silence,0.4036111111111111,,H,24 minutes,2%,2023-03-11,[{'media': 'TVCI'}],BFT
all,Musique,0.9272222222222222,,H,55 minutes,5%,2023-03-11,[{'media': 'TVCI'}],BFT
all,Femme,5.496944444444445,,H,5 heures 29 minutes,31%,2023-03-11,[{'media': 'TVCI'}],BFT
all,Homme,11.04138888888889,,H,11 heures 2 minutes,61%,2023-03-11,[{'media': 'TVCI'}],BFT
all,Bruit,0.20527777777777778,,H,12 minutes,1%,2023-03-12,[{'media': 'TVCI'}],BFT
all,Silence,0.5341666666666667,,H,32 minutes,3%,2023-03-12,[{'media': 'TVCI'}],BFT
all,Musique,1.3569444444444445,,H,1 heure 21 minutes,8%,2023-03-12,[{'media': 'TVCI'}],BFT
all,Femme,4.980555555555555,,H,4 heures 58 minutes,28%,2023-03-12,[{'media': 'TVCI'}],BFT
all,Homme,10.9275,,H,10 heures 55 minutes,61%,2023-03-12,[{'media': 'TVCI'}],BFT
all,Bruit,0.10972222222222222,,H,6 minutes,1%,2023-03-13,[{'media': 'TVCI'}],BFT
all,Silence,0.5527777777777778,,H,33 minutes,3%,2023-03-13,[{'media': 'TVCI'}],BFT
all,Musique,1.1016666666666666,,H,1 heure 6 minutes,6%,2023-03-13,[{'media': 'TVCI'}],BFT
all,Femme,4.853611111111111,,H,4 heures 51 minutes,27%,2023-03-13,[{'media': 'TVCI'}],BFT
all,Homme,11.386666666666667,,H,11 heures 23 minutes,63%,2023-03-13,[{'media': 'TVCI'}],BFT
all,Bruit,0.11305555555555556,,H,6 minutes,1%,2023-03-14,[{'media': 'TVCI'}],BFT
all,Silence,0.5377777777777778,,H,32 minutes,3%,2023-03-14,[{'media': 'TVCI'}],BFT
all,Musique,1.0827777777777778,,H,1 heure 4 minutes,6%,2023-03-14,[{'media': 'TVCI'}],BFT
all,Femme,5.515,,H,5 heures 30 minutes,31%,2023-03-14,[{'media': 'TVCI'}],BFT
all,Homme,10.755555555555556,,H,10 heures 45 minutes,60%,2023-03-14,[{'media': 'TVCI'}],BFT
all,Bruit,0.08694444444444445,,H,5 minutes,0%,2023-03-15,[{'media': 'TVCI'}],BFT
all,Silence,0.41694444444444445,,H,25 minutes,2%,2023-03-15,[{'media': 'TVCI'}],BFT
all,Musique,0.7958333333333333,,H,47 minutes,4%,2023-03-15,[{'media': 'TVCI'}],BFT
all,Femme,5.764722222222222,,H,5 heures 45 minutes,32%,2023-03-15,[{'media': 'TVCI'}],BFT
all,Homme,10.939722222222223,,H,10 heures 56 minutes,61%,2023-03-15,[{'media': 'TVCI'}],BFT
all,Bruit,0.11666666666666667,,H,7 minutes,1%,2023-03-16,[{'media': 'TVCI'}],BFT
all,Silence,0.32666666666666666,,H,19 minutes,2%,2023-03-16,[{'media': 'TVCI'}],BFT
all,Musique,0.7144444444444444,,H,42 minutes,4%,2023-03-16,[{'media': 'TVCI'}],BFT
all,Femme,5.886111111111111,,H,5 heures 53 minutes,33%,2023-03-16,[{'media': 'TVCI'}],BFT
all,Homme,10.960277777777778,,H,10 heures 57 minutes,61%,2023-03-16,[{'media': 'TVCI'}],BFT
all,Bruit,0.12944444444444445,,H,7 minutes,1%,2023-03-17,[{'media': 'TVCI'}],BFT
all,Silence,0.4311111111111111,,H,25 minutes,2%,2023-03-17,[{'media': 'TVCI'}],BFT
all,Musique,1.0866666666666667,,H,1 heure 5 minutes,6%,2023-03-17,[{'media': 'TVCI'}],BFT
all,Femme,6.297777777777778,,H,6 heures 17 minutes,35%,2023-03-17,[{'media': 'TVCI'}],BFT
all,Homme,10.05888888888889,,H,10 heures 3 minutes,56%,2023-03-17,[{'media': 'TVCI'}],BFT
all,Bruit,0.18666666666666668,,H,11 minutes,1%,2023-03-18,[{'media': 'TVCI'}],BFT
all,Silence,0.4141666666666667,,H,24 minutes,2%,2023-03-18,[{'media': 'TVCI'}],BFT
all,Musique,1.2072222222222222,,H,1 heure 12 minutes,7%,2023-03-18,[{'media': 'TVCI'}],BFT
all,Femme,4.9463888888888885,,H,4 heures 56 minutes,27%,2023-03-18,[{'media': 'TVCI'}],BFT
all,Homme,11.250277777777777,,H,11 heures 15 minutes,62%,2023-03-18,[{'media': 'TVCI'}],BFT
