entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.20666666666666667,,H,12 minutes,1%,2016-11-01,[{'media': 'TVCI'}],BFT
all,Silence,0.48194444444444445,,H,28 minutes,3%,2016-11-01,[{'media': 'TVCI'}],BFT
all,Musique,1.4952777777777777,,H,1 heure 29 minutes,8%,2016-11-01,[{'media': 'TVCI'}],BFT
all,Femme,5.240555555555556,,H,5 heures 14 minutes,29%,2016-11-01,[{'media': 'TVCI'}],BFT
all,Homme,10.574722222222222,,H,10 heures 34 minutes,59%,2016-11-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.23277777777777778,,H,13 minutes,1%,2016-11-02,[{'media': 'TVCI'}],BFT
all,Silence,0.4211111111111111,,H,25 minutes,2%,2016-11-02,[{'media': 'TVCI'}],BFT
all,Musique,1.486388888888889,,H,1 heure 29 minutes,8%,2016-11-02,[{'media': 'TVCI'}],BFT
all,Femme,5.637222222222222,,H,5 heures 38 minutes,31%,2016-11-02,[{'media': 'TVCI'}],BFT
all,Homme,10.221666666666666,,H,10 heures 13 minutes,57%,2016-11-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.21666666666666667,,H,13 minutes,1%,2016-11-03,[{'media': 'TVCI'}],BFT
all,Silence,0.3977777777777778,,H,23 minutes,2%,2016-11-03,[{'media': 'TVCI'}],BFT
all,Musique,1.0461111111111112,,H,1 heure 2 minutes,6%,2016-11-03,[{'media': 'TVCI'}],BFT
all,Femme,5.643611111111111,,H,5 heures 38 minutes,31%,2016-11-03,[{'media': 'TVCI'}],BFT
all,Homme,10.695555555555556,,H,10 heures 41 minutes,59%,2016-11-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.2088888888888889,,H,12 minutes,1%,2016-11-04,[{'media': 'TVCI'}],BFT
all,Silence,0.44333333333333336,,H,26 minutes,2%,2016-11-04,[{'media': 'TVCI'}],BFT
all,Musique,1.5425,,H,1 heure 32 minutes,9%,2016-11-04,[{'media': 'TVCI'}],BFT
all,Femme,6.641666666666667,,H,6 heures 38 minutes,37%,2016-11-04,[{'media': 'TVCI'}],BFT
all,Homme,9.162777777777778,,H,9 heures 9 minutes,51%,2016-11-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.25666666666666665,,H,15 minutes,1%,2016-11-05,[{'media': 'TVCI'}],BFT
all,Silence,0.48388888888888887,,H,29 minutes,3%,2016-11-05,[{'media': 'TVCI'}],BFT
all,Musique,1.7758333333333334,,H,1 heure 46 minutes,10%,2016-11-05,[{'media': 'TVCI'}],BFT
all,Femme,5.198333333333333,,H,5 heures 11 minutes,29%,2016-11-05,[{'media': 'TVCI'}],BFT
all,Homme,10.285,,H,10 heures 17 minutes,57%,2016-11-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.22777777777777777,,H,13 minutes,1%,2016-11-06,[{'media': 'TVCI'}],BFT
