entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.23472222222222222,,H,14 minutes,1%,2016-12-01,[{'media': 'TVCI'}],BFT
all,Silence,0.5108333333333334,,H,30 minutes,3%,2016-12-01,[{'media': 'TVCI'}],BFT
all,Musique,1.3347222222222221,,H,1 heure 20 minutes,7%,2016-12-01,[{'media': 'TVCI'}],BFT
all,Femme,5.535277777777778,,H,5 heures 32 minutes,31%,2016-12-01,[{'media': 'TVCI'}],BFT
all,Homme,10.383611111111112,,H,10 heures 23 minutes,58%,2016-12-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.255,,H,15 minutes,1%,2016-12-02,[{'media': 'TVCI'}],BFT
all,Silence,0.5352777777777777,,H,32 minutes,3%,2016-12-02,[{'media': 'TVCI'}],BFT
all,Musique,1.6947222222222222,,H,1 heure 41 minutes,9%,2016-12-02,[{'media': 'TVCI'}],BFT
all,Femme,5.614722222222222,,H,5 heures 36 minutes,31%,2016-12-02,[{'media': 'TVCI'}],BFT
all,Homme,9.899444444444445,,H,9 heures 53 minutes,55%,2016-12-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.33194444444444443,,H,19 minutes,2%,2016-12-03,[{'media': 'TVCI'}],BFT
all,Silence,0.5322222222222223,,H,31 minutes,3%,2016-12-03,[{'media': 'TVCI'}],BFT
all,Musique,1.9483333333333333,,H,1 heure 56 minutes,11%,2016-12-03,[{'media': 'TVCI'}],BFT
all,Femme,5.558333333333334,,H,5 heures 33 minutes,31%,2016-12-03,[{'media': 'TVCI'}],BFT
all,Homme,9.62861111111111,,H,9 heures 37 minutes,53%,2016-12-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.2941666666666667,,H,17 minutes,2%,2016-12-04,[{'media': 'TVCI'}],BFT
all,Silence,0.4886111111111111,,H,29 minutes,3%,2016-12-04,[{'media': 'TVCI'}],BFT
all,Musique,1.7919444444444443,,H,1 heure 47 minutes,10%,2016-12-04,[{'media': 'TVCI'}],BFT
all,Femme,7.219444444444444,,H,7 heures 13 minutes,40%,2016-12-04,[{'media': 'TVCI'}],BFT
all,Homme,8.205555555555556,,H,8 heures 12 minutes,46%,2016-12-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.3061111111111111,,H,18 minutes,2%,2016-12-05,[{'media': 'TVCI'}],BFT
all,Silence,0.5430555555555555,,H,32 minutes,3%,2016-12-05,[{'media': 'TVCI'}],BFT
all,Musique,1.7719444444444445,,H,1 heure 46 minutes,10%,2016-12-05,[{'media': 'TVCI'}],BFT
all,Femme,4.864166666666667,,H,4 heures 51 minutes,27%,2016-12-05,[{'media': 'TVCI'}],BFT
all,Homme,10.51388888888889,,H,10 heures 30 minutes,58%,2016-12-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.2911111111111111,,H,17 minutes,2%,2016-12-06,[{'media': 'TVCI'}],BFT
all,Silence,0.40444444444444444,,H,24 minutes,2%,2016-12-06,[{'media': 'TVCI'}],BFT
all,Musique,1.531388888888889,,H,1 heure 31 minutes,9%,2016-12-06,[{'media': 'TVCI'}],BFT
all,Femme,4.469166666666666,,H,4 heures 28 minutes,25%,2016-12-06,[{'media': 'TVCI'}],BFT
all,Homme,11.303333333333333,,H,11 heures 18 minutes,63%,2016-12-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.2941666666666667,,H,17 minutes,2%,2016-12-07,[{'media': 'TVCI'}],BFT
all,Silence,0.4633333333333333,,H,27 minutes,3%,2016-12-07,[{'media': 'TVCI'}],BFT
all,Musique,1.928611111111111,,H,1 heure 55 minutes,11%,2016-12-07,[{'media': 'TVCI'}],BFT
all,Femme,5.202222222222222,,H,5 heures 12 minutes,29%,2016-12-07,[{'media': 'TVCI'}],BFT
all,Homme,10.110833333333334,,H,10 heures 6 minutes,56%,2016-12-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.26805555555555555,,H,16 minutes,1%,2016-12-08,[{'media': 'TVCI'}],BFT
all,Silence,0.46805555555555556,,H,28 minutes,3%,2016-12-08,[{'media': 'TVCI'}],BFT
all,Musique,1.8794444444444445,,H,1 heure 52 minutes,10%,2016-12-08,[{'media': 'TVCI'}],BFT
all,Femme,6.188888888888889,,H,6 heures 11 minutes,34%,2016-12-08,[{'media': 'TVCI'}],BFT
all,Homme,9.194722222222222,,H,9 heures 11 minutes,51%,2016-12-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.2658333333333333,,H,15 minutes,1%,2016-12-09,[{'media': 'TVCI'}],BFT
all,Silence,0.5238888888888888,,H,31 minutes,3%,2016-12-09,[{'media': 'TVCI'}],BFT
all,Musique,1.8402777777777777,,H,1 heure 50 minutes,10%,2016-12-09,[{'media': 'TVCI'}],BFT
all,Femme,6.518611111111111,,H,6 heures 31 minutes,36%,2016-12-09,[{'media': 'TVCI'}],BFT
all,Homme,8.791666666666666,,H,8 heures 47 minutes,49%,2016-12-09,[{'media': 'TVCI'}],BFT
all,Silence,0.6752777777777778,,H,40 minutes,4%,2016-12-10,[{'media': 'TVCI'}],BFT
all,Bruit,0.7311111111111112,,H,43 minutes,4%,2016-12-10,[{'media': 'TVCI'}],BFT
all,Musique,1.8458333333333334,,H,1 heure 50 minutes,10%,2016-12-10,[{'media': 'TVCI'}],BFT
all,Femme,4.6975,,H,4 heures 41 minutes,26%,2016-12-10,[{'media': 'TVCI'}],BFT
all,Homme,10.049722222222222,,H,10 heures 2 minutes,56%,2016-12-10,[{'media': 'TVCI'}],BFT
all,Bruit,0.32722222222222225,,H,19 minutes,2%,2016-12-11,[{'media': 'TVCI'}],BFT
all,Silence,0.5033333333333333,,H,30 minutes,3%,2016-12-11,[{'media': 'TVCI'}],BFT
all,Musique,1.9905555555555556,,H,1 heure 59 minutes,11%,2016-12-11,[{'media': 'TVCI'}],BFT
all,Femme,5.926388888888889,,H,5 heures 55 minutes,33%,2016-12-11,[{'media': 'TVCI'}],BFT
all,Homme,9.251944444444444,,H,9 heures 15 minutes,51%,2016-12-11,[{'media': 'TVCI'}],BFT
all,Bruit,0.3013888888888889,,H,18 minutes,2%,2016-12-12,[{'media': 'TVCI'}],BFT
all,Silence,0.4325,,H,25 minutes,2%,2016-12-12,[{'media': 'TVCI'}],BFT
all,Musique,1.8163888888888888,,H,1 heure 48 minutes,10%,2016-12-12,[{'media': 'TVCI'}],BFT
all,Femme,5.982777777777778,,H,5 heures 58 minutes,33%,2016-12-12,[{'media': 'TVCI'}],BFT
all,Homme,9.466388888888888,,H,9 heures 27 minutes,53%,2016-12-12,[{'media': 'TVCI'}],BFT
all,Bruit,0.31527777777777777,,H,18 minutes,2%,2016-12-13,[{'media': 'TVCI'}],BFT
all,Silence,0.4613888888888889,,H,27 minutes,3%,2016-12-13,[{'media': 'TVCI'}],BFT
all,Musique,1.8811111111111112,,H,1 heure 52 minutes,10%,2016-12-13,[{'media': 'TVCI'}],BFT
all,Femme,4.704722222222222,,H,4 heures 42 minutes,26%,2016-12-13,[{'media': 'TVCI'}],BFT
all,Homme,10.636944444444444,,H,10 heures 38 minutes,59%,2016-12-13,[{'media': 'TVCI'}],BFT
all,Bruit,0.31055555555555553,,H,18 minutes,2%,2016-12-14,[{'media': 'TVCI'}],BFT
all,Silence,0.4588888888888889,,H,27 minutes,3%,2016-12-14,[{'media': 'TVCI'}],BFT
all,Musique,1.8975,,H,1 heure 53 minutes,11%,2016-12-14,[{'media': 'TVCI'}],BFT
all,Femme,5.325833333333334,,H,5 heures 19 minutes,30%,2016-12-14,[{'media': 'TVCI'}],BFT
all,Homme,10.006388888888889,,H,10 heures 0 minute,56%,2016-12-14,[{'media': 'TVCI'}],BFT
all,Bruit,0.2822222222222222,,H,16 minutes,2%,2016-12-15,[{'media': 'TVCI'}],BFT
all,Silence,0.435,,H,26 minutes,2%,2016-12-15,[{'media': 'TVCI'}],BFT
all,Musique,1.8741666666666668,,H,1 heure 52 minutes,10%,2016-12-15,[{'media': 'TVCI'}],BFT
all,Femme,5.364722222222222,,H,5 heures 21 minutes,30%,2016-12-15,[{'media': 'TVCI'}],BFT
all,Homme,10.043333333333333,,H,10 heures 2 minutes,56%,2016-12-15,[{'media': 'TVCI'}],BFT
all,Bruit,0.3288888888888889,,H,19 minutes,2%,2016-12-16,[{'media': 'TVCI'}],BFT
all,Silence,0.4638888888888889,,H,27 minutes,3%,2016-12-16,[{'media': 'TVCI'}],BFT
all,Musique,1.9419444444444445,,H,1 heure 56 minutes,11%,2016-12-16,[{'media': 'TVCI'}],BFT
all,Femme,6.146111111111111,,H,6 heures 8 minutes,34%,2016-12-16,[{'media': 'TVCI'}],BFT
all,Homme,9.118611111111111,,H,9 heures 7 minutes,51%,2016-12-16,[{'media': 'TVCI'}],BFT
all,Bruit,0.3622222222222222,,H,21 minutes,2%,2016-12-17,[{'media': 'TVCI'}],BFT
all,Silence,0.5333333333333333,,H,32 minutes,3%,2016-12-17,[{'media': 'TVCI'}],BFT
all,Musique,2.0597222222222222,,H,2 heures 3 minutes,11%,2016-12-17,[{'media': 'TVCI'}],BFT
all,Femme,4.594166666666666,,H,4 heures 35 minutes,26%,2016-12-17,[{'media': 'TVCI'}],BFT
all,Homme,10.449722222222222,,H,10 heures 26 minutes,58%,2016-12-17,[{'media': 'TVCI'}],BFT
all,Bruit,0.30027777777777775,,H,18 minutes,2%,2016-12-18,[{'media': 'TVCI'}],BFT
all,Silence,0.5338888888888889,,H,32 minutes,3%,2016-12-18,[{'media': 'TVCI'}],BFT
all,Musique,2.0855555555555556,,H,2 heures 5 minutes,12%,2016-12-18,[{'media': 'TVCI'}],BFT
all,Femme,4.850555555555555,,H,4 heures 51 minutes,27%,2016-12-18,[{'media': 'TVCI'}],BFT
all,Homme,10.22888888888889,,H,10 heures 13 minutes,57%,2016-12-18,[{'media': 'TVCI'}],BFT
all,Bruit,0.26361111111111113,,H,15 minutes,1%,2016-12-19,[{'media': 'TVCI'}],BFT
all,Silence,0.4608333333333333,,H,27 minutes,3%,2016-12-19,[{'media': 'TVCI'}],BFT
all,Musique,1.7344444444444445,,H,1 heure 44 minutes,10%,2016-12-19,[{'media': 'TVCI'}],BFT
all,Femme,5.501666666666667,,H,5 heures 30 minutes,31%,2016-12-19,[{'media': 'TVCI'}],BFT
all,Homme,10.038611111111111,,H,10 heures 2 minutes,56%,2016-12-19,[{'media': 'TVCI'}],BFT
all,Bruit,0.2763888888888889,,H,16 minutes,2%,2016-12-20,[{'media': 'TVCI'}],BFT
all,Silence,0.5011111111111111,,H,30 minutes,3%,2016-12-20,[{'media': 'TVCI'}],BFT
all,Musique,1.816111111111111,,H,1 heure 48 minutes,10%,2016-12-20,[{'media': 'TVCI'}],BFT
all,Femme,5.155555555555556,,H,5 heures 9 minutes,29%,2016-12-20,[{'media': 'TVCI'}],BFT
all,Homme,10.250277777777777,,H,10 heures 15 minutes,57%,2016-12-20,[{'media': 'TVCI'}],BFT
all,Bruit,0.29694444444444446,,H,17 minutes,2%,2016-12-21,[{'media': 'TVCI'}],BFT
all,Silence,0.49805555555555553,,H,29 minutes,3%,2016-12-21,[{'media': 'TVCI'}],BFT
all,Musique,1.9422222222222223,,H,1 heure 56 minutes,11%,2016-12-21,[{'media': 'TVCI'}],BFT
all,Femme,5.77,,H,5 heures 46 minutes,32%,2016-12-21,[{'media': 'TVCI'}],BFT
all,Homme,9.492222222222223,,H,9 heures 29 minutes,53%,2016-12-21,[{'media': 'TVCI'}],BFT
all,Bruit,0.27361111111111114,,H,16 minutes,2%,2016-12-22,[{'media': 'TVCI'}],BFT
all,Silence,0.5016666666666667,,H,30 minutes,3%,2016-12-22,[{'media': 'TVCI'}],BFT
all,Musique,1.9966666666666666,,H,1 heure 59 minutes,11%,2016-12-22,[{'media': 'TVCI'}],BFT
all,Femme,5.415277777777778,,H,5 heures 24 minutes,30%,2016-12-22,[{'media': 'TVCI'}],BFT
all,Homme,9.811944444444444,,H,9 heures 48 minutes,55%,2016-12-22,[{'media': 'TVCI'}],BFT
all,Bruit,0.2475,,H,14 minutes,1%,2016-12-23,[{'media': 'TVCI'}],BFT
all,Silence,0.4913888888888889,,H,29 minutes,3%,2016-12-23,[{'media': 'TVCI'}],BFT
all,Musique,1.7444444444444445,,H,1 heure 44 minutes,10%,2016-12-23,[{'media': 'TVCI'}],BFT
all,Femme,5.548333333333333,,H,5 heures 32 minutes,31%,2016-12-23,[{'media': 'TVCI'}],BFT
all,Homme,9.967777777777778,,H,9 heures 58 minutes,55%,2016-12-23,[{'media': 'TVCI'}],BFT
all,Bruit,0.35555555555555557,,H,21 minutes,2%,2016-12-24,[{'media': 'TVCI'}],BFT
all,Silence,0.5733333333333334,,H,34 minutes,3%,2016-12-24,[{'media': 'TVCI'}],BFT
all,Musique,2.1469444444444443,,H,2 heures 8 minutes,12%,2016-12-24,[{'media': 'TVCI'}],BFT
all,Femme,6.308888888888889,,H,6 heures 18 minutes,35%,2016-12-24,[{'media': 'TVCI'}],BFT
all,Homme,8.614722222222222,,H,8 heures 36 minutes,48%,2016-12-24,[{'media': 'TVCI'}],BFT
all,Bruit,0.4711111111111111,,H,28 minutes,3%,2016-12-25,[{'media': 'TVCI'}],BFT
all,Silence,0.5672222222222222,,H,34 minutes,3%,2016-12-25,[{'media': 'TVCI'}],BFT
