entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.26305555555555554,,H,15 minutes,1%,2017-11-01,[{'media': 'TVCI'}],BFT
all,Silence,0.4722222222222222,,H,28 minutes,3%,2017-11-01,[{'media': 'TVCI'}],BFT
all,Musique,1.2191666666666667,,H,1 heure 13 minutes,7%,2017-11-01,[{'media': 'TVCI'}],BFT
all,Femme,5.400833333333333,,H,5 heures 24 minutes,30%,2017-11-01,[{'media': 'TVCI'}],BFT
all,Homme,10.644166666666667,,H,10 heures 38 minutes,59%,2017-11-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.46055555555555555,,H,27 minutes,3%,2017-11-02,[{'media': 'TVCI'}],BFT
all,Silence,0.48333333333333334,,H,29 minutes,3%,2017-11-02,[{'media': 'TVCI'}],BFT
all,Musique,1.4641666666666666,,H,1 heure 27 minutes,8%,2017-11-02,[{'media': 'TVCI'}],BFT
all,Femme,6.561388888888889,,H,6 heures 33 minutes,36%,2017-11-02,[{'media': 'TVCI'}],BFT
all,Homme,9.029722222222222,,H,9 heures 1 minute,50%,2017-11-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.25583333333333336,,H,15 minutes,1%,2017-11-03,[{'media': 'TVCI'}],BFT
all,Silence,0.5527777777777778,,H,33 minutes,3%,2017-11-03,[{'media': 'TVCI'}],BFT
all,Musique,1.4333333333333333,,H,1 heure 26 minutes,8%,2017-11-03,[{'media': 'TVCI'}],BFT
all,Femme,5.547777777777778,,H,5 heures 32 minutes,31%,2017-11-03,[{'media': 'TVCI'}],BFT
all,Homme,10.209444444444445,,H,10 heures 12 minutes,57%,2017-11-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.32722222222222225,,H,19 minutes,2%,2017-11-04,[{'media': 'TVCI'}],BFT
all,Silence,0.5069444444444444,,H,30 minutes,3%,2017-11-04,[{'media': 'TVCI'}],BFT
all,Musique,1.7194444444444446,,H,1 heure 43 minutes,10%,2017-11-04,[{'media': 'TVCI'}],BFT
all,Femme,5.110833333333333,,H,5 heures 6 minutes,28%,2017-11-04,[{'media': 'TVCI'}],BFT
all,Homme,10.335,,H,10 heures 20 minutes,57%,2017-11-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.3138888888888889,,H,18 minutes,2%,2017-11-05,[{'media': 'TVCI'}],BFT
all,Silence,0.45944444444444443,,H,27 minutes,3%,2017-11-05,[{'media': 'TVCI'}],BFT
all,Musique,1.1797222222222221,,H,1 heure 10 minutes,7%,2017-11-05,[{'media': 'TVCI'}],BFT
all,Femme,5.016666666666667,,H,5 heures 1 minute,28%,2017-11-05,[{'media': 'TVCI'}],BFT
all,Homme,11.03,,H,11 heures 1 minute,61%,2017-11-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.3113888888888889,,H,18 minutes,2%,2017-11-06,[{'media': 'TVCI'}],BFT
all,Silence,0.43916666666666665,,H,26 minutes,2%,2017-11-06,[{'media': 'TVCI'}],BFT
all,Musique,1.5225,,H,1 heure 31 minutes,8%,2017-11-06,[{'media': 'TVCI'}],BFT
all,Femme,5.575555555555556,,H,5 heures 34 minutes,31%,2017-11-06,[{'media': 'TVCI'}],BFT
all,Homme,10.150833333333333,,H,10 heures 9 minutes,56%,2017-11-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.31055555555555553,,H,18 minutes,2%,2017-11-07,[{'media': 'TVCI'}],BFT
all,Silence,0.5144444444444445,,H,30 minutes,3%,2017-11-07,[{'media': 'TVCI'}],BFT
all,Musique,1.6916666666666667,,H,1 heure 41 minutes,9%,2017-11-07,[{'media': 'TVCI'}],BFT
all,Femme,6.08,,H,6 heures 4 minutes,34%,2017-11-07,[{'media': 'TVCI'}],BFT
all,Homme,9.402777777777779,,H,9 heures 24 minutes,52%,2017-11-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.27,,H,16 minutes,2%,2017-11-08,[{'media': 'TVCI'}],BFT
all,Silence,0.4438888888888889,,H,26 minutes,2%,2017-11-08,[{'media': 'TVCI'}],BFT
all,Musique,1.6477777777777778,,H,1 heure 38 minutes,9%,2017-11-08,[{'media': 'TVCI'}],BFT
all,Femme,6.196944444444444,,H,6 heures 11 minutes,34%,2017-11-08,[{'media': 'TVCI'}],BFT
all,Homme,9.440833333333334,,H,9 heures 26 minutes,52%,2017-11-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.2922222222222222,,H,17 minutes,2%,2017-11-09,[{'media': 'TVCI'}],BFT
all,Silence,0.48305555555555557,,H,28 minutes,3%,2017-11-09,[{'media': 'TVCI'}],BFT
all,Musique,1.6147222222222222,,H,1 heure 36 minutes,9%,2017-11-09,[{'media': 'TVCI'}],BFT
all,Femme,5.686388888888889,,H,5 heures 41 minutes,32%,2017-11-09,[{'media': 'TVCI'}],BFT
all,Homme,9.923055555555555,,H,9 heures 55 minutes,55%,2017-11-09,[{'media': 'TVCI'}],BFT
all,Bruit,0.25083333333333335,,H,15 minutes,1%,2017-11-10,[{'media': 'TVCI'}],BFT
all,Silence,0.39861111111111114,,H,23 minutes,2%,2017-11-10,[{'media': 'TVCI'}],BFT
all,Musique,1.4847222222222223,,H,1 heure 29 minutes,8%,2017-11-10,[{'media': 'TVCI'}],BFT
all,Femme,4.9383333333333335,,H,4 heures 56 minutes,27%,2017-11-10,[{'media': 'TVCI'}],BFT
all,Homme,10.926944444444445,,H,10 heures 55 minutes,61%,2017-11-10,[{'media': 'TVCI'}],BFT
all,Bruit,0.39305555555555555,,H,23 minutes,2%,2017-11-11,[{'media': 'TVCI'}],BFT
all,Silence,0.4025,,H,24 minutes,2%,2017-11-11,[{'media': 'TVCI'}],BFT
all,Musique,1.5786111111111112,,H,1 heure 34 minutes,9%,2017-11-11,[{'media': 'TVCI'}],BFT
all,Femme,4.8438888888888885,,H,4 heures 50 minutes,27%,2017-11-11,[{'media': 'TVCI'}],BFT
all,Homme,10.78138888888889,,H,10 heures 46 minutes,60%,2017-11-11,[{'media': 'TVCI'}],BFT
all,Bruit,0.2872222222222222,,H,17 minutes,2%,2017-11-12,[{'media': 'TVCI'}],BFT
all,Silence,0.43,,H,25 minutes,2%,2017-11-12,[{'media': 'TVCI'}],BFT
all,Musique,1.7925,,H,1 heure 47 minutes,10%,2017-11-12,[{'media': 'TVCI'}],BFT
all,Femme,6.4875,,H,6 heures 29 minutes,36%,2017-11-12,[{'media': 'TVCI'}],BFT
all,Homme,8.997222222222222,,H,8 heures 59 minutes,50%,2017-11-12,[{'media': 'TVCI'}],BFT
all,Silence,0.41805555555555557,,H,25 minutes,2%,2017-11-13,[{'media': 'TVCI'}],BFT
all,Bruit,0.4663888888888889,,H,27 minutes,3%,2017-11-13,[{'media': 'TVCI'}],BFT
