entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.26472222222222225,,H,15 minutes,1%,2018-10-01,[{'media': 'TVCI'}],BFT
all,Silence,0.5233333333333333,,H,31 minutes,3%,2018-10-01,[{'media': 'TVCI'}],BFT
all,Musique,1.8169444444444445,,H,1 heure 49 minutes,10%,2018-10-01,[{'media': 'TVCI'}],BFT
all,Femme,3.810277777777778,,H,3 heures 48 minutes,21%,2018-10-01,[{'media': 'TVCI'}],BFT
all,Homme,11.58388888888889,,H,11 heures 35 minutes,64%,2018-10-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.3347222222222222,,H,20 minutes,2%,2018-10-02,[{'media': 'TVCI'}],BFT
all,Silence,0.40944444444444444,,H,24 minutes,2%,2018-10-02,[{'media': 'TVCI'}],BFT
all,Musique,1.765,,H,1 heure 45 minutes,10%,2018-10-02,[{'media': 'TVCI'}],BFT
all,Femme,5.245833333333334,,H,5 heures 14 minutes,29%,2018-10-02,[{'media': 'TVCI'}],BFT
all,Homme,10.244166666666667,,H,10 heures 14 minutes,57%,2018-10-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.2947222222222222,,H,17 minutes,2%,2018-10-03,[{'media': 'TVCI'}],BFT
all,Silence,0.5338888888888889,,H,32 minutes,3%,2018-10-03,[{'media': 'TVCI'}],BFT
all,Musique,1.2408333333333332,,H,1 heure 14 minutes,7%,2018-10-03,[{'media': 'TVCI'}],BFT
all,Femme,4.211666666666667,,H,4 heures 12 minutes,23%,2018-10-03,[{'media': 'TVCI'}],BFT
all,Homme,11.718055555555555,,H,11 heures 43 minutes,65%,2018-10-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.30916666666666665,,H,18 minutes,2%,2018-10-04,[{'media': 'TVCI'}],BFT
all,Silence,0.4363888888888889,,H,26 minutes,2%,2018-10-04,[{'media': 'TVCI'}],BFT
all,Musique,1.6394444444444445,,H,1 heure 38 minutes,9%,2018-10-04,[{'media': 'TVCI'}],BFT
all,Femme,5.151111111111111,,H,5 heures 9 minutes,29%,2018-10-04,[{'media': 'TVCI'}],BFT
all,Homme,10.463333333333333,,H,10 heures 27 minutes,58%,2018-10-04,[{'media': 'TVCI'}],BFT
all,Silence,0.42916666666666664,,H,25 minutes,2%,2018-10-05,[{'media': 'TVCI'}],BFT
