entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.08638888888888889,,H,5 minutes,0%,2022-02-01,[{'media': 'TVCI'}],BFT
all,Musique,1.125,,H,1 heure 7 minutes,6%,2022-02-01,[{'media': 'TVCI'}],BFT
all,Femme,5.8436111111111115,,H,5 heures 50 minutes,33%,2022-02-01,[{'media': 'TVCI'}],BFT
all,Homme,10.408333333333333,,H,10 heures 24 minutes,60%,2022-02-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.07277777777777777,,H,4 minutes,0%,2022-02-02,[{'media': 'TVCI'}],BFT
all,Musique,0.9375,,H,56 minutes,5%,2022-02-02,[{'media': 'TVCI'}],BFT
all,Femme,4.8997222222222225,,H,4 heures 53 minutes,28%,2022-02-02,[{'media': 'TVCI'}],BFT
all,Homme,11.485555555555555,,H,11 heures 29 minutes,66%,2022-02-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.11638888888888889,,H,6 minutes,1%,2022-02-03,[{'media': 'TVCI'}],BFT
all,Musique,1.185,,H,1 heure 11 minutes,7%,2022-02-03,[{'media': 'TVCI'}],BFT
all,Femme,4.445833333333334,,H,4 heures 26 minutes,26%,2022-02-03,[{'media': 'TVCI'}],BFT
all,Homme,11.675,,H,11 heures 40 minutes,67%,2022-02-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.12805555555555556,,H,7 minutes,1%,2022-02-04,[{'media': 'TVCI'}],BFT
all,Musique,1.3377777777777777,,H,1 heure 20 minutes,8%,2022-02-04,[{'media': 'TVCI'}],BFT
all,Femme,6.161111111111111,,H,6 heures 9 minutes,35%,2022-02-04,[{'media': 'TVCI'}],BFT
all,Homme,9.874166666666667,,H,9 heures 52 minutes,56%,2022-02-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.6313888888888889,,H,37 minutes,4%,2022-02-05,[{'media': 'TVCI'}],BFT
