entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.21,,H,12 minutes,1%,2024-04-01,[{'media': 'TVCI'}],BFT
all,Silence,0.4975,,H,29 minutes,3%,2024-04-01,[{'media': 'TVCI'}],BFT
all,Musique,1.4555555555555555,,H,1 heure 27 minutes,8%,2024-04-01,[{'media': 'TVCI'}],BFT
all,Femme,6.3052777777777775,,H,6 heures 18 minutes,35%,2024-04-01,[{'media': 'TVCI'}],BFT
all,Homme,9.535555555555556,,H,9 heures 32 minutes,53%,2024-04-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.15555555555555556,,H,9 minutes,1%,2024-04-02,[{'media': 'TVCI'}],BFT
all,Silence,0.5805555555555556,,H,34 minutes,3%,2024-04-02,[{'media': 'TVCI'}],BFT
all,Musique,1.1961111111111111,,H,1 heure 11 minutes,7%,2024-04-02,[{'media': 'TVCI'}],BFT
all,Femme,5.296388888888889,,H,5 heures 17 minutes,29%,2024-04-02,[{'media': 'TVCI'}],BFT
all,Homme,10.775555555555556,,H,10 heures 46 minutes,60%,2024-04-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.18444444444444444,,H,11 minutes,1%,2024-04-03,[{'media': 'TVCI'}],BFT
all,Silence,0.4955555555555556,,H,29 minutes,3%,2024-04-03,[{'media': 'TVCI'}],BFT
all,Musique,1.3558333333333332,,H,1 heure 21 minutes,8%,2024-04-03,[{'media': 'TVCI'}],BFT
all,Femme,5.844722222222222,,H,5 heures 50 minutes,32%,2024-04-03,[{'media': 'TVCI'}],BFT
all,Homme,10.123611111111112,,H,10 heures 7 minutes,56%,2024-04-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.12611111111111112,,H,7 minutes,1%,2024-04-04,[{'media': 'TVCI'}],BFT
all,Silence,0.4891666666666667,,H,29 minutes,3%,2024-04-04,[{'media': 'TVCI'}],BFT
all,Musique,1.2963888888888888,,H,1 heure 17 minutes,7%,2024-04-04,[{'media': 'TVCI'}],BFT
all,Femme,6.426944444444445,,H,6 heures 25 minutes,36%,2024-04-04,[{'media': 'TVCI'}],BFT
all,Homme,9.665833333333333,,H,9 heures 39 minutes,54%,2024-04-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.22916666666666666,,H,13 minutes,1%,2024-04-05,[{'media': 'TVCI'}],BFT
all,Silence,0.5261111111111111,,H,31 minutes,3%,2024-04-05,[{'media': 'TVCI'}],BFT
all,Musique,1.3763888888888889,,H,1 heure 22 minutes,8%,2024-04-05,[{'media': 'TVCI'}],BFT
all,Femme,6.463055555555556,,H,6 heures 27 minutes,36%,2024-04-05,[{'media': 'TVCI'}],BFT
all,Homme,9.409444444444444,,H,9 heures 24 minutes,52%,2024-04-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.22805555555555557,,H,13 minutes,1%,2024-04-06,[{'media': 'TVCI'}],BFT
all,Silence,0.5897222222222223,,H,35 minutes,3%,2024-04-06,[{'media': 'TVCI'}],BFT
all,Musique,1.523611111111111,,H,1 heure 31 minutes,8%,2024-04-06,[{'media': 'TVCI'}],BFT
all,Femme,5.1755555555555555,,H,5 heures 10 minutes,29%,2024-04-06,[{'media': 'TVCI'}],BFT
all,Homme,10.4875,,H,10 heures 29 minutes,58%,2024-04-06,[{'media': 'TVCI'}],BFT
