entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Silence,0.34194444444444444,,H,20 minutes,2%,2025-06-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.9666666666666667,,H,58 minutes,5%,2025-06-01,[{'media': 'TVCI'}],BFT
all,Musique,1.4152777777777779,,H,1 heure 24 minutes,8%,2025-06-01,[{'media': 'TVCI'}],BFT
all,Femme,4.113888888888889,,H,4 heures 6 minutes,23%,2025-06-01,[{'media': 'TVCI'}],BFT
all,Homme,11.161388888888888,,H,11 heures 9 minutes,62%,2025-06-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.20416666666666666,,H,12 minutes,1%,2025-06-02,[{'media': 'TVCI'}],BFT
all,Silence,0.4063888888888889,,H,24 minutes,2%,2025-06-02,[{'media': 'TVCI'}],BFT
all,Musique,1.4425,,H,1 heure 26 minutes,8%,2025-06-02,[{'media': 'TVCI'}],BFT
all,Femme,6.216388888888889,,H,6 heures 12 minutes,35%,2025-06-02,[{'media': 'TVCI'}],BFT
all,Homme,9.73,,H,9 heures 43 minutes,54%,2025-06-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.18861111111111112,,H,11 minutes,1%,2025-06-03,[{'media': 'TVCI'}],BFT
all,Silence,0.5063888888888889,,H,30 minutes,3%,2025-06-03,[{'media': 'TVCI'}],BFT
all,Musique,1.4661111111111111,,H,1 heure 27 minutes,8%,2025-06-03,[{'media': 'TVCI'}],BFT
all,Femme,6.096111111111111,,H,6 heures 5 minutes,34%,2025-06-03,[{'media': 'TVCI'}],BFT
all,Homme,9.742222222222223,,H,9 heures 44 minutes,54%,2025-06-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.17777777777777778,,H,10 minutes,1%,2025-06-04,[{'media': 'TVCI'}],BFT
all,Silence,0.4713888888888889,,H,28 minutes,3%,2025-06-04,[{'media': 'TVCI'}],BFT
all,Musique,1.496388888888889,,H,1 heure 29 minutes,8%,2025-06-04,[{'media': 'TVCI'}],BFT
all,Femme,6.195277777777778,,H,6 heures 11 minutes,34%,2025-06-04,[{'media': 'TVCI'}],BFT
all,Homme,9.658333333333333,,H,9 heures 39 minutes,54%,2025-06-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.1713888888888889,,H,10 minutes,1%,2025-06-05,[{'media': 'TVCI'}],BFT
all,Silence,0.47694444444444445,,H,28 minutes,3%,2025-06-05,[{'media': 'TVCI'}],BFT
all,Musique,1.4638888888888888,,H,1 heure 27 minutes,8%,2025-06-05,[{'media': 'TVCI'}],BFT
all,Femme,6.045833333333333,,H,6 heures 2 minutes,34%,2025-06-05,[{'media': 'TVCI'}],BFT
all,Homme,9.841666666666667,,H,9 heures 50 minutes,55%,2025-06-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.19333333333333333,,H,11 minutes,1%,2025-06-06,[{'media': 'TVCI'}],BFT
all,Silence,0.48388888888888887,,H,29 minutes,3%,2025-06-06,[{'media': 'TVCI'}],BFT
all,Musique,1.6644444444444444,,H,1 heure 39 minutes,9%,2025-06-06,[{'media': 'TVCI'}],BFT
all,Femme,6.411666666666667,,H,6 heures 24 minutes,36%,2025-06-06,[{'media': 'TVCI'}],BFT
all,Homme,9.245833333333334,,H,9 heures 14 minutes,51%,2025-06-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.2886111111111111,,H,17 minutes,2%,2025-06-07,[{'media': 'TVCI'}],BFT
all,Silence,0.43222222222222223,,H,25 minutes,2%,2025-06-07,[{'media': 'TVCI'}],BFT
all,Musique,1.9125,,H,1 heure 54 minutes,11%,2025-06-07,[{'media': 'TVCI'}],BFT
all,Femme,5.627222222222223,,H,5 heures 37 minutes,31%,2025-06-07,[{'media': 'TVCI'}],BFT
all,Homme,9.738611111111112,,H,9 heures 44 minutes,54%,2025-06-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.24305555555555555,,H,14 minutes,1%,2025-06-08,[{'media': 'TVCI'}],BFT
all,Silence,0.45416666666666666,,H,27 minutes,3%,2025-06-08,[{'media': 'TVCI'}],BFT
all,Musique,1.676111111111111,,H,1 heure 40 minutes,9%,2025-06-08,[{'media': 'TVCI'}],BFT
all,Femme,4.921944444444445,,H,4 heures 55 minutes,27%,2025-06-08,[{'media': 'TVCI'}],BFT
all,Homme,10.703611111111112,,H,10 heures 42 minutes,59%,2025-06-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.19611111111111112,,H,11 minutes,1%,2025-06-09,[{'media': 'TVCI'}],BFT
all,Silence,0.5791666666666667,,H,34 minutes,3%,2025-06-09,[{'media': 'TVCI'}],BFT
all,Musique,1.2497222222222222,,H,1 heure 14 minutes,7%,2025-06-09,[{'media': 'TVCI'}],BFT
all,Femme,6.1925,,H,6 heures 11 minutes,34%,2025-06-09,[{'media': 'TVCI'}],BFT
all,Homme,9.781944444444445,,H,9 heures 46 minutes,54%,2025-06-09,[{'media': 'TVCI'}],BFT
all,Bruit,0.1486111111111111,,H,8 minutes,1%,2025-06-10,[{'media': 'TVCI'}],BFT
all,Silence,0.5519444444444445,,H,33 minutes,3%,2025-06-10,[{'media': 'TVCI'}],BFT
all,Musique,0.8397222222222223,,H,50 minutes,5%,2025-06-10,[{'media': 'TVCI'}],BFT
all,Femme,7.7491666666666665,,H,7 heures 44 minutes,43%,2025-06-10,[{'media': 'TVCI'}],BFT
all,Homme,8.709722222222222,,H,8 heures 42 minutes,48%,2025-06-10,[{'media': 'TVCI'}],BFT
all,Bruit,0.18833333333333332,,H,11 minutes,1%,2025-06-11,[{'media': 'TVCI'}],BFT
all,Silence,0.4461111111111111,,H,26 minutes,2%,2025-06-11,[{'media': 'TVCI'}],BFT
all,Musique,1.3252777777777778,,H,1 heure 19 minutes,7%,2025-06-11,[{'media': 'TVCI'}],BFT
all,Femme,6.711944444444445,,H,6 heures 42 minutes,37%,2025-06-11,[{'media': 'TVCI'}],BFT
all,Homme,9.327777777777778,,H,9 heures 19 minutes,52%,2025-06-11,[{'media': 'TVCI'}],BFT
all,Bruit,0.13305555555555557,,H,7 minutes,1%,2025-06-12,[{'media': 'TVCI'}],BFT
all,Silence,0.5444444444444444,,H,32 minutes,3%,2025-06-12,[{'media': 'TVCI'}],BFT
all,Musique,1.3808333333333334,,H,1 heure 22 minutes,8%,2025-06-12,[{'media': 'TVCI'}],BFT
all,Femme,6.437222222222222,,H,6 heures 26 minutes,36%,2025-06-12,[{'media': 'TVCI'}],BFT
all,Homme,9.50388888888889,,H,9 heures 30 minutes,53%,2025-06-12,[{'media': 'TVCI'}],BFT
all,Bruit,0.14472222222222222,,H,8 minutes,1%,2025-06-13,[{'media': 'TVCI'}],BFT
all,Silence,0.5305555555555556,,H,31 minutes,3%,2025-06-13,[{'media': 'TVCI'}],BFT
all,Musique,1.2641666666666667,,H,1 heure 15 minutes,7%,2025-06-13,[{'media': 'TVCI'}],BFT
all,Femme,6.643055555555556,,H,6 heures 38 minutes,37%,2025-06-13,[{'media': 'TVCI'}],BFT
all,Homme,9.416666666666666,,H,9 heures 25 minutes,52%,2025-06-13,[{'media': 'TVCI'}],BFT
all,Bruit,0.15805555555555556,,H,9 minutes,1%,2025-06-14,[{'media': 'TVCI'}],BFT
all,Silence,0.585,,H,35 minutes,3%,2025-06-14,[{'media': 'TVCI'}],BFT
all,Musique,1.3702777777777777,,H,1 heure 22 minutes,8%,2025-06-14,[{'media': 'TVCI'}],BFT
all,Femme,5.612777777777778,,H,5 heures 36 minutes,31%,2025-06-14,[{'media': 'TVCI'}],BFT
all,Homme,10.273333333333333,,H,10 heures 16 minutes,57%,2025-06-14,[{'media': 'TVCI'}],BFT
all,Bruit,0.16111111111111112,,H,9 minutes,1%,2025-06-15,[{'media': 'TVCI'}],BFT
all,Silence,0.5105555555555555,,H,30 minutes,3%,2025-06-15,[{'media': 'TVCI'}],BFT
all,Musique,1.3116666666666668,,H,1 heure 18 minutes,7%,2025-06-15,[{'media': 'TVCI'}],BFT
all,Femme,4.477222222222222,,H,4 heures 28 minutes,25%,2025-06-15,[{'media': 'TVCI'}],BFT
all,Homme,11.53888888888889,,H,11 heures 32 minutes,64%,2025-06-15,[{'media': 'TVCI'}],BFT
all,Bruit,0.15138888888888888,,H,9 minutes,1%,2025-06-16,[{'media': 'TVCI'}],BFT
all,Silence,0.5388888888888889,,H,32 minutes,3%,2025-06-16,[{'media': 'TVCI'}],BFT
all,Musique,1.3105555555555555,,H,1 heure 18 minutes,7%,2025-06-16,[{'media': 'TVCI'}],BFT
all,Femme,5.769444444444445,,H,5 heures 46 minutes,32%,2025-06-16,[{'media': 'TVCI'}],BFT
all,Homme,10.229166666666666,,H,10 heures 13 minutes,57%,2025-06-16,[{'media': 'TVCI'}],BFT
all,Bruit,0.16722222222222222,,H,10 minutes,1%,2025-06-17,[{'media': 'TVCI'}],BFT
all,Silence,0.45666666666666667,,H,27 minutes,3%,2025-06-17,[{'media': 'TVCI'}],BFT
all,Musique,1.2919444444444443,,H,1 heure 17 minutes,7%,2025-06-17,[{'media': 'TVCI'}],BFT
all,Femme,6.1066666666666665,,H,6 heures 6 minutes,34%,2025-06-17,[{'media': 'TVCI'}],BFT
all,Homme,9.97638888888889,,H,9 heures 58 minutes,55%,2025-06-17,[{'media': 'TVCI'}],BFT
all,Bruit,0.1175,,H,7 minutes,1%,2025-06-18,[{'media': 'TVCI'}],BFT
all,Silence,0.5022222222222222,,H,30 minutes,3%,2025-06-18,[{'media': 'TVCI'}],BFT
all,Musique,1.1941666666666666,,H,1 heure 11 minutes,7%,2025-06-18,[{'media': 'TVCI'}],BFT
all,Femme,5.085277777777778,,H,5 heures 5 minutes,28%,2025-06-18,[{'media': 'TVCI'}],BFT
all,Homme,11.100277777777778,,H,11 heures 6 minutes,62%,2025-06-18,[{'media': 'TVCI'}],BFT
all,Bruit,0.09916666666666667,,H,5 minutes,1%,2025-06-19,[{'media': 'TVCI'}],BFT
all,Silence,0.4558333333333333,,H,27 minutes,3%,2025-06-19,[{'media': 'TVCI'}],BFT
all,Musique,1.0763888888888888,,H,1 heure 4 minutes,6%,2025-06-19,[{'media': 'TVCI'}],BFT
all,Femme,5.779166666666667,,H,5 heures 46 minutes,32%,2025-06-19,[{'media': 'TVCI'}],BFT
all,Homme,10.588888888888889,,H,10 heures 35 minutes,59%,2025-06-19,[{'media': 'TVCI'}],BFT
all,Bruit,0.18833333333333332,,H,11 minutes,1%,2025-06-20,[{'media': 'TVCI'}],BFT
all,Silence,0.47833333333333333,,H,28 minutes,3%,2025-06-20,[{'media': 'TVCI'}],BFT
all,Musique,1.4797222222222222,,H,1 heure 28 minutes,8%,2025-06-20,[{'media': 'TVCI'}],BFT
all,Femme,5.449722222222222,,H,5 heures 26 minutes,30%,2025-06-20,[{'media': 'TVCI'}],BFT
all,Homme,10.403333333333334,,H,10 heures 24 minutes,58%,2025-06-20,[{'media': 'TVCI'}],BFT
all,Bruit,0.24888888888888888,,H,14 minutes,1%,2025-06-21,[{'media': 'TVCI'}],BFT
all,Silence,0.4713888888888889,,H,28 minutes,3%,2025-06-21,[{'media': 'TVCI'}],BFT
all,Musique,1.58,,H,1 heure 34 minutes,9%,2025-06-21,[{'media': 'TVCI'}],BFT
all,Femme,5.598888888888889,,H,5 heures 35 minutes,31%,2025-06-21,[{'media': 'TVCI'}],BFT
all,Homme,10.1,,H,10 heures 6 minutes,56%,2025-06-21,[{'media': 'TVCI'}],BFT
all,Bruit,0.01638888888888889,,H,0 minute,0%,2025-06-22,[{'media': 'TVCI'}],BFT
all,Musique,0.06388888888888888,,H,3 minutes,0%,2025-06-22,[{'media': 'TVCI'}],BFT
all,Silence,0.42055555555555557,,H,25 minutes,2%,2025-06-22,[{'media': 'TVCI'}],BFT
all,Femme,4.480277777777777,,H,4 heures 28 minutes,25%,2025-06-22,[{'media': 'TVCI'}],BFT
all,Homme,13.018055555555556,,H,13 heures 1 minute,72%,2025-06-22,[{'media': 'TVCI'}],BFT
all,Bruit,0.13333333333333333,,H,8 minutes,1%,2025-06-23,[{'media': 'TVCI'}],BFT
all,Silence,0.46555555555555556,,H,27 minutes,3%,2025-06-23,[{'media': 'TVCI'}],BFT
all,Musique,0.9730555555555556,,H,58 minutes,5%,2025-06-23,[{'media': 'TVCI'}],BFT
all,Femme,5.768055555555556,,H,5 heures 46 minutes,32%,2025-06-23,[{'media': 'TVCI'}],BFT
all,Homme,10.659166666666666,,H,10 heures 39 minutes,59%,2025-06-23,[{'media': 'TVCI'}],BFT
all,Bruit,0.1413888888888889,,H,8 minutes,1%,2025-06-24,[{'media': 'TVCI'}],BFT
all,Silence,0.46,,H,27 minutes,3%,2025-06-24,[{'media': 'TVCI'}],BFT
all,Musique,1.1166666666666667,,H,1 heure 7 minutes,6%,2025-06-24,[{'media': 'TVCI'}],BFT
all,Femme,5.003888888888889,,H,5 heures 0 minute,28%,2025-06-24,[{'media': 'TVCI'}],BFT
all,Homme,11.2775,,H,11 heures 16 minutes,63%,2025-06-24,[{'media': 'TVCI'}],BFT
all,Bruit,0.11,,H,6 minutes,1%,2025-06-25,[{'media': 'TVCI'}],BFT
all,Silence,0.44,,H,26 minutes,2%,2025-06-25,[{'media': 'TVCI'}],BFT
all,Musique,0.8908333333333334,,H,53 minutes,5%,2025-06-25,[{'media': 'TVCI'}],BFT
all,Femme,5.407777777777778,,H,5 heures 24 minutes,30%,2025-06-25,[{'media': 'TVCI'}],BFT
all,Homme,11.151111111111112,,H,11 heures 9 minutes,62%,2025-06-25,[{'media': 'TVCI'}],BFT
all,Bruit,0.16972222222222222,,H,10 minutes,1%,2025-06-26,[{'media': 'TVCI'}],BFT
all,Silence,0.5677777777777778,,H,34 minutes,3%,2025-06-26,[{'media': 'TVCI'}],BFT
all,Musique,0.9697222222222223,,H,58 minutes,5%,2025-06-26,[{'media': 'TVCI'}],BFT
all,Femme,5.965277777777778,,H,5 heures 57 minutes,33%,2025-06-26,[{'media': 'TVCI'}],BFT
all,Homme,10.326944444444445,,H,10 heures 19 minutes,57%,2025-06-26,[{'media': 'TVCI'}],BFT
all,Bruit,0.17944444444444443,,H,10 minutes,1%,2025-06-27,[{'media': 'TVCI'}],BFT
all,Silence,0.49333333333333335,,H,29 minutes,3%,2025-06-27,[{'media': 'TVCI'}],BFT
all,Musique,1.2819444444444446,,H,1 heure 16 minutes,7%,2025-06-27,[{'media': 'TVCI'}],BFT
all,Femme,6.472222222222222,,H,6 heures 28 minutes,36%,2025-06-27,[{'media': 'TVCI'}],BFT
all,Homme,9.5725,,H,9 heures 34 minutes,53%,2025-06-27,[{'media': 'TVCI'}],BFT
