entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.20472222222222222,,H,12 minutes,1%,2025-07-01,[{'media': 'TVCI'}],BFT
all,Silence,0.37972222222222224,,H,22 minutes,2%,2025-07-01,[{'media': 'TVCI'}],BFT
all,Musique,1.0386111111111112,,H,1 heure 2 minutes,6%,2025-07-01,[{'media': 'TVCI'}],BFT
all,Femme,6.725,,H,6 heures 43 minutes,37%,2025-07-01,[{'media': 'TVCI'}],BFT
all,Homme,9.651388888888889,,H,9 heures 39 minutes,54%,2025-07-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.16694444444444445,,H,10 minutes,1%,2025-07-02,[{'media': 'TVCI'}],BFT
all,Silence,0.39694444444444443,,H,23 minutes,2%,2025-07-02,[{'media': 'TVCI'}],BFT
all,Musique,0.9972222222222222,,H,59 minutes,6%,2025-07-02,[{'media': 'TVCI'}],BFT
all,Femme,6.498888888888889,,H,6 heures 29 minutes,36%,2025-07-02,[{'media': 'TVCI'}],BFT
all,Homme,9.939722222222223,,H,9 heures 56 minutes,55%,2025-07-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.175,,H,10 minutes,1%,2025-07-03,[{'media': 'TVCI'}],BFT
all,Silence,0.45444444444444443,,H,27 minutes,3%,2025-07-03,[{'media': 'TVCI'}],BFT
all,Musique,0.9180555555555555,,H,55 minutes,5%,2025-07-03,[{'media': 'TVCI'}],BFT
all,Femme,5.849444444444444,,H,5 heures 50 minutes,32%,2025-07-03,[{'media': 'TVCI'}],BFT
all,Homme,10.6025,,H,10 heures 36 minutes,59%,2025-07-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.17722222222222223,,H,10 minutes,1%,2025-07-04,[{'media': 'TVCI'}],BFT
all,Silence,0.4622222222222222,,H,27 minutes,3%,2025-07-04,[{'media': 'TVCI'}],BFT
all,Musique,1.0519444444444443,,H,1 heure 3 minutes,6%,2025-07-04,[{'media': 'TVCI'}],BFT
all,Femme,6.447222222222222,,H,6 heures 26 minutes,36%,2025-07-04,[{'media': 'TVCI'}],BFT
all,Homme,9.86111111111111,,H,9 heures 51 minutes,55%,2025-07-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.21583333333333332,,H,12 minutes,1%,2025-07-05,[{'media': 'TVCI'}],BFT
all,Silence,0.415,,H,24 minutes,2%,2025-07-05,[{'media': 'TVCI'}],BFT
all,Musique,1.1683333333333332,,H,1 heure 10 minutes,6%,2025-07-05,[{'media': 'TVCI'}],BFT
all,Femme,6.010277777777778,,H,6 heures 0 minute,33%,2025-07-05,[{'media': 'TVCI'}],BFT
all,Homme,10.19,,H,10 heures 11 minutes,57%,2025-07-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.21083333333333334,,H,12 minutes,1%,2025-07-06,[{'media': 'TVCI'}],BFT
all,Silence,0.5077777777777778,,H,30 minutes,3%,2025-07-06,[{'media': 'TVCI'}],BFT
all,Musique,1.3008333333333333,,H,1 heure 18 minutes,7%,2025-07-06,[{'media': 'TVCI'}],BFT
all,Femme,5.965833333333333,,H,5 heures 57 minutes,33%,2025-07-06,[{'media': 'TVCI'}],BFT
all,Homme,10.014166666666666,,H,10 heures 0 minute,56%,2025-07-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.15194444444444444,,H,9 minutes,1%,2025-07-07,[{'media': 'TVCI'}],BFT
all,Silence,0.43444444444444447,,H,26 minutes,2%,2025-07-07,[{'media': 'TVCI'}],BFT
all,Musique,0.9280555555555555,,H,55 minutes,5%,2025-07-07,[{'media': 'TVCI'}],BFT
all,Femme,5.611111111111111,,H,5 heures 36 minutes,31%,2025-07-07,[{'media': 'TVCI'}],BFT
all,Homme,10.873611111111112,,H,10 heures 52 minutes,60%,2025-07-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.1836111111111111,,H,11 minutes,1%,2025-07-08,[{'media': 'TVCI'}],BFT
all,Silence,0.41194444444444445,,H,24 minutes,2%,2025-07-08,[{'media': 'TVCI'}],BFT
all,Musique,0.7444444444444445,,H,44 minutes,4%,2025-07-08,[{'media': 'TVCI'}],BFT
all,Femme,5.494166666666667,,H,5 heures 29 minutes,31%,2025-07-08,[{'media': 'TVCI'}],BFT
all,Homme,11.165,,H,11 heures 9 minutes,62%,2025-07-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.16583333333333333,,H,9 minutes,1%,2025-07-09,[{'media': 'TVCI'}],BFT
all,Silence,0.34805555555555556,,H,20 minutes,2%,2025-07-09,[{'media': 'TVCI'}],BFT
all,Musique,0.85,,H,51 minutes,5%,2025-07-09,[{'media': 'TVCI'}],BFT
all,Femme,5.694166666666667,,H,5 heures 41 minutes,32%,2025-07-09,[{'media': 'TVCI'}],BFT
all,Homme,10.94138888888889,,H,10 heures 56 minutes,61%,2025-07-09,[{'media': 'TVCI'}],BFT
all,Bruit,0.1425,,H,8 minutes,1%,2025-07-10,[{'media': 'TVCI'}],BFT
all,Silence,0.4602777777777778,,H,27 minutes,3%,2025-07-10,[{'media': 'TVCI'}],BFT
all,Musique,0.8988888888888888,,H,53 minutes,5%,2025-07-10,[{'media': 'TVCI'}],BFT
all,Femme,6.404166666666667,,H,6 heures 24 minutes,36%,2025-07-10,[{'media': 'TVCI'}],BFT
all,Homme,10.09361111111111,,H,10 heures 5 minutes,56%,2025-07-10,[{'media': 'TVCI'}],BFT
all,Bruit,0.2263888888888889,,H,13 minutes,1%,2025-07-11,[{'media': 'TVCI'}],BFT
all,Silence,0.44333333333333336,,H,26 minutes,2%,2025-07-11,[{'media': 'TVCI'}],BFT
all,Musique,1.1288888888888888,,H,1 heure 7 minutes,6%,2025-07-11,[{'media': 'TVCI'}],BFT
all,Femme,6.128055555555555,,H,6 heures 7 minutes,34%,2025-07-11,[{'media': 'TVCI'}],BFT
all,Homme,10.072777777777778,,H,10 heures 4 minutes,56%,2025-07-11,[{'media': 'TVCI'}],BFT
all,Bruit,0.35583333333333333,,H,21 minutes,2%,2025-07-12,[{'media': 'TVCI'}],BFT
all,Silence,0.4263888888888889,,H,25 minutes,2%,2025-07-12,[{'media': 'TVCI'}],BFT
all,Musique,1.398611111111111,,H,1 heure 23 minutes,8%,2025-07-12,[{'media': 'TVCI'}],BFT
all,Femme,5.472777777777778,,H,5 heures 28 minutes,30%,2025-07-12,[{'media': 'TVCI'}],BFT
