entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.2833333333333333,,H,17 minutes,2%,2016-04-01,[{'media': 'TVCI'}],BFT
all,Silence,0.6194444444444445,,H,37 minutes,3%,2016-04-01,[{'media': 'TVCI'}],BFT
all,Musique,1.3888888888888888,,H,1 heure 23 minutes,8%,2016-04-01,[{'media': 'TVCI'}],BFT
all,Femme,5.7411111111111115,,H,5 heures 44 minutes,32%,2016-04-01,[{'media': 'TVCI'}],BFT
all,Homme,9.966666666666667,,H,9 heures 58 minutes,55%,2016-04-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.29138888888888886,,H,17 minutes,2%,2016-04-02,[{'media': 'TVCI'}],BFT
all,Silence,0.6813888888888889,,H,40 minutes,4%,2016-04-02,[{'media': 'TVCI'}],BFT
all,Musique,1.4222222222222223,,H,1 heure 25 minutes,8%,2016-04-02,[{'media': 'TVCI'}],BFT
all,Femme,5.859166666666667,,H,5 heures 51 minutes,33%,2016-04-02,[{'media': 'TVCI'}],BFT
all,Homme,9.737222222222222,,H,9 heures 44 minutes,54%,2016-04-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.2852777777777778,,H,17 minutes,2%,2016-04-03,[{'media': 'TVCI'}],BFT
all,Silence,0.6425,,H,38 minutes,4%,2016-04-03,[{'media': 'TVCI'}],BFT
all,Musique,1.4716666666666667,,H,1 heure 28 minutes,8%,2016-04-03,[{'media': 'TVCI'}],BFT
all,Femme,5.631944444444445,,H,5 heures 37 minutes,31%,2016-04-03,[{'media': 'TVCI'}],BFT
all,Homme,9.967777777777778,,H,9 heures 58 minutes,55%,2016-04-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.24166666666666667,,H,14 minutes,1%,2016-04-04,[{'media': 'TVCI'}],BFT
all,Silence,0.6630555555555555,,H,39 minutes,4%,2016-04-04,[{'media': 'TVCI'}],BFT
all,Musique,1.291388888888889,,H,1 heure 17 minutes,7%,2016-04-04,[{'media': 'TVCI'}],BFT
all,Femme,5.589444444444444,,H,5 heures 35 minutes,31%,2016-04-04,[{'media': 'TVCI'}],BFT
all,Homme,10.21,,H,10 heures 12 minutes,57%,2016-04-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.2758333333333333,,H,16 minutes,2%,2016-04-05,[{'media': 'TVCI'}],BFT
all,Silence,0.5655555555555556,,H,33 minutes,3%,2016-04-05,[{'media': 'TVCI'}],BFT
all,Musique,1.3755555555555556,,H,1 heure 22 minutes,8%,2016-04-05,[{'media': 'TVCI'}],BFT
all,Femme,5.181666666666667,,H,5 heures 10 minutes,29%,2016-04-05,[{'media': 'TVCI'}],BFT
all,Homme,10.596388888888889,,H,10 heures 35 minutes,59%,2016-04-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.2375,,H,14 minutes,1%,2016-04-06,[{'media': 'TVCI'}],BFT
all,Silence,0.5347222222222222,,H,32 minutes,3%,2016-04-06,[{'media': 'TVCI'}],BFT
all,Musique,1.5608333333333333,,H,1 heure 33 minutes,9%,2016-04-06,[{'media': 'TVCI'}],BFT
all,Femme,5.253333333333333,,H,5 heures 15 minutes,29%,2016-04-06,[{'media': 'TVCI'}],BFT
all,Homme,10.408888888888889,,H,10 heures 24 minutes,58%,2016-04-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.26416666666666666,,H,15 minutes,1%,2016-04-07,[{'media': 'TVCI'}],BFT
all,Silence,0.5680555555555555,,H,34 minutes,3%,2016-04-07,[{'media': 'TVCI'}],BFT
all,Musique,1.5763888888888888,,H,1 heure 34 minutes,9%,2016-04-07,[{'media': 'TVCI'}],BFT
all,Femme,5.6275,,H,5 heures 37 minutes,31%,2016-04-07,[{'media': 'TVCI'}],BFT
all,Homme,9.963333333333333,,H,9 heures 57 minutes,55%,2016-04-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.2411111111111111,,H,14 minutes,1%,2016-04-08,[{'media': 'TVCI'}],BFT
all,Silence,0.5991666666666666,,H,35 minutes,3%,2016-04-08,[{'media': 'TVCI'}],BFT
all,Musique,1.53,,H,1 heure 31 minutes,9%,2016-04-08,[{'media': 'TVCI'}],BFT
all,Femme,5.761111111111111,,H,5 heures 45 minutes,32%,2016-04-08,[{'media': 'TVCI'}],BFT
all,Homme,9.863888888888889,,H,9 heures 51 minutes,55%,2016-04-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.3075,,H,18 minutes,2%,2016-04-09,[{'media': 'TVCI'}],BFT
all,Silence,0.5497222222222222,,H,32 minutes,3%,2016-04-09,[{'media': 'TVCI'}],BFT
all,Musique,1.6122222222222222,,H,1 heure 36 minutes,9%,2016-04-09,[{'media': 'TVCI'}],BFT
all,Femme,5.6875,,H,5 heures 41 minutes,32%,2016-04-09,[{'media': 'TVCI'}],BFT
all,Homme,9.838611111111112,,H,9 heures 50 minutes,55%,2016-04-09,[{'media': 'TVCI'}],BFT
all,Bruit,0.31027777777777776,,H,18 minutes,2%,2016-04-10,[{'media': 'TVCI'}],BFT
all,Silence,0.5608333333333333,,H,33 minutes,3%,2016-04-10,[{'media': 'TVCI'}],BFT
all,Musique,1.6352777777777778,,H,1 heure 38 minutes,9%,2016-04-10,[{'media': 'TVCI'}],BFT
all,Femme,5.631111111111111,,H,5 heures 37 minutes,31%,2016-04-10,[{'media': 'TVCI'}],BFT
all,Homme,9.861944444444445,,H,9 heures 51 minutes,55%,2016-04-10,[{'media': 'TVCI'}],BFT
all,Bruit,0.2427777777777778,,H,14 minutes,1%,2016-04-11,[{'media': 'TVCI'}],BFT
all,Silence,0.5383333333333333,,H,32 minutes,3%,2016-04-11,[{'media': 'TVCI'}],BFT
all,Musique,1.3811111111111112,,H,1 heure 22 minutes,8%,2016-04-11,[{'media': 'TVCI'}],BFT
all,Femme,6.1025,,H,6 heures 6 minutes,34%,2016-04-11,[{'media': 'TVCI'}],BFT
all,Homme,9.734444444444444,,H,9 heures 44 minutes,54%,2016-04-11,[{'media': 'TVCI'}],BFT
all,Bruit,0.20333333333333334,,H,12 minutes,1%,2016-04-12,[{'media': 'TVCI'}],BFT
all,Silence,0.5275,,H,31 minutes,3%,2016-04-12,[{'media': 'TVCI'}],BFT
all,Musique,1.3602777777777777,,H,1 heure 21 minutes,8%,2016-04-12,[{'media': 'TVCI'}],BFT
all,Femme,5.070833333333334,,H,5 heures 4 minutes,28%,2016-04-12,[{'media': 'TVCI'}],BFT
all,Homme,10.834722222222222,,H,10 heures 50 minutes,60%,2016-04-12,[{'media': 'TVCI'}],BFT
all,Bruit,0.2725,,H,16 minutes,2%,2016-04-13,[{'media': 'TVCI'}],BFT
