entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.22277777777777777,,H,13 minutes,1%,2023-06-01,[{'media': 'TVCI'}],BFT
all,Silence,0.6927777777777778,,H,41 minutes,4%,2023-06-01,[{'media': 'TVCI'}],BFT
all,Musique,1.2330555555555556,,H,1 heure 13 minutes,7%,2023-06-01,[{'media': 'TVCI'}],BFT
all,Femme,6.546666666666667,,H,6 heures 32 minutes,36%,2023-06-01,[{'media': 'TVCI'}],BFT
all,Homme,9.30888888888889,,H,9 heures 18 minutes,52%,2023-06-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.2525,,H,15 minutes,1%,2023-06-02,[{'media': 'TVCI'}],BFT
all,Silence,0.6827777777777778,,H,40 minutes,4%,2023-06-02,[{'media': 'TVCI'}],BFT
all,Musique,1.281111111111111,,H,1 heure 16 minutes,7%,2023-06-02,[{'media': 'TVCI'}],BFT
all,Femme,7.451666666666667,,H,7 heures 27 minutes,41%,2023-06-02,[{'media': 'TVCI'}],BFT
all,Homme,8.33611111111111,,H,8 heures 20 minutes,46%,2023-06-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.24694444444444444,,H,14 minutes,1%,2023-06-03,[{'media': 'TVCI'}],BFT
all,Silence,0.5688888888888889,,H,34 minutes,3%,2023-06-03,[{'media': 'TVCI'}],BFT
all,Musique,1.206388888888889,,H,1 heure 12 minutes,7%,2023-06-03,[{'media': 'TVCI'}],BFT
all,Femme,5.376111111111111,,H,5 heures 22 minutes,30%,2023-06-03,[{'media': 'TVCI'}],BFT
all,Homme,10.606388888888889,,H,10 heures 36 minutes,59%,2023-06-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.3363888888888889,,H,20 minutes,2%,2023-06-04,[{'media': 'TVCI'}],BFT
all,Silence,0.5266666666666666,,H,31 minutes,3%,2023-06-04,[{'media': 'TVCI'}],BFT
all,Musique,1.3386111111111112,,H,1 heure 20 minutes,7%,2023-06-04,[{'media': 'TVCI'}],BFT
all,Femme,5.383055555555556,,H,5 heures 22 minutes,30%,2023-06-04,[{'media': 'TVCI'}],BFT
all,Homme,10.419444444444444,,H,10 heures 25 minutes,58%,2023-06-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.3238888888888889,,H,19 minutes,2%,2023-06-05,[{'media': 'TVCI'}],BFT
all,Silence,0.5952777777777778,,H,35 minutes,3%,2023-06-05,[{'media': 'TVCI'}],BFT
all,Musique,1.3627777777777779,,H,1 heure 21 minutes,8%,2023-06-05,[{'media': 'TVCI'}],BFT
all,Femme,5.373333333333333,,H,5 heures 22 minutes,30%,2023-06-05,[{'media': 'TVCI'}],BFT
all,Homme,10.348333333333333,,H,10 heures 20 minutes,57%,2023-06-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.18694444444444444,,H,11 minutes,1%,2023-06-06,[{'media': 'TVCI'}],BFT
all,Silence,0.39805555555555555,,H,23 minutes,2%,2023-06-06,[{'media': 'TVCI'}],BFT
all,Musique,1.2827777777777778,,H,1 heure 16 minutes,7%,2023-06-06,[{'media': 'TVCI'}],BFT
all,Femme,6.266666666666667,,H,6 heures 16 minutes,35%,2023-06-06,[{'media': 'TVCI'}],BFT
all,Homme,9.870277777777778,,H,9 heures 52 minutes,55%,2023-06-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.23277777777777778,,H,13 minutes,1%,2023-06-07,[{'media': 'TVCI'}],BFT
all,Silence,0.6075,,H,36 minutes,3%,2023-06-07,[{'media': 'TVCI'}],BFT
all,Musique,1.3891666666666667,,H,1 heure 23 minutes,8%,2023-06-07,[{'media': 'TVCI'}],BFT
all,Femme,6.190833333333333,,H,6 heures 11 minutes,34%,2023-06-07,[{'media': 'TVCI'}],BFT
all,Homme,9.58361111111111,,H,9 heures 35 minutes,53%,2023-06-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.09361111111111112,,H,5 minutes,1%,2023-06-08,[{'media': 'TVCI'}],BFT
all,Musique,0.5383333333333333,,H,32 minutes,3%,2023-06-08,[{'media': 'TVCI'}],BFT
all,Silence,0.5844444444444444,,H,35 minutes,3%,2023-06-08,[{'media': 'TVCI'}],BFT
all,Femme,5.586111111111111,,H,5 heures 35 minutes,31%,2023-06-08,[{'media': 'TVCI'}],BFT
all,Homme,11.201944444444445,,H,11 heures 12 minutes,62%,2023-06-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.24916666666666668,,H,14 minutes,1%,2023-06-09,[{'media': 'TVCI'}],BFT
all,Silence,0.5225,,H,31 minutes,3%,2023-06-09,[{'media': 'TVCI'}],BFT
all,Musique,1.2622222222222221,,H,1 heure 15 minutes,7%,2023-06-09,[{'media': 'TVCI'}],BFT
all,Femme,5.302222222222222,,H,5 heures 18 minutes,29%,2023-06-09,[{'media': 'TVCI'}],BFT
all,Homme,10.668055555555556,,H,10 heures 40 minutes,59%,2023-06-09,[{'media': 'TVCI'}],BFT
all,Bruit,0.2652777777777778,,H,15 minutes,1%,2023-06-10,[{'media': 'TVCI'}],BFT
all,Silence,0.5186111111111111,,H,31 minutes,3%,2023-06-10,[{'media': 'TVCI'}],BFT
all,Musique,1.2658333333333334,,H,1 heure 15 minutes,7%,2023-06-10,[{'media': 'TVCI'}],BFT
all,Femme,5.930833333333333,,H,5 heures 55 minutes,33%,2023-06-10,[{'media': 'TVCI'}],BFT
all,Homme,10.023888888888889,,H,10 heures 1 minute,56%,2023-06-10,[{'media': 'TVCI'}],BFT
all,Bruit,0.2561111111111111,,H,15 minutes,1%,2023-06-11,[{'media': 'TVCI'}],BFT
