entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.23055555555555557,,H,13 minutes,1%,2024-09-02,[{'media': 'TVCI'}],BFT
all,Silence,0.5466666666666666,,H,32 minutes,3%,2024-09-02,[{'media': 'TVCI'}],BFT
all,Musique,1.0852777777777778,,H,1 heure 5 minutes,6%,2024-09-02,[{'media': 'TVCI'}],BFT
all,Femme,5.9175,,H,5 heures 55 minutes,33%,2024-09-02,[{'media': 'TVCI'}],BFT
all,Homme,10.223611111111111,,H,10 heures 13 minutes,57%,2024-09-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.1675,,H,10 minutes,1%,2024-09-03,[{'media': 'TVCI'}],BFT
all,Silence,0.4872222222222222,,H,29 minutes,3%,2024-09-03,[{'media': 'TVCI'}],BFT
all,Musique,1.0888888888888888,,H,1 heure 5 minutes,6%,2024-09-03,[{'media': 'TVCI'}],BFT
all,Femme,5.653333333333333,,H,5 heures 39 minutes,31%,2024-09-03,[{'media': 'TVCI'}],BFT
all,Homme,10.607222222222223,,H,10 heures 36 minutes,59%,2024-09-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.17,,H,10 minutes,1%,2024-09-04,[{'media': 'TVCI'}],BFT
all,Silence,0.45472222222222225,,H,27 minutes,3%,2024-09-04,[{'media': 'TVCI'}],BFT
all,Musique,1.0341666666666667,,H,1 heure 2 minutes,6%,2024-09-04,[{'media': 'TVCI'}],BFT
all,Femme,6.391388888888889,,H,6 heures 23 minutes,35%,2024-09-04,[{'media': 'TVCI'}],BFT
all,Homme,9.953888888888889,,H,9 heures 57 minutes,55%,2024-09-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.13583333333333333,,H,8 minutes,1%,2024-09-05,[{'media': 'TVCI'}],BFT
all,Musique,0.4066666666666667,,H,24 minutes,2%,2024-09-05,[{'media': 'TVCI'}],BFT
all,Silence,0.5244444444444445,,H,31 minutes,3%,2024-09-05,[{'media': 'TVCI'}],BFT
all,Femme,5.323333333333333,,H,5 heures 19 minutes,30%,2024-09-05,[{'media': 'TVCI'}],BFT
all,Homme,11.613888888888889,,H,11 heures 36 minutes,65%,2024-09-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.2,,H,12 minutes,1%,2024-09-06,[{'media': 'TVCI'}],BFT
all,Silence,0.4961111111111111,,H,29 minutes,3%,2024-09-06,[{'media': 'TVCI'}],BFT
all,Musique,1.1066666666666667,,H,1 heure 6 minutes,6%,2024-09-06,[{'media': 'TVCI'}],BFT
all,Femme,5.129722222222222,,H,5 heures 7 minutes,28%,2024-09-06,[{'media': 'TVCI'}],BFT
all,Homme,11.071666666666667,,H,11 heures 4 minutes,61%,2024-09-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.215,,H,12 minutes,1%,2024-09-07,[{'media': 'TVCI'}],BFT
all,Silence,0.49472222222222223,,H,29 minutes,3%,2024-09-07,[{'media': 'TVCI'}],BFT
all,Musique,1.2691666666666668,,H,1 heure 16 minutes,7%,2024-09-07,[{'media': 'TVCI'}],BFT
all,Femme,5.336944444444445,,H,5 heures 20 minutes,30%,2024-09-07,[{'media': 'TVCI'}],BFT
all,Homme,10.688333333333333,,H,10 heures 41 minutes,59%,2024-09-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.18611111111111112,,H,11 minutes,1%,2024-09-08,[{'media': 'TVCI'}],BFT
all,Silence,0.5622222222222222,,H,33 minutes,3%,2024-09-08,[{'media': 'TVCI'}],BFT
all,Musique,1.3872222222222221,,H,1 heure 23 minutes,8%,2024-09-08,[{'media': 'TVCI'}],BFT
all,Femme,5.458888888888889,,H,5 heures 27 minutes,30%,2024-09-08,[{'media': 'TVCI'}],BFT
all,Homme,10.409722222222221,,H,10 heures 24 minutes,58%,2024-09-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.20944444444444443,,H,12 minutes,1%,2024-09-09,[{'media': 'TVCI'}],BFT
all,Silence,0.5075,,H,30 minutes,3%,2024-09-09,[{'media': 'TVCI'}],BFT
all,Musique,1.19,,H,1 heure 11 minutes,7%,2024-09-09,[{'media': 'TVCI'}],BFT
all,Femme,5.355,,H,5 heures 21 minutes,30%,2024-09-09,[{'media': 'TVCI'}],BFT
all,Homme,10.741944444444444,,H,10 heures 44 minutes,60%,2024-09-09,[{'media': 'TVCI'}],BFT
all,Bruit,0.29833333333333334,,H,17 minutes,2%,2024-09-10,[{'media': 'TVCI'}],BFT
all,Silence,0.5144444444444445,,H,30 minutes,3%,2024-09-10,[{'media': 'TVCI'}],BFT
all,Musique,1.1697222222222223,,H,1 heure 10 minutes,6%,2024-09-10,[{'media': 'TVCI'}],BFT
all,Femme,7.4825,,H,7 heures 28 minutes,42%,2024-09-10,[{'media': 'TVCI'}],BFT
all,Homme,8.539166666666667,,H,8 heures 32 minutes,47%,2024-09-10,[{'media': 'TVCI'}],BFT
all,Bruit,0.1963888888888889,,H,11 minutes,1%,2024-09-11,[{'media': 'TVCI'}],BFT
all,Silence,0.5916666666666667,,H,35 minutes,3%,2024-09-11,[{'media': 'TVCI'}],BFT
all,Musique,1.1197222222222223,,H,1 heure 7 minutes,6%,2024-09-11,[{'media': 'TVCI'}],BFT
all,Femme,6.3475,,H,6 heures 20 minutes,35%,2024-09-11,[{'media': 'TVCI'}],BFT
all,Homme,9.741666666666667,,H,9 heures 44 minutes,54%,2024-09-11,[{'media': 'TVCI'}],BFT
all,Bruit,0.23694444444444446,,H,14 minutes,1%,2024-09-12,[{'media': 'TVCI'}],BFT
all,Silence,0.5552777777777778,,H,33 minutes,3%,2024-09-12,[{'media': 'TVCI'}],BFT
all,Musique,1.1177777777777778,,H,1 heure 7 minutes,6%,2024-09-12,[{'media': 'TVCI'}],BFT
all,Femme,5.936111111111111,,H,5 heures 56 minutes,33%,2024-09-12,[{'media': 'TVCI'}],BFT
all,Homme,10.158055555555556,,H,10 heures 9 minutes,56%,2024-09-12,[{'media': 'TVCI'}],BFT
all,Bruit,0.17805555555555555,,H,10 minutes,1%,2024-09-13,[{'media': 'TVCI'}],BFT
all,Silence,0.5208333333333334,,H,31 minutes,3%,2024-09-13,[{'media': 'TVCI'}],BFT
all,Musique,1.2466666666666666,,H,1 heure 14 minutes,7%,2024-09-13,[{'media': 'TVCI'}],BFT
all,Femme,6.315555555555555,,H,6 heures 18 minutes,35%,2024-09-13,[{'media': 'TVCI'}],BFT
all,Homme,9.743333333333334,,H,9 heures 44 minutes,54%,2024-09-13,[{'media': 'TVCI'}],BFT
all,Silence,0.43194444444444446,,H,25 minutes,2%,2024-09-14,[{'media': 'TVCI'}],BFT
all,Bruit,0.5122222222222222,,H,30 minutes,3%,2024-09-14,[{'media': 'TVCI'}],BFT
