entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.23527777777777778,,H,14 minutes,1%,2019-05-01,[{'media': 'TVCI'}],BFT
all,Silence,0.3088888888888889,,H,18 minutes,2%,2019-05-01,[{'media': 'TVCI'}],BFT
all,Musique,0.8188888888888889,,H,49 minutes,5%,2019-05-01,[{'media': 'TVCI'}],BFT
all,Femme,5.793888888888889,,H,5 heures 47 minutes,32%,2019-05-01,[{'media': 'TVCI'}],BFT
all,Homme,10.846944444444444,,H,10 heures 50 minutes,60%,2019-05-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.2761111111111111,,H,16 minutes,2%,2019-05-02,[{'media': 'TVCI'}],BFT
all,Silence,0.46305555555555555,,H,27 minutes,3%,2019-05-02,[{'media': 'TVCI'}],BFT
all,Musique,1.5172222222222222,,H,1 heure 31 minutes,8%,2019-05-02,[{'media': 'TVCI'}],BFT
all,Femme,5.851111111111111,,H,5 heures 51 minutes,32%,2019-05-02,[{'media': 'TVCI'}],BFT
all,Homme,9.89638888888889,,H,9 heures 53 minutes,55%,2019-05-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.39861111111111114,,H,23 minutes,2%,2019-05-03,[{'media': 'TVCI'}],BFT
all,Silence,0.4786111111111111,,H,28 minutes,3%,2019-05-03,[{'media': 'TVCI'}],BFT
all,Musique,1.6280555555555556,,H,1 heure 37 minutes,9%,2019-05-03,[{'media': 'TVCI'}],BFT
all,Femme,6.305,,H,6 heures 18 minutes,35%,2019-05-03,[{'media': 'TVCI'}],BFT
all,Homme,9.194166666666666,,H,9 heures 11 minutes,51%,2019-05-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.22777777777777777,,H,13 minutes,1%,2019-05-04,[{'media': 'TVCI'}],BFT
all,Silence,0.33055555555555555,,H,19 minutes,2%,2019-05-04,[{'media': 'TVCI'}],BFT
all,Musique,1.2516666666666667,,H,1 heure 15 minutes,7%,2019-05-04,[{'media': 'TVCI'}],BFT
all,Femme,5.435277777777777,,H,5 heures 26 minutes,30%,2019-05-04,[{'media': 'TVCI'}],BFT
all,Homme,10.758888888888889,,H,10 heures 45 minutes,60%,2019-05-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.2783333333333333,,H,16 minutes,2%,2019-05-05,[{'media': 'TVCI'}],BFT
all,Silence,0.5547222222222222,,H,33 minutes,3%,2019-05-05,[{'media': 'TVCI'}],BFT
all,Musique,1.965,,H,1 heure 57 minutes,11%,2019-05-05,[{'media': 'TVCI'}],BFT
all,Femme,6.4622222222222225,,H,6 heures 27 minutes,36%,2019-05-05,[{'media': 'TVCI'}],BFT
all,Homme,8.74388888888889,,H,8 heures 44 minutes,49%,2019-05-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.27555555555555555,,H,16 minutes,2%,2019-05-06,[{'media': 'TVCI'}],BFT
all,Silence,0.4811111111111111,,H,28 minutes,3%,2019-05-06,[{'media': 'TVCI'}],BFT
all,Musique,1.5483333333333333,,H,1 heure 32 minutes,9%,2019-05-06,[{'media': 'TVCI'}],BFT
all,Femme,5.8677777777777775,,H,5 heures 52 minutes,33%,2019-05-06,[{'media': 'TVCI'}],BFT
all,Homme,9.831388888888888,,H,9 heures 49 minutes,55%,2019-05-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.2652777777777778,,H,15 minutes,1%,2019-05-07,[{'media': 'TVCI'}],BFT
all,Silence,0.49972222222222223,,H,29 minutes,3%,2019-05-07,[{'media': 'TVCI'}],BFT
all,Musique,1.3494444444444444,,H,1 heure 20 minutes,7%,2019-05-07,[{'media': 'TVCI'}],BFT
all,Femme,4.589444444444444,,H,4 heures 35 minutes,25%,2019-05-07,[{'media': 'TVCI'}],BFT
all,Homme,11.300555555555556,,H,11 heures 18 minutes,63%,2019-05-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.35388888888888886,,H,21 minutes,2%,2019-05-08,[{'media': 'TVCI'}],BFT
all,Silence,0.3997222222222222,,H,23 minutes,2%,2019-05-08,[{'media': 'TVCI'}],BFT
all,Musique,1.4502777777777778,,H,1 heure 27 minutes,8%,2019-05-08,[{'media': 'TVCI'}],BFT
all,Femme,6.056388888888889,,H,6 heures 3 minutes,34%,2019-05-08,[{'media': 'TVCI'}],BFT
all,Homme,9.74388888888889,,H,9 heures 44 minutes,54%,2019-05-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.26611111111111113,,H,15 minutes,1%,2019-05-09,[{'media': 'TVCI'}],BFT
all,Silence,0.4558333333333333,,H,27 minutes,3%,2019-05-09,[{'media': 'TVCI'}],BFT
all,Musique,1.6194444444444445,,H,1 heure 37 minutes,9%,2019-05-09,[{'media': 'TVCI'}],BFT
all,Femme,5.520555555555555,,H,5 heures 31 minutes,31%,2019-05-09,[{'media': 'TVCI'}],BFT
all,Homme,10.141944444444444,,H,10 heures 8 minutes,56%,2019-05-09,[{'media': 'TVCI'}],BFT
all,Bruit,0.2625,,H,15 minutes,1%,2019-05-10,[{'media': 'TVCI'}],BFT
all,Silence,0.5258333333333334,,H,31 minutes,3%,2019-05-10,[{'media': 'TVCI'}],BFT
all,Musique,1.5591666666666666,,H,1 heure 33 minutes,9%,2019-05-10,[{'media': 'TVCI'}],BFT
all,Femme,4.5777777777777775,,H,4 heures 34 minutes,25%,2019-05-10,[{'media': 'TVCI'}],BFT
all,Homme,11.078611111111112,,H,11 heures 4 minutes,62%,2019-05-10,[{'media': 'TVCI'}],BFT
all,Bruit,0.25472222222222224,,H,15 minutes,1%,2019-05-11,[{'media': 'TVCI'}],BFT
all,Silence,0.4975,,H,29 minutes,3%,2019-05-11,[{'media': 'TVCI'}],BFT
all,Musique,1.2113888888888888,,H,1 heure 12 minutes,7%,2019-05-11,[{'media': 'TVCI'}],BFT
all,Femme,4.763055555555556,,H,4 heures 45 minutes,26%,2019-05-11,[{'media': 'TVCI'}],BFT
all,Homme,11.277222222222223,,H,11 heures 16 minutes,63%,2019-05-11,[{'media': 'TVCI'}],BFT
all,Bruit,0.5591666666666667,,H,33 minutes,3%,2019-05-12,[{'media': 'TVCI'}],BFT
all,Silence,0.5988888888888889,,H,35 minutes,3%,2019-05-12,[{'media': 'TVCI'}],BFT
all,Musique,1.8727777777777779,,H,1 heure 52 minutes,10%,2019-05-12,[{'media': 'TVCI'}],BFT
all,Femme,5.743611111111111,,H,5 heures 44 minutes,32%,2019-05-12,[{'media': 'TVCI'}],BFT
all,Homme,9.229722222222222,,H,9 heures 13 minutes,51%,2019-05-12,[{'media': 'TVCI'}],BFT
all,Bruit,0.4658333333333333,,H,27 minutes,3%,2019-05-13,[{'media': 'TVCI'}],BFT
all,Silence,0.4811111111111111,,H,28 minutes,3%,2019-05-13,[{'media': 'TVCI'}],BFT
all,Musique,1.5347222222222223,,H,1 heure 32 minutes,9%,2019-05-13,[{'media': 'TVCI'}],BFT
all,Femme,6.659166666666667,,H,6 heures 39 minutes,37%,2019-05-13,[{'media': 'TVCI'}],BFT
all,Homme,8.863055555555556,,H,8 heures 51 minutes,49%,2019-05-13,[{'media': 'TVCI'}],BFT
all,Silence,0.6825,,H,40 minutes,4%,2019-05-14,[{'media': 'TVCI'}],BFT
all,Bruit,0.7880555555555555,,H,47 minutes,4%,2019-05-14,[{'media': 'TVCI'}],BFT
all,Musique,1.5361111111111112,,H,1 heure 32 minutes,9%,2019-05-14,[{'media': 'TVCI'}],BFT
all,Femme,4.578888888888889,,H,4 heures 34 minutes,25%,2019-05-14,[{'media': 'TVCI'}],BFT
all,Homme,10.418333333333333,,H,10 heures 25 minutes,58%,2019-05-14,[{'media': 'TVCI'}],BFT
all,Bruit,0.2816666666666667,,H,16 minutes,2%,2019-05-15,[{'media': 'TVCI'}],BFT
all,Silence,0.45805555555555555,,H,27 minutes,3%,2019-05-15,[{'media': 'TVCI'}],BFT
all,Musique,1.53,,H,1 heure 31 minutes,8%,2019-05-15,[{'media': 'TVCI'}],BFT
all,Femme,5.936111111111111,,H,5 heures 56 minutes,33%,2019-05-15,[{'media': 'TVCI'}],BFT
all,Homme,9.798055555555555,,H,9 heures 47 minutes,54%,2019-05-15,[{'media': 'TVCI'}],BFT
all,Bruit,0.3086111111111111,,H,18 minutes,2%,2019-05-16,[{'media': 'TVCI'}],BFT
all,Silence,0.54,,H,32 minutes,3%,2019-05-16,[{'media': 'TVCI'}],BFT
all,Musique,1.625,,H,1 heure 37 minutes,9%,2019-05-16,[{'media': 'TVCI'}],BFT
all,Femme,5.384722222222222,,H,5 heures 23 minutes,30%,2019-05-16,[{'media': 'TVCI'}],BFT
all,Homme,10.145833333333334,,H,10 heures 8 minutes,56%,2019-05-16,[{'media': 'TVCI'}],BFT
all,Bruit,0.3977777777777778,,H,23 minutes,2%,2019-05-17,[{'media': 'TVCI'}],BFT
all,Silence,0.45166666666666666,,H,27 minutes,3%,2019-05-17,[{'media': 'TVCI'}],BFT
all,Musique,1.695,,H,1 heure 41 minutes,9%,2019-05-17,[{'media': 'TVCI'}],BFT
all,Femme,5.828055555555555,,H,5 heures 49 minutes,32%,2019-05-17,[{'media': 'TVCI'}],BFT
all,Homme,9.631666666666666,,H,9 heures 37 minutes,53%,2019-05-17,[{'media': 'TVCI'}],BFT
all,Bruit,0.3047222222222222,,H,18 minutes,2%,2019-05-18,[{'media': 'TVCI'}],BFT
all,Silence,0.39611111111111114,,H,23 minutes,2%,2019-05-18,[{'media': 'TVCI'}],BFT
all,Musique,1.3772222222222221,,H,1 heure 22 minutes,8%,2019-05-18,[{'media': 'TVCI'}],BFT
all,Femme,4.587777777777778,,H,4 heures 35 minutes,25%,2019-05-18,[{'media': 'TVCI'}],BFT
all,Homme,11.338055555555556,,H,11 heures 20 minutes,63%,2019-05-18,[{'media': 'TVCI'}],BFT
all,Bruit,0.4111111111111111,,H,24 minutes,2%,2019-05-19,[{'media': 'TVCI'}],BFT
all,Silence,0.55,,H,33 minutes,3%,2019-05-19,[{'media': 'TVCI'}],BFT
all,Musique,2.0283333333333333,,H,2 heures 1 minute,11%,2019-05-19,[{'media': 'TVCI'}],BFT
all,Femme,5.437222222222222,,H,5 heures 26 minutes,30%,2019-05-19,[{'media': 'TVCI'}],BFT
all,Homme,9.578055555555556,,H,9 heures 34 minutes,53%,2019-05-19,[{'media': 'TVCI'}],BFT
all,Bruit,0.31027777777777776,,H,18 minutes,2%,2019-05-20,[{'media': 'TVCI'}],BFT
all,Silence,0.4683333333333333,,H,28 minutes,3%,2019-05-20,[{'media': 'TVCI'}],BFT
all,Musique,1.5019444444444445,,H,1 heure 30 minutes,8%,2019-05-20,[{'media': 'TVCI'}],BFT
all,Femme,4.915277777777778,,H,4 heures 54 minutes,27%,2019-05-20,[{'media': 'TVCI'}],BFT
all,Homme,10.808333333333334,,H,10 heures 48 minutes,60%,2019-05-20,[{'media': 'TVCI'}],BFT
all,Bruit,0.3425,,H,20 minutes,2%,2019-05-21,[{'media': 'TVCI'}],BFT
all,Silence,0.6125,,H,36 minutes,3%,2019-05-21,[{'media': 'TVCI'}],BFT
all,Musique,1.8844444444444444,,H,1 heure 53 minutes,10%,2019-05-21,[{'media': 'TVCI'}],BFT
all,Femme,5.228888888888889,,H,5 heures 13 minutes,29%,2019-05-21,[{'media': 'TVCI'}],BFT
all,Homme,9.935,,H,9 heures 56 minutes,55%,2019-05-21,[{'media': 'TVCI'}],BFT
all,Bruit,0.3088888888888889,,H,18 minutes,2%,2019-05-22,[{'media': 'TVCI'}],BFT
all,Silence,0.5180555555555556,,H,31 minutes,3%,2019-05-22,[{'media': 'TVCI'}],BFT
all,Musique,1.6475,,H,1 heure 38 minutes,9%,2019-05-22,[{'media': 'TVCI'}],BFT
all,Femme,4.858611111111111,,H,4 heures 51 minutes,27%,2019-05-22,[{'media': 'TVCI'}],BFT
all,Homme,10.671111111111111,,H,10 heures 40 minutes,59%,2019-05-22,[{'media': 'TVCI'}],BFT
all,Bruit,0.21333333333333335,,H,12 minutes,1%,2019-05-23,[{'media': 'TVCI'}],BFT
all,Silence,0.45916666666666667,,H,27 minutes,3%,2019-05-23,[{'media': 'TVCI'}],BFT
all,Musique,1.2805555555555554,,H,1 heure 16 minutes,7%,2019-05-23,[{'media': 'TVCI'}],BFT
all,Femme,5.681111111111111,,H,5 heures 40 minutes,32%,2019-05-23,[{'media': 'TVCI'}],BFT
all,Homme,10.370277777777778,,H,10 heures 22 minutes,58%,2019-05-23,[{'media': 'TVCI'}],BFT
all,Bruit,0.2011111111111111,,H,12 minutes,1%,2019-05-24,[{'media': 'TVCI'}],BFT
all,Silence,0.43277777777777776,,H,25 minutes,2%,2019-05-24,[{'media': 'TVCI'}],BFT
all,Musique,1.1133333333333333,,H,1 heure 6 minutes,6%,2019-05-24,[{'media': 'TVCI'}],BFT
all,Femme,5.4030555555555555,,H,5 heures 24 minutes,30%,2019-05-24,[{'media': 'TVCI'}],BFT
all,Homme,10.85361111111111,,H,10 heures 51 minutes,60%,2019-05-24,[{'media': 'TVCI'}],BFT
all,Bruit,0.25555555555555554,,H,15 minutes,1%,2019-05-25,[{'media': 'TVCI'}],BFT
all,Silence,0.38722222222222225,,H,23 minutes,2%,2019-05-25,[{'media': 'TVCI'}],BFT
all,Musique,1.3569444444444445,,H,1 heure 21 minutes,8%,2019-05-25,[{'media': 'TVCI'}],BFT
all,Femme,5.983611111111111,,H,5 heures 59 minutes,33%,2019-05-25,[{'media': 'TVCI'}],BFT
all,Homme,10.020833333333334,,H,10 heures 1 minute,56%,2019-05-25,[{'media': 'TVCI'}],BFT
all,Bruit,0.21027777777777779,,H,12 minutes,1%,2019-05-26,[{'media': 'TVCI'}],BFT
all,Silence,0.35583333333333333,,H,21 minutes,2%,2019-05-26,[{'media': 'TVCI'}],BFT
all,Musique,0.8533333333333334,,H,51 minutes,5%,2019-05-26,[{'media': 'TVCI'}],BFT
all,Femme,6.773611111111111,,H,6 heures 46 minutes,38%,2019-05-26,[{'media': 'TVCI'}],BFT
all,Homme,9.810833333333333,,H,9 heures 48 minutes,54%,2019-05-26,[{'media': 'TVCI'}],BFT
all,Bruit,0.39361111111111113,,H,23 minutes,2%,2019-05-27,[{'media': 'TVCI'}],BFT
all,Silence,0.47194444444444444,,H,28 minutes,3%,2019-05-27,[{'media': 'TVCI'}],BFT
all,Musique,1.6908333333333334,,H,1 heure 41 minutes,9%,2019-05-27,[{'media': 'TVCI'}],BFT
all,Femme,5.255,,H,5 heures 15 minutes,29%,2019-05-27,[{'media': 'TVCI'}],BFT
all,Homme,10.1925,,H,10 heures 11 minutes,57%,2019-05-27,[{'media': 'TVCI'}],BFT
all,Bruit,0.4002777777777778,,H,24 minutes,2%,2019-05-28,[{'media': 'TVCI'}],BFT
all,Silence,0.4513888888888889,,H,27 minutes,3%,2019-05-28,[{'media': 'TVCI'}],BFT
all,Musique,1.7002777777777778,,H,1 heure 42 minutes,9%,2019-05-28,[{'media': 'TVCI'}],BFT
all,Femme,5.76,,H,5 heures 45 minutes,32%,2019-05-28,[{'media': 'TVCI'}],BFT
all,Homme,9.6925,,H,9 heures 41 minutes,54%,2019-05-28,[{'media': 'TVCI'}],BFT
all,Bruit,0.3875,,H,23 minutes,2%,2019-05-29,[{'media': 'TVCI'}],BFT
all,Silence,0.48333333333333334,,H,29 minutes,3%,2019-05-29,[{'media': 'TVCI'}],BFT
all,Musique,1.6625,,H,1 heure 39 minutes,9%,2019-05-29,[{'media': 'TVCI'}],BFT
all,Femme,5.616388888888889,,H,5 heures 36 minutes,31%,2019-05-29,[{'media': 'TVCI'}],BFT
all,Homme,9.854722222222222,,H,9 heures 51 minutes,55%,2019-05-29,[{'media': 'TVCI'}],BFT
all,Bruit,0.3838888888888889,,H,23 minutes,2%,2019-05-30,[{'media': 'TVCI'}],BFT
all,Silence,0.4519444444444444,,H,27 minutes,3%,2019-05-30,[{'media': 'TVCI'}],BFT
all,Musique,1.8905555555555555,,H,1 heure 53 minutes,11%,2019-05-30,[{'media': 'TVCI'}],BFT
all,Femme,5.414166666666667,,H,5 heures 24 minutes,30%,2019-05-30,[{'media': 'TVCI'}],BFT
all,Homme,9.863611111111112,,H,9 heures 51 minutes,55%,2019-05-30,[{'media': 'TVCI'}],BFT
all,Bruit,0.38083333333333336,,H,22 minutes,2%,2019-05-31,[{'media': 'TVCI'}],BFT
all,Silence,0.4475,,H,26 minutes,2%,2019-05-31,[{'media': 'TVCI'}],BFT
all,Musique,2.004722222222222,,H,2 heures 0 minute,11%,2019-05-31,[{'media': 'TVCI'}],BFT
all,Femme,5.775833333333333,,H,5 heures 46 minutes,32%,2019-05-31,[{'media': 'TVCI'}],BFT
all,Homme,9.395277777777778,,H,9 heures 23 minutes,52%,2019-05-31,[{'media': 'TVCI'}],BFT
all,Silence,0.21555555555555556,,H,12 minutes,1%,2019-05-01,[{'media': 'TVCI'}],C+N
all,Bruit,0.32944444444444443,,H,19 minutes,2%,2019-05-01,[{'media': 'TVCI'}],C+N
all,Musique,0.40944444444444444,,H,24 minutes,2%,2019-05-01,[{'media': 'TVCI'}],C+N
all,Femme,5.998611111111111,,H,5 heures 59 minutes,33%,2019-05-01,[{'media': 'TVCI'}],C+N
all,Homme,11.051388888888889,,H,11 heures 3 minutes,61%,2019-05-01,[{'media': 'TVCI'}],C+N
all,Bruit,0.2613888888888889,,H,15 minutes,1%,2019-05-02,[{'media': 'TVCI'}],C+N
all,Silence,0.36583333333333334,,H,21 minutes,2%,2019-05-02,[{'media': 'TVCI'}],C+N
all,Musique,1.5122222222222221,,H,1 heure 30 minutes,8%,2019-05-02,[{'media': 'TVCI'}],C+N
all,Femme,5.959722222222222,,H,5 heures 57 minutes,33%,2019-05-02,[{'media': 'TVCI'}],C+N
all,Homme,9.905277777777778,,H,9 heures 54 minutes,55%,2019-05-02,[{'media': 'TVCI'}],C+N
all,Bruit,0.36333333333333334,,H,21 minutes,2%,2019-05-03,[{'media': 'TVCI'}],C+N
all,Silence,0.4036111111111111,,H,24 minutes,2%,2019-05-03,[{'media': 'TVCI'}],C+N
all,Musique,1.4466666666666668,,H,1 heure 26 minutes,8%,2019-05-03,[{'media': 'TVCI'}],C+N
all,Femme,5.391944444444444,,H,5 heures 23 minutes,30%,2019-05-03,[{'media': 'TVCI'}],C+N
all,Homme,10.398888888888889,,H,10 heures 23 minutes,58%,2019-05-03,[{'media': 'TVCI'}],C+N
all,Bruit,0.13722222222222222,,H,8 minutes,1%,2019-05-04,[{'media': 'TVCI'}],C+N
all,Silence,0.2702777777777778,,H,16 minutes,2%,2019-05-04,[{'media': 'TVCI'}],C+N
all,Musique,0.8194444444444444,,H,49 minutes,5%,2019-05-04,[{'media': 'TVCI'}],C+N
all,Femme,4.749444444444444,,H,4 heures 44 minutes,26%,2019-05-04,[{'media': 'TVCI'}],C+N
all,Homme,12.027777777777779,,H,12 heures 1 minute,67%,2019-05-04,[{'media': 'TVCI'}],C+N
all,Bruit,0.2911111111111111,,H,17 minutes,2%,2019-05-05,[{'media': 'TVCI'}],C+N
all,Silence,0.4841666666666667,,H,29 minutes,3%,2019-05-05,[{'media': 'TVCI'}],C+N
all,Musique,1.7052777777777777,,H,1 heure 42 minutes,9%,2019-05-05,[{'media': 'TVCI'}],C+N
all,Femme,5.483333333333333,,H,5 heures 29 minutes,30%,2019-05-05,[{'media': 'TVCI'}],C+N
all,Homme,10.040277777777778,,H,10 heures 2 minutes,56%,2019-05-05,[{'media': 'TVCI'}],C+N
all,Bruit,0.21027777777777779,,H,12 minutes,1%,2019-05-06,[{'media': 'TVCI'}],C+N
all,Silence,0.3883333333333333,,H,23 minutes,2%,2019-05-06,[{'media': 'TVCI'}],C+N
all,Musique,1.6822222222222223,,H,1 heure 40 minutes,9%,2019-05-06,[{'media': 'TVCI'}],C+N
all,Femme,4.733611111111111,,H,4 heures 44 minutes,26%,2019-05-06,[{'media': 'TVCI'}],C+N
all,Homme,10.989444444444445,,H,10 heures 59 minutes,61%,2019-05-06,[{'media': 'TVCI'}],C+N
all,Bruit,0.17666666666666667,,H,10 minutes,1%,2019-05-07,[{'media': 'TVCI'}],C+N
all,Silence,0.4041666666666667,,H,24 minutes,2%,2019-05-07,[{'media': 'TVCI'}],C+N
all,Musique,1.2961111111111112,,H,1 heure 17 minutes,7%,2019-05-07,[{'media': 'TVCI'}],C+N
all,Femme,5.01,,H,5 heures 0 minute,28%,2019-05-07,[{'media': 'TVCI'}],C+N
