entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.20555555555555555,,H,12 minutes,1%,2017-03-01,[{'media': 'TVCI'}],BFT
all,Silence,0.3622222222222222,,H,21 minutes,2%,2017-03-01,[{'media': 'TVCI'}],BFT
all,Musique,1.023611111111111,,H,1 heure 1 minute,6%,2017-03-01,[{'media': 'TVCI'}],BFT
all,Femme,5.4688888888888885,,H,5 heures 28 minutes,30%,2017-03-01,[{'media': 'TVCI'}],BFT
all,Homme,10.938888888888888,,H,10 heures 56 minutes,61%,2017-03-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.32305555555555554,,H,19 minutes,2%,2017-03-02,[{'media': 'TVCI'}],BFT
all,Silence,0.5502777777777778,,H,33 minutes,3%,2017-03-02,[{'media': 'TVCI'}],BFT
all,Musique,1.0569444444444445,,H,1 heure 3 minutes,6%,2017-03-02,[{'media': 'TVCI'}],BFT
all,Femme,5.307222222222222,,H,5 heures 18 minutes,29%,2017-03-02,[{'media': 'TVCI'}],BFT
all,Homme,10.761944444444444,,H,10 heures 45 minutes,60%,2017-03-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.21666666666666667,,H,13 minutes,1%,2017-03-03,[{'media': 'TVCI'}],BFT
all,Silence,0.41083333333333333,,H,24 minutes,2%,2017-03-03,[{'media': 'TVCI'}],BFT
all,Musique,1.3680555555555556,,H,1 heure 22 minutes,8%,2017-03-03,[{'media': 'TVCI'}],BFT
all,Femme,6.712777777777778,,H,6 heures 42 minutes,37%,2017-03-03,[{'media': 'TVCI'}],BFT
all,Homme,9.290833333333333,,H,9 heures 17 minutes,52%,2017-03-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.34833333333333333,,H,20 minutes,2%,2017-03-04,[{'media': 'TVCI'}],BFT
all,Silence,0.49694444444444447,,H,29 minutes,3%,2017-03-04,[{'media': 'TVCI'}],BFT
all,Musique,1.5469444444444445,,H,1 heure 32 minutes,9%,2017-03-04,[{'media': 'TVCI'}],BFT
all,Femme,6.483333333333333,,H,6 heures 29 minutes,36%,2017-03-04,[{'media': 'TVCI'}],BFT
all,Homme,9.124166666666667,,H,9 heures 7 minutes,51%,2017-03-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.2688888888888889,,H,16 minutes,1%,2017-03-05,[{'media': 'TVCI'}],BFT
all,Silence,0.3763888888888889,,H,22 minutes,2%,2017-03-05,[{'media': 'TVCI'}],BFT
all,Musique,1.1861111111111111,,H,1 heure 11 minutes,7%,2017-03-05,[{'media': 'TVCI'}],BFT
all,Femme,6.835833333333333,,H,6 heures 50 minutes,38%,2017-03-05,[{'media': 'TVCI'}],BFT
all,Homme,9.332222222222223,,H,9 heures 19 minutes,52%,2017-03-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.2363888888888889,,H,14 minutes,1%,2017-03-06,[{'media': 'TVCI'}],BFT
all,Silence,0.43027777777777776,,H,25 minutes,2%,2017-03-06,[{'media': 'TVCI'}],BFT
all,Musique,1.4011111111111112,,H,1 heure 24 minutes,8%,2017-03-06,[{'media': 'TVCI'}],BFT
all,Femme,6.4319444444444445,,H,6 heures 25 minutes,36%,2017-03-06,[{'media': 'TVCI'}],BFT
all,Homme,9.499722222222223,,H,9 heures 29 minutes,53%,2017-03-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.2738888888888889,,H,16 minutes,2%,2017-03-07,[{'media': 'TVCI'}],BFT
all,Silence,0.47444444444444445,,H,28 minutes,3%,2017-03-07,[{'media': 'TVCI'}],BFT
all,Musique,1.533611111111111,,H,1 heure 32 minutes,9%,2017-03-07,[{'media': 'TVCI'}],BFT
all,Femme,5.6675,,H,5 heures 40 minutes,31%,2017-03-07,[{'media': 'TVCI'}],BFT
all,Homme,10.049722222222222,,H,10 heures 2 minutes,56%,2017-03-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.2611111111111111,,H,15 minutes,1%,2017-03-08,[{'media': 'TVCI'}],BFT
all,Silence,0.4761111111111111,,H,28 minutes,3%,2017-03-08,[{'media': 'TVCI'}],BFT
all,Musique,1.5205555555555557,,H,1 heure 31 minutes,8%,2017-03-08,[{'media': 'TVCI'}],BFT
all,Femme,6.378333333333333,,H,6 heures 22 minutes,35%,2017-03-08,[{'media': 'TVCI'}],BFT
all,Homme,9.363333333333333,,H,9 heures 21 minutes,52%,2017-03-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.3408333333333333,,H,20 minutes,2%,2017-03-09,[{'media': 'TVCI'}],BFT
all,Silence,0.4597222222222222,,H,27 minutes,3%,2017-03-09,[{'media': 'TVCI'}],BFT
all,Musique,1.675,,H,1 heure 40 minutes,9%,2017-03-09,[{'media': 'TVCI'}],BFT
all,Femme,6.895555555555555,,H,6 heures 53 minutes,38%,2017-03-09,[{'media': 'TVCI'}],BFT
all,Homme,8.628055555555555,,H,8 heures 37 minutes,48%,2017-03-09,[{'media': 'TVCI'}],BFT
all,Bruit,0.3061111111111111,,H,18 minutes,2%,2017-03-10,[{'media': 'TVCI'}],BFT
all,Silence,0.42777777777777776,,H,25 minutes,2%,2017-03-10,[{'media': 'TVCI'}],BFT
all,Musique,1.5066666666666666,,H,1 heure 30 minutes,8%,2017-03-10,[{'media': 'TVCI'}],BFT
all,Femme,5.038611111111111,,H,5 heures 2 minutes,28%,2017-03-10,[{'media': 'TVCI'}],BFT
all,Homme,10.720277777777778,,H,10 heures 43 minutes,60%,2017-03-10,[{'media': 'TVCI'}],BFT
all,Bruit,0.43,,H,25 minutes,2%,2017-03-11,[{'media': 'TVCI'}],BFT
all,Silence,0.5463888888888889,,H,32 minutes,3%,2017-03-11,[{'media': 'TVCI'}],BFT
all,Musique,1.7072222222222222,,H,1 heure 42 minutes,9%,2017-03-11,[{'media': 'TVCI'}],BFT
