entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.17222222222222222,,H,10 minutes,1%,2020-10-01,[{'media': 'TVCI'}],BFT
all,Silence,0.4836111111111111,,H,29 minutes,3%,2020-10-01,[{'media': 'TVCI'}],BFT
all,Musique,1.1416666666666666,,H,1 heure 8 minutes,6%,2020-10-01,[{'media': 'TVCI'}],BFT
all,Femme,5.891666666666667,,H,5 heures 53 minutes,33%,2020-10-01,[{'media': 'TVCI'}],BFT
all,Homme,10.315,,H,10 heures 18 minutes,57%,2020-10-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.215,,H,12 minutes,1%,2020-10-02,[{'media': 'TVCI'}],BFT
all,Silence,0.5436111111111112,,H,32 minutes,3%,2020-10-02,[{'media': 'TVCI'}],BFT
all,Musique,1.0958333333333334,,H,1 heure 5 minutes,6%,2020-10-02,[{'media': 'TVCI'}],BFT
all,Femme,4.758055555555556,,H,4 heures 45 minutes,26%,2020-10-02,[{'media': 'TVCI'}],BFT
all,Homme,11.391388888888889,,H,11 heures 23 minutes,63%,2020-10-02,[{'media': 'TVCI'}],BFT
all,Silence,0.42,,H,25 minutes,2%,2020-10-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.4325,,H,25 minutes,2%,2020-10-03,[{'media': 'TVCI'}],BFT
all,Musique,1.451111111111111,,H,1 heure 27 minutes,8%,2020-10-03,[{'media': 'TVCI'}],BFT
all,Femme,4.041111111111111,,H,4 heures 2 minutes,22%,2020-10-03,[{'media': 'TVCI'}],BFT
all,Homme,11.659444444444444,,H,11 heures 39 minutes,65%,2020-10-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.3188888888888889,,H,19 minutes,2%,2020-10-04,[{'media': 'TVCI'}],BFT
all,Silence,0.48055555555555557,,H,28 minutes,3%,2020-10-04,[{'media': 'TVCI'}],BFT
all,Musique,1.393888888888889,,H,1 heure 23 minutes,8%,2020-10-04,[{'media': 'TVCI'}],BFT
all,Femme,3.6966666666666668,,H,3 heures 41 minutes,21%,2020-10-04,[{'media': 'TVCI'}],BFT
all,Homme,12.113888888888889,,H,12 heures 6 minutes,67%,2020-10-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.19027777777777777,,H,11 minutes,1%,2020-10-05,[{'media': 'TVCI'}],BFT
all,Silence,0.43777777777777777,,H,26 minutes,2%,2020-10-05,[{'media': 'TVCI'}],BFT
all,Musique,1.2891666666666666,,H,1 heure 17 minutes,7%,2020-10-05,[{'media': 'TVCI'}],BFT
all,Femme,5.262777777777778,,H,5 heures 15 minutes,29%,2020-10-05,[{'media': 'TVCI'}],BFT
all,Homme,10.824166666666667,,H,10 heures 49 minutes,60%,2020-10-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.21027777777777779,,H,12 minutes,1%,2020-10-06,[{'media': 'TVCI'}],BFT
all,Silence,0.43694444444444447,,H,26 minutes,2%,2020-10-06,[{'media': 'TVCI'}],BFT
all,Musique,1.5852777777777778,,H,1 heure 35 minutes,9%,2020-10-06,[{'media': 'TVCI'}],BFT
all,Femme,4.498055555555555,,H,4 heures 29 minutes,25%,2020-10-06,[{'media': 'TVCI'}],BFT
all,Homme,11.27361111111111,,H,11 heures 16 minutes,63%,2020-10-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.23805555555555555,,H,14 minutes,1%,2020-10-07,[{'media': 'TVCI'}],BFT
all,Silence,0.3788888888888889,,H,22 minutes,2%,2020-10-07,[{'media': 'TVCI'}],BFT
all,Musique,1.2772222222222223,,H,1 heure 16 minutes,7%,2020-10-07,[{'media': 'TVCI'}],BFT
all,Femme,5.4,,H,5 heures 24 minutes,30%,2020-10-07,[{'media': 'TVCI'}],BFT
all,Homme,10.709722222222222,,H,10 heures 42 minutes,59%,2020-10-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.16305555555555556,,H,9 minutes,1%,2020-10-08,[{'media': 'TVCI'}],BFT
all,Silence,0.6583333333333333,,H,39 minutes,4%,2020-10-08,[{'media': 'TVCI'}],BFT
all,Musique,1.326111111111111,,H,1 heure 19 minutes,7%,2020-10-08,[{'media': 'TVCI'}],BFT
all,Femme,4.353888888888889,,H,4 heures 21 minutes,24%,2020-10-08,[{'media': 'TVCI'}],BFT
all,Homme,11.501944444444444,,H,11 heures 30 minutes,64%,2020-10-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.27555555555555555,,H,16 minutes,2%,2020-10-09,[{'media': 'TVCI'}],BFT
all,Silence,0.45666666666666667,,H,27 minutes,3%,2020-10-09,[{'media': 'TVCI'}],BFT
all,Musique,1.551388888888889,,H,1 heure 33 minutes,9%,2020-10-09,[{'media': 'TVCI'}],BFT
all,Femme,5.278888888888889,,H,5 heures 16 minutes,29%,2020-10-09,[{'media': 'TVCI'}],BFT
all,Homme,10.441944444444445,,H,10 heures 26 minutes,58%,2020-10-09,[{'media': 'TVCI'}],BFT
all,Bruit,0.2613888888888889,,H,15 minutes,1%,2020-10-10,[{'media': 'TVCI'}],BFT
all,Silence,0.5802777777777778,,H,34 minutes,3%,2020-10-10,[{'media': 'TVCI'}],BFT
all,Musique,1.7925,,H,1 heure 47 minutes,10%,2020-10-10,[{'media': 'TVCI'}],BFT
all,Femme,4.388888888888889,,H,4 heures 23 minutes,24%,2020-10-10,[{'media': 'TVCI'}],BFT
all,Homme,10.980833333333333,,H,10 heures 58 minutes,61%,2020-10-10,[{'media': 'TVCI'}],BFT
all,Bruit,0.16555555555555557,,H,9 minutes,1%,2020-10-11,[{'media': 'TVCI'}],BFT
all,Silence,0.5361111111111111,,H,32 minutes,3%,2020-10-11,[{'media': 'TVCI'}],BFT
all,Musique,1.8166666666666667,,H,1 heure 49 minutes,10%,2020-10-11,[{'media': 'TVCI'}],BFT
all,Femme,5.2011111111111115,,H,5 heures 12 minutes,29%,2020-10-11,[{'media': 'TVCI'}],BFT
all,Homme,10.284166666666666,,H,10 heures 17 minutes,57%,2020-10-11,[{'media': 'TVCI'}],BFT
all,Bruit,0.17777777777777778,,H,10 minutes,1%,2020-10-12,[{'media': 'TVCI'}],BFT
all,Silence,0.4661111111111111,,H,27 minutes,3%,2020-10-12,[{'media': 'TVCI'}],BFT
all,Musique,1.69,,H,1 heure 41 minutes,9%,2020-10-12,[{'media': 'TVCI'}],BFT
all,Femme,4.921944444444445,,H,4 heures 55 minutes,27%,2020-10-12,[{'media': 'TVCI'}],BFT
all,Homme,10.7475,,H,10 heures 44 minutes,60%,2020-10-12,[{'media': 'TVCI'}],BFT
all,Bruit,0.15055555555555555,,H,9 minutes,1%,2020-10-13,[{'media': 'TVCI'}],BFT
all,Silence,0.4088888888888889,,H,24 minutes,2%,2020-10-13,[{'media': 'TVCI'}],BFT
all,Musique,1.593888888888889,,H,1 heure 35 minutes,9%,2020-10-13,[{'media': 'TVCI'}],BFT
all,Femme,5.469166666666666,,H,5 heures 28 minutes,30%,2020-10-13,[{'media': 'TVCI'}],BFT
all,Homme,10.38111111111111,,H,10 heures 22 minutes,58%,2020-10-13,[{'media': 'TVCI'}],BFT
all,Bruit,0.12555555555555556,,H,7 minutes,1%,2020-10-14,[{'media': 'TVCI'}],BFT
all,Silence,0.45611111111111113,,H,27 minutes,3%,2020-10-14,[{'media': 'TVCI'}],BFT
all,Musique,1.2438888888888888,,H,1 heure 14 minutes,7%,2020-10-14,[{'media': 'TVCI'}],BFT
all,Femme,5.698055555555555,,H,5 heures 41 minutes,32%,2020-10-14,[{'media': 'TVCI'}],BFT
all,Homme,10.479722222222222,,H,10 heures 28 minutes,58%,2020-10-14,[{'media': 'TVCI'}],BFT
all,Bruit,0.13972222222222222,,H,8 minutes,1%,2020-10-15,[{'media': 'TVCI'}],BFT
all,Silence,0.5222222222222223,,H,31 minutes,3%,2020-10-15,[{'media': 'TVCI'}],BFT
all,Musique,1.2402777777777778,,H,1 heure 14 minutes,7%,2020-10-15,[{'media': 'TVCI'}],BFT
all,Femme,4.636666666666667,,H,4 heures 38 minutes,26%,2020-10-15,[{'media': 'TVCI'}],BFT
all,Homme,11.465277777777779,,H,11 heures 27 minutes,64%,2020-10-15,[{'media': 'TVCI'}],BFT
all,Bruit,0.11638888888888889,,H,6 minutes,1%,2020-10-16,[{'media': 'TVCI'}],BFT
all,Silence,0.44722222222222224,,H,26 minutes,2%,2020-10-16,[{'media': 'TVCI'}],BFT
all,Musique,1.1408333333333334,,H,1 heure 8 minutes,6%,2020-10-16,[{'media': 'TVCI'}],BFT
all,Femme,6.159722222222222,,H,6 heures 9 minutes,34%,2020-10-16,[{'media': 'TVCI'}],BFT
all,Homme,10.139722222222222,,H,10 heures 8 minutes,56%,2020-10-16,[{'media': 'TVCI'}],BFT
all,Bruit,0.22972222222222222,,H,13 minutes,1%,2020-10-17,[{'media': 'TVCI'}],BFT
all,Silence,0.5622222222222222,,H,33 minutes,3%,2020-10-17,[{'media': 'TVCI'}],BFT
all,Musique,1.3819444444444444,,H,1 heure 22 minutes,8%,2020-10-17,[{'media': 'TVCI'}],BFT
all,Femme,5.794722222222222,,H,5 heures 47 minutes,32%,2020-10-17,[{'media': 'TVCI'}],BFT
all,Homme,10.035277777777777,,H,10 heures 2 minutes,56%,2020-10-17,[{'media': 'TVCI'}],BFT
all,Bruit,0.26,,H,15 minutes,1%,2020-10-18,[{'media': 'TVCI'}],BFT
all,Silence,0.3902777777777778,,H,23 minutes,2%,2020-10-18,[{'media': 'TVCI'}],BFT
all,Musique,1.4219444444444445,,H,1 heure 25 minutes,8%,2020-10-18,[{'media': 'TVCI'}],BFT
all,Femme,5.375555555555556,,H,5 heures 22 minutes,30%,2020-10-18,[{'media': 'TVCI'}],BFT
all,Homme,10.555555555555555,,H,10 heures 33 minutes,59%,2020-10-18,[{'media': 'TVCI'}],BFT
all,Bruit,0.1986111111111111,,H,11 minutes,1%,2020-10-19,[{'media': 'TVCI'}],BFT
all,Silence,0.5258333333333334,,H,31 minutes,3%,2020-10-19,[{'media': 'TVCI'}],BFT
all,Musique,1.5863888888888888,,H,1 heure 35 minutes,9%,2020-10-19,[{'media': 'TVCI'}],BFT
all,Femme,5.679722222222222,,H,5 heures 40 minutes,32%,2020-10-19,[{'media': 'TVCI'}],BFT
all,Homme,10.013333333333334,,H,10 heures 0 minute,56%,2020-10-19,[{'media': 'TVCI'}],BFT
all,Bruit,0.1575,,H,9 minutes,1%,2020-10-20,[{'media': 'TVCI'}],BFT
