entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.16805555555555557,,H,10 minutes,1%,2020-06-01,[{'media': 'TVCI'}],BFT
all,Silence,0.42388888888888887,,H,25 minutes,2%,2020-06-01,[{'media': 'TVCI'}],BFT
all,Musique,1.4877777777777779,,H,1 heure 29 minutes,8%,2020-06-01,[{'media': 'TVCI'}],BFT
all,Femme,5.211388888888889,,H,5 heures 12 minutes,29%,2020-06-01,[{'media': 'TVCI'}],BFT
all,Homme,10.7125,,H,10 heures 42 minutes,60%,2020-06-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.11472222222222223,,H,6 minutes,1%,2020-06-02,[{'media': 'TVCI'}],BFT
all,Silence,0.385,,H,23 minutes,2%,2020-06-02,[{'media': 'TVCI'}],BFT
all,Musique,1.2777777777777777,,H,1 heure 16 minutes,7%,2020-06-02,[{'media': 'TVCI'}],BFT
all,Femme,4.926388888888889,,H,4 heures 55 minutes,27%,2020-06-02,[{'media': 'TVCI'}],BFT
all,Homme,11.3,,H,11 heures 18 minutes,63%,2020-06-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.12166666666666667,,H,7 minutes,1%,2020-06-03,[{'media': 'TVCI'}],BFT
all,Silence,0.4597222222222222,,H,27 minutes,3%,2020-06-03,[{'media': 'TVCI'}],BFT
all,Musique,1.5044444444444445,,H,1 heure 30 minutes,8%,2020-06-03,[{'media': 'TVCI'}],BFT
all,Femme,5.665,,H,5 heures 39 minutes,31%,2020-06-03,[{'media': 'TVCI'}],BFT
all,Homme,10.253055555555555,,H,10 heures 15 minutes,57%,2020-06-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.14166666666666666,,H,8 minutes,1%,2020-06-04,[{'media': 'TVCI'}],BFT
all,Silence,0.45111111111111113,,H,27 minutes,3%,2020-06-04,[{'media': 'TVCI'}],BFT
all,Musique,1.5083333333333333,,H,1 heure 30 minutes,8%,2020-06-04,[{'media': 'TVCI'}],BFT
all,Femme,5.467777777777778,,H,5 heures 28 minutes,30%,2020-06-04,[{'media': 'TVCI'}],BFT
all,Homme,10.435277777777777,,H,10 heures 26 minutes,58%,2020-06-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.13305555555555557,,H,7 minutes,1%,2020-06-05,[{'media': 'TVCI'}],BFT
all,Silence,0.46055555555555555,,H,27 minutes,3%,2020-06-05,[{'media': 'TVCI'}],BFT
