entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.2866666666666667,,H,17 minutes,2%,2019-02-01,[{'media': 'TVCI'}],BFT
all,Silence,0.5180555555555556,,H,31 minutes,3%,2019-02-01,[{'media': 'TVCI'}],BFT
all,Musique,1.486388888888889,,H,1 heure 29 minutes,8%,2019-02-01,[{'media': 'TVCI'}],BFT
all,Femme,5.486111111111111,,H,5 heures 29 minutes,30%,2019-02-01,[{'media': 'TVCI'}],BFT
all,Homme,10.225555555555555,,H,10 heures 13 minutes,57%,2019-02-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.22777777777777777,,H,13 minutes,1%,2019-02-02,[{'media': 'TVCI'}],BFT
all,Silence,0.35333333333333333,,H,21 minutes,2%,2019-02-02,[{'media': 'TVCI'}],BFT
all,Musique,1.025,,H,1 heure 1 minute,6%,2019-02-02,[{'media': 'TVCI'}],BFT
all,Femme,5.203333333333333,,H,5 heures 12 minutes,29%,2019-02-02,[{'media': 'TVCI'}],BFT
all,Homme,11.194722222222222,,H,11 heures 11 minutes,62%,2019-02-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.2827777777777778,,H,16 minutes,2%,2019-02-03,[{'media': 'TVCI'}],BFT
all,Silence,0.49666666666666665,,H,29 minutes,3%,2019-02-03,[{'media': 'TVCI'}],BFT
all,Musique,1.5663888888888888,,H,1 heure 33 minutes,9%,2019-02-03,[{'media': 'TVCI'}],BFT
all,Femme,6.7941666666666665,,H,6 heures 47 minutes,38%,2019-02-03,[{'media': 'TVCI'}],BFT
all,Homme,8.863888888888889,,H,8 heures 51 minutes,49%,2019-02-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.1511111111111111,,H,9 minutes,1%,2019-02-04,[{'media': 'TVCI'}],BFT
all,Silence,0.8091666666666667,,H,48 minutes,4%,2019-02-04,[{'media': 'TVCI'}],BFT
all,Musique,0.9152777777777777,,H,54 minutes,5%,2019-02-04,[{'media': 'TVCI'}],BFT
all,Femme,5.130833333333333,,H,5 heures 7 minutes,28%,2019-02-04,[{'media': 'TVCI'}],BFT
all,Homme,10.9975,,H,10 heures 59 minutes,61%,2019-02-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.33444444444444443,,H,20 minutes,2%,2019-02-05,[{'media': 'TVCI'}],BFT
all,Silence,0.4736111111111111,,H,28 minutes,3%,2019-02-05,[{'media': 'TVCI'}],BFT
all,Musique,1.5138888888888888,,H,1 heure 30 minutes,8%,2019-02-05,[{'media': 'TVCI'}],BFT
all,Femme,6.442777777777778,,H,6 heures 26 minutes,36%,2019-02-05,[{'media': 'TVCI'}],BFT
all,Homme,9.239444444444445,,H,9 heures 14 minutes,51%,2019-02-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.2911111111111111,,H,17 minutes,2%,2019-02-06,[{'media': 'TVCI'}],BFT
all,Silence,0.5169444444444444,,H,31 minutes,3%,2019-02-06,[{'media': 'TVCI'}],BFT
all,Musique,1.6183333333333334,,H,1 heure 37 minutes,9%,2019-02-06,[{'media': 'TVCI'}],BFT
all,Femme,6.227222222222222,,H,6 heures 13 minutes,35%,2019-02-06,[{'media': 'TVCI'}],BFT
all,Homme,9.350277777777778,,H,9 heures 21 minutes,52%,2019-02-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.2786111111111111,,H,16 minutes,2%,2019-02-07,[{'media': 'TVCI'}],BFT
all,Silence,0.47,,H,28 minutes,3%,2019-02-07,[{'media': 'TVCI'}],BFT
