entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.26944444444444443,,H,16 minutes,1%,2020-05-01,[{'media': 'TVCI'}],BFT
all,Silence,0.5580555555555555,,H,33 minutes,3%,2020-05-01,[{'media': 'TVCI'}],BFT
all,Musique,1.4355555555555555,,H,1 heure 26 minutes,8%,2020-05-01,[{'media': 'TVCI'}],BFT
all,Femme,5.354166666666667,,H,5 heures 21 minutes,30%,2020-05-01,[{'media': 'TVCI'}],BFT
all,Homme,10.386666666666667,,H,10 heures 23 minutes,58%,2020-05-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.25083333333333335,,H,15 minutes,1%,2020-05-02,[{'media': 'TVCI'}],BFT
all,Silence,0.5227777777777778,,H,31 minutes,3%,2020-05-02,[{'media': 'TVCI'}],BFT
all,Musique,1.3305555555555555,,H,1 heure 19 minutes,7%,2020-05-02,[{'media': 'TVCI'}],BFT
all,Femme,4.879722222222222,,H,4 heures 52 minutes,27%,2020-05-02,[{'media': 'TVCI'}],BFT
all,Homme,11.019722222222223,,H,11 heures 1 minute,61%,2020-05-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.1511111111111111,,H,9 minutes,1%,2020-05-03,[{'media': 'TVCI'}],BFT
all,Silence,0.47583333333333333,,H,28 minutes,3%,2020-05-03,[{'media': 'TVCI'}],BFT
all,Musique,1.0622222222222222,,H,1 heure 3 minutes,6%,2020-05-03,[{'media': 'TVCI'}],BFT
all,Femme,5.669722222222222,,H,5 heures 40 minutes,31%,2020-05-03,[{'media': 'TVCI'}],BFT
all,Homme,10.644722222222223,,H,10 heures 38 minutes,59%,2020-05-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.08972222222222222,,H,5 minutes,0%,2020-05-04,[{'media': 'TVCI'}],BFT
all,Silence,0.6219444444444444,,H,37 minutes,3%,2020-05-04,[{'media': 'TVCI'}],BFT
all,Musique,0.9561111111111111,,H,57 minutes,5%,2020-05-04,[{'media': 'TVCI'}],BFT
all,Femme,5.717222222222222,,H,5 heures 43 minutes,32%,2020-05-04,[{'media': 'TVCI'}],BFT
all,Homme,10.618611111111111,,H,10 heures 37 minutes,59%,2020-05-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.16583333333333333,,H,9 minutes,1%,2020-05-05,[{'media': 'TVCI'}],BFT
all,Silence,0.5194444444444445,,H,31 minutes,3%,2020-05-05,[{'media': 'TVCI'}],BFT
all,Musique,0.9347222222222222,,H,56 minutes,5%,2020-05-05,[{'media': 'TVCI'}],BFT
all,Femme,5.848333333333334,,H,5 heures 50 minutes,32%,2020-05-05,[{'media': 'TVCI'}],BFT
all,Homme,10.535555555555556,,H,10 heures 32 minutes,59%,2020-05-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.16444444444444445,,H,9 minutes,1%,2020-05-06,[{'media': 'TVCI'}],BFT
all,Silence,0.5502777777777778,,H,33 minutes,3%,2020-05-06,[{'media': 'TVCI'}],BFT
all,Musique,1.1275,,H,1 heure 7 minutes,6%,2020-05-06,[{'media': 'TVCI'}],BFT
all,Femme,5.065833333333333,,H,5 heures 3 minutes,28%,2020-05-06,[{'media': 'TVCI'}],BFT
all,Homme,11.095555555555556,,H,11 heures 5 minutes,62%,2020-05-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.11055555555555556,,H,6 minutes,1%,2020-05-07,[{'media': 'TVCI'}],BFT
all,Silence,0.6027777777777777,,H,36 minutes,3%,2020-05-07,[{'media': 'TVCI'}],BFT
all,Musique,0.9563888888888888,,H,57 minutes,5%,2020-05-07,[{'media': 'TVCI'}],BFT
all,Femme,5.413888888888889,,H,5 heures 24 minutes,30%,2020-05-07,[{'media': 'TVCI'}],BFT
all,Homme,10.92,,H,10 heures 55 minutes,61%,2020-05-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.2375,,H,14 minutes,1%,2020-05-08,[{'media': 'TVCI'}],BFT
all,Silence,0.45694444444444443,,H,27 minutes,3%,2020-05-08,[{'media': 'TVCI'}],BFT
all,Musique,1.1005555555555555,,H,1 heure 6 minutes,6%,2020-05-08,[{'media': 'TVCI'}],BFT
all,Femme,6.217777777777778,,H,6 heures 13 minutes,35%,2020-05-08,[{'media': 'TVCI'}],BFT
all,Homme,9.991111111111111,,H,9 heures 59 minutes,55%,2020-05-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.22972222222222222,,H,13 minutes,1%,2020-05-09,[{'media': 'TVCI'}],BFT
all,Silence,0.5166666666666667,,H,31 minutes,3%,2020-05-09,[{'media': 'TVCI'}],BFT
all,Musique,1.3108333333333333,,H,1 heure 18 minutes,7%,2020-05-09,[{'media': 'TVCI'}],BFT
all,Femme,5.884166666666666,,H,5 heures 53 minutes,33%,2020-05-09,[{'media': 'TVCI'}],BFT
all,Homme,10.0625,,H,10 heures 3 minutes,56%,2020-05-09,[{'media': 'TVCI'}],BFT
all,Bruit,0.1686111111111111,,H,10 minutes,1%,2020-05-10,[{'media': 'TVCI'}],BFT
all,Silence,0.5952777777777778,,H,35 minutes,3%,2020-05-10,[{'media': 'TVCI'}],BFT
all,Musique,1.0719444444444444,,H,1 heure 4 minutes,6%,2020-05-10,[{'media': 'TVCI'}],BFT
all,Femme,6.564722222222223,,H,6 heures 33 minutes,36%,2020-05-10,[{'media': 'TVCI'}],BFT
all,Homme,9.603055555555555,,H,9 heures 36 minutes,53%,2020-05-10,[{'media': 'TVCI'}],BFT
all,Bruit,0.1802777777777778,,H,10 minutes,1%,2020-05-11,[{'media': 'TVCI'}],BFT
all,Silence,0.46805555555555556,,H,28 minutes,3%,2020-05-11,[{'media': 'TVCI'}],BFT
all,Musique,1.1222222222222222,,H,1 heure 7 minutes,6%,2020-05-11,[{'media': 'TVCI'}],BFT
all,Femme,5.375,,H,5 heures 22 minutes,30%,2020-05-11,[{'media': 'TVCI'}],BFT
all,Homme,10.858611111111111,,H,10 heures 51 minutes,60%,2020-05-11,[{'media': 'TVCI'}],BFT
all,Bruit,0.24416666666666667,,H,14 minutes,1%,2020-05-12,[{'media': 'TVCI'}],BFT
all,Silence,0.4388888888888889,,H,26 minutes,2%,2020-05-12,[{'media': 'TVCI'}],BFT
all,Musique,1.183888888888889,,H,1 heure 11 minutes,7%,2020-05-12,[{'media': 'TVCI'}],BFT
all,Femme,5.918888888888889,,H,5 heures 55 minutes,33%,2020-05-12,[{'media': 'TVCI'}],BFT
all,Homme,10.218055555555555,,H,10 heures 13 minutes,57%,2020-05-12,[{'media': 'TVCI'}],BFT
all,Bruit,0.2125,,H,12 minutes,1%,2020-05-13,[{'media': 'TVCI'}],BFT
all,Silence,0.4736111111111111,,H,28 minutes,3%,2020-05-13,[{'media': 'TVCI'}],BFT
all,Musique,1.1991666666666667,,H,1 heure 11 minutes,7%,2020-05-13,[{'media': 'TVCI'}],BFT
all,Femme,6.281944444444444,,H,6 heures 16 minutes,35%,2020-05-13,[{'media': 'TVCI'}],BFT
all,Homme,9.835,,H,9 heures 50 minutes,55%,2020-05-13,[{'media': 'TVCI'}],BFT
all,Bruit,0.1988888888888889,,H,11 minutes,1%,2020-05-14,[{'media': 'TVCI'}],BFT
all,Silence,0.46555555555555556,,H,27 minutes,3%,2020-05-14,[{'media': 'TVCI'}],BFT
all,Musique,1.158611111111111,,H,1 heure 9 minutes,6%,2020-05-14,[{'media': 'TVCI'}],BFT
all,Femme,6.505833333333333,,H,6 heures 30 minutes,36%,2020-05-14,[{'media': 'TVCI'}],BFT
all,Homme,9.674444444444445,,H,9 heures 40 minutes,54%,2020-05-14,[{'media': 'TVCI'}],BFT
all,Bruit,0.21027777777777779,,H,12 minutes,1%,2020-05-15,[{'media': 'TVCI'}],BFT
all,Silence,0.4811111111111111,,H,28 minutes,3%,2020-05-15,[{'media': 'TVCI'}],BFT
all,Musique,1.1722222222222223,,H,1 heure 10 minutes,7%,2020-05-15,[{'media': 'TVCI'}],BFT
all,Femme,6.143055555555556,,H,6 heures 8 minutes,34%,2020-05-15,[{'media': 'TVCI'}],BFT
all,Homme,9.997222222222222,,H,9 heures 59 minutes,56%,2020-05-15,[{'media': 'TVCI'}],BFT
all,Bruit,0.18194444444444444,,H,10 minutes,1%,2020-05-16,[{'media': 'TVCI'}],BFT
all,Silence,0.42277777777777775,,H,25 minutes,2%,2020-05-16,[{'media': 'TVCI'}],BFT
all,Musique,1.3394444444444444,,H,1 heure 20 minutes,7%,2020-05-16,[{'media': 'TVCI'}],BFT
all,Femme,5.7925,,H,5 heures 47 minutes,32%,2020-05-16,[{'media': 'TVCI'}],BFT
all,Homme,10.267222222222221,,H,10 heures 16 minutes,57%,2020-05-16,[{'media': 'TVCI'}],BFT
all,Bruit,0.2313888888888889,,H,13 minutes,1%,2020-05-17,[{'media': 'TVCI'}],BFT
all,Silence,0.49805555555555553,,H,29 minutes,3%,2020-05-17,[{'media': 'TVCI'}],BFT
all,Musique,1.261111111111111,,H,1 heure 15 minutes,7%,2020-05-17,[{'media': 'TVCI'}],BFT
all,Femme,6.150277777777778,,H,6 heures 9 minutes,34%,2020-05-17,[{'media': 'TVCI'}],BFT
all,Homme,9.863333333333333,,H,9 heures 51 minutes,55%,2020-05-17,[{'media': 'TVCI'}],BFT
all,Bruit,0.23805555555555555,,H,14 minutes,1%,2020-05-18,[{'media': 'TVCI'}],BFT
all,Silence,0.4866666666666667,,H,29 minutes,3%,2020-05-18,[{'media': 'TVCI'}],BFT
all,Musique,1.4291666666666667,,H,1 heure 25 minutes,8%,2020-05-18,[{'media': 'TVCI'}],BFT
all,Femme,5.5280555555555555,,H,5 heures 31 minutes,31%,2020-05-18,[{'media': 'TVCI'}],BFT
all,Homme,10.322222222222223,,H,10 heures 19 minutes,57%,2020-05-18,[{'media': 'TVCI'}],BFT
all,Bruit,0.1527777777777778,,H,9 minutes,1%,2020-05-19,[{'media': 'TVCI'}],BFT
all,Silence,0.5494444444444444,,H,32 minutes,3%,2020-05-19,[{'media': 'TVCI'}],BFT
all,Musique,1.368611111111111,,H,1 heure 22 minutes,8%,2020-05-19,[{'media': 'TVCI'}],BFT
all,Femme,5.215,,H,5 heures 12 minutes,29%,2020-05-19,[{'media': 'TVCI'}],BFT
all,Homme,10.718055555555555,,H,10 heures 43 minutes,60%,2020-05-19,[{'media': 'TVCI'}],BFT
all,Bruit,0.12555555555555556,,H,7 minutes,1%,2020-05-20,[{'media': 'TVCI'}],BFT
