entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Femme,5.739166666666667,,H,5 heures 44 minutes,32%,2024-11-12,[{'media': 'TVCI'}],BFT
all,Homme,10.810555555555556,,H,10 heures 48 minutes,60%,2024-11-12,[{'media': 'TVCI'}],BFT
all,Bruit,0.09777777777777778,,H,5 minutes,1%,2024-11-13,[{'media': 'TVCI'}],BFT
all,Silence,0.485,,H,29 minutes,3%,2024-11-13,[{'media': 'TVCI'}],BFT
all,Musique,0.8144444444444444,,H,48 minutes,5%,2024-11-13,[{'media': 'TVCI'}],BFT
all,Femme,5.195,,H,5 heures 11 minutes,29%,2024-11-13,[{'media': 'TVCI'}],BFT
all,Homme,11.407222222222222,,H,11 heures 24 minutes,63%,2024-11-13,[{'media': 'TVCI'}],BFT
all,Bruit,0.13333333333333333,,H,8 minutes,1%,2024-11-14,[{'media': 'TVCI'}],BFT
all,Silence,0.46,,H,27 minutes,3%,2024-11-14,[{'media': 'TVCI'}],BFT
all,Musique,0.9375,,H,56 minutes,5%,2024-11-14,[{'media': 'TVCI'}],BFT
all,Femme,6.031666666666666,,H,6 heures 1 minute,34%,2024-11-14,[{'media': 'TVCI'}],BFT
all,Homme,10.437222222222223,,H,10 heures 26 minutes,58%,2024-11-14,[{'media': 'TVCI'}],BFT
all,Bruit,0.12611111111111112,,H,7 minutes,1%,2024-11-15,[{'media': 'TVCI'}],BFT
all,Silence,0.4608333333333333,,H,27 minutes,3%,2024-11-15,[{'media': 'TVCI'}],BFT
all,Musique,0.9661111111111111,,H,57 minutes,5%,2024-11-15,[{'media': 'TVCI'}],BFT
all,Femme,6.0136111111111115,,H,6 heures 0 minute,33%,2024-11-15,[{'media': 'TVCI'}],BFT
all,Homme,10.433055555555555,,H,10 heures 25 minutes,58%,2024-11-15,[{'media': 'TVCI'}],BFT
all,Bruit,0.14527777777777778,,H,8 minutes,1%,2024-11-16,[{'media': 'TVCI'}],BFT
all,Silence,0.5313888888888889,,H,31 minutes,3%,2024-11-16,[{'media': 'TVCI'}],BFT
all,Musique,1.133888888888889,,H,1 heure 8 minutes,6%,2024-11-16,[{'media': 'TVCI'}],BFT
all,Femme,5.673055555555556,,H,5 heures 40 minutes,32%,2024-11-16,[{'media': 'TVCI'}],BFT
all,Homme,10.516111111111112,,H,10 heures 30 minutes,58%,2024-11-16,[{'media': 'TVCI'}],BFT
all,Bruit,0.20916666666666667,,H,12 minutes,1%,2024-11-17,[{'media': 'TVCI'}],BFT
all,Silence,0.4711111111111111,,H,28 minutes,3%,2024-11-17,[{'media': 'TVCI'}],BFT
all,Musique,1.3091666666666666,,H,1 heure 18 minutes,7%,2024-11-17,[{'media': 'TVCI'}],BFT
all,Femme,4.903611111111111,,H,4 heures 54 minutes,27%,2024-11-17,[{'media': 'TVCI'}],BFT
all,Homme,11.106388888888889,,H,11 heures 6 minutes,62%,2024-11-17,[{'media': 'TVCI'}],BFT
all,Bruit,0.10555555555555556,,H,6 minutes,1%,2024-11-18,[{'media': 'TVCI'}],BFT
all,Silence,0.5877777777777777,,H,35 minutes,3%,2024-11-18,[{'media': 'TVCI'}],BFT
all,Musique,0.9541666666666667,,H,57 minutes,5%,2024-11-18,[{'media': 'TVCI'}],BFT
all,Femme,4.941388888888889,,H,4 heures 56 minutes,27%,2024-11-18,[{'media': 'TVCI'}],BFT
all,Homme,11.410555555555556,,H,11 heures 24 minutes,63%,2024-11-18,[{'media': 'TVCI'}],BFT
all,Bruit,0.11055555555555556,,H,6 minutes,1%,2024-11-19,[{'media': 'TVCI'}],BFT
all,Silence,0.4519444444444444,,H,27 minutes,3%,2024-11-19,[{'media': 'TVCI'}],BFT
all,Musique,1.1247222222222222,,H,1 heure 7 minutes,6%,2024-11-19,[{'media': 'TVCI'}],BFT
all,Femme,6.566388888888889,,H,6 heures 33 minutes,36%,2024-11-19,[{'media': 'TVCI'}],BFT
all,Homme,9.745555555555555,,H,9 heures 44 minutes,54%,2024-11-19,[{'media': 'TVCI'}],BFT
all,Bruit,0.09416666666666666,,H,5 minutes,1%,2024-11-20,[{'media': 'TVCI'}],BFT
all,Silence,0.4452777777777778,,H,26 minutes,2%,2024-11-20,[{'media': 'TVCI'}],BFT
all,Musique,0.9588888888888889,,H,57 minutes,5%,2024-11-20,[{'media': 'TVCI'}],BFT
all,Femme,5.237777777777778,,H,5 heures 14 minutes,29%,2024-11-20,[{'media': 'TVCI'}],BFT
all,Homme,11.263333333333334,,H,11 heures 15 minutes,63%,2024-11-20,[{'media': 'TVCI'}],BFT
all,Bruit,0.11722222222222223,,H,7 minutes,1%,2024-11-21,[{'media': 'TVCI'}],BFT
all,Silence,0.4775,,H,28 minutes,3%,2024-11-21,[{'media': 'TVCI'}],BFT
all,Musique,1.0286111111111111,,H,1 heure 1 minute,6%,2024-11-21,[{'media': 'TVCI'}],BFT
all,Femme,5.430555555555555,,H,5 heures 25 minutes,30%,2024-11-21,[{'media': 'TVCI'}],BFT
all,Homme,10.945277777777777,,H,10 heures 56 minutes,61%,2024-11-21,[{'media': 'TVCI'}],BFT
all,Bruit,0.14,,H,8 minutes,1%,2024-11-22,[{'media': 'TVCI'}],BFT
all,Silence,0.5230555555555556,,H,31 minutes,3%,2024-11-22,[{'media': 'TVCI'}],BFT
all,Musique,1.2155555555555555,,H,1 heure 12 minutes,7%,2024-11-22,[{'media': 'TVCI'}],BFT
all,Femme,5.915555555555556,,H,5 heures 54 minutes,33%,2024-11-22,[{'media': 'TVCI'}],BFT
all,Homme,10.205277777777777,,H,10 heures 12 minutes,57%,2024-11-22,[{'media': 'TVCI'}],BFT
all,Bruit,0.13972222222222222,,H,8 minutes,1%,2024-11-23,[{'media': 'TVCI'}],BFT
all,Silence,0.5383333333333333,,H,32 minutes,3%,2024-11-23,[{'media': 'TVCI'}],BFT
all,Musique,1.5366666666666666,,H,1 heure 32 minutes,9%,2024-11-23,[{'media': 'TVCI'}],BFT
all,Femme,5.296388888888889,,H,5 heures 17 minutes,29%,2024-11-23,[{'media': 'TVCI'}],BFT
all,Homme,10.488055555555556,,H,10 heures 29 minutes,58%,2024-11-23,[{'media': 'TVCI'}],BFT
all,Bruit,0.20444444444444446,,H,12 minutes,1%,2024-11-24,[{'media': 'TVCI'}],BFT
all,Silence,0.4633333333333333,,H,27 minutes,3%,2024-11-24,[{'media': 'TVCI'}],BFT
all,Musique,1.5886111111111112,,H,1 heure 35 minutes,9%,2024-11-24,[{'media': 'TVCI'}],BFT
all,Femme,5.873888888888889,,H,5 heures 52 minutes,33%,2024-11-24,[{'media': 'TVCI'}],BFT
all,Homme,9.869444444444444,,H,9 heures 52 minutes,55%,2024-11-24,[{'media': 'TVCI'}],BFT
all,Bruit,0.11444444444444445,,H,6 minutes,1%,2024-11-25,[{'media': 'TVCI'}],BFT
all,Silence,0.43805555555555553,,H,26 minutes,2%,2024-11-25,[{'media': 'TVCI'}],BFT
all,Musique,1.2247222222222223,,H,1 heure 13 minutes,7%,2024-11-25,[{'media': 'TVCI'}],BFT
all,Femme,5.733611111111111,,H,5 heures 44 minutes,32%,2024-11-25,[{'media': 'TVCI'}],BFT
all,Homme,10.488611111111112,,H,10 heures 29 minutes,58%,2024-11-25,[{'media': 'TVCI'}],BFT
all,Bruit,0.12611111111111112,,H,7 minutes,1%,2024-11-26,[{'media': 'TVCI'}],BFT
all,Silence,0.42027777777777775,,H,25 minutes,2%,2024-11-26,[{'media': 'TVCI'}],BFT
all,Musique,1.1647222222222222,,H,1 heure 9 minutes,6%,2024-11-26,[{'media': 'TVCI'}],BFT
all,Femme,5.5675,,H,5 heures 34 minutes,31%,2024-11-26,[{'media': 'TVCI'}],BFT
all,Homme,10.720555555555556,,H,10 heures 43 minutes,60%,2024-11-26,[{'media': 'TVCI'}],BFT
all,Bruit,0.11527777777777778,,H,6 minutes,1%,2024-11-27,[{'media': 'TVCI'}],BFT
all,Silence,0.475,,H,28 minutes,3%,2024-11-27,[{'media': 'TVCI'}],BFT
all,Musique,1.293611111111111,,H,1 heure 17 minutes,7%,2024-11-27,[{'media': 'TVCI'}],BFT
all,Femme,5.895277777777777,,H,5 heures 53 minutes,33%,2024-11-27,[{'media': 'TVCI'}],BFT
all,Homme,10.219722222222222,,H,10 heures 13 minutes,57%,2024-11-27,[{'media': 'TVCI'}],BFT
all,Bruit,0.13027777777777777,,H,7 minutes,1%,2024-11-28,[{'media': 'TVCI'}],BFT
all,Silence,0.43527777777777776,,H,26 minutes,2%,2024-11-28,[{'media': 'TVCI'}],BFT
all,Musique,1.3063888888888888,,H,1 heure 18 minutes,7%,2024-11-28,[{'media': 'TVCI'}],BFT
all,Femme,5.9063888888888885,,H,5 heures 54 minutes,33%,2024-11-28,[{'media': 'TVCI'}],BFT
all,Homme,10.221111111111112,,H,10 heures 13 minutes,57%,2024-11-28,[{'media': 'TVCI'}],BFT
all,Bruit,0.17583333333333334,,H,10 minutes,1%,2024-11-29,[{'media': 'TVCI'}],BFT
all,Silence,0.5397222222222222,,H,32 minutes,3%,2024-11-29,[{'media': 'TVCI'}],BFT
all,Musique,1.2525,,H,1 heure 15 minutes,7%,2024-11-29,[{'media': 'TVCI'}],BFT
all,Femme,5.447777777777778,,H,5 heures 26 minutes,30%,2024-11-29,[{'media': 'TVCI'}],BFT
all,Homme,10.58361111111111,,H,10 heures 35 minutes,59%,2024-11-29,[{'media': 'TVCI'}],BFT
all,Bruit,0.14416666666666667,,H,8 minutes,1%,2024-11-30,[{'media': 'TVCI'}],BFT
all,Silence,0.5713888888888888,,H,34 minutes,3%,2024-11-30,[{'media': 'TVCI'}],BFT
all,Musique,1.705,,H,1 heure 42 minutes,9%,2024-11-30,[{'media': 'TVCI'}],BFT
all,Femme,4.935,,H,4 heures 56 minutes,27%,2024-11-30,[{'media': 'TVCI'}],BFT
all,Homme,10.643888888888888,,H,10 heures 38 minutes,59%,2024-11-30,[{'media': 'TVCI'}],BFT
all,Bruit,0.28833333333333333,,H,17 minutes,2%,2024-11-01,[{'media': 'TVCI'}],C+N
all,Silence,0.7475,,H,44 minutes,4%,2024-11-01,[{'media': 'TVCI'}],C+N
all,Musique,1.2908333333333333,,H,1 heure 17 minutes,7%,2024-11-01,[{'media': 'TVCI'}],C+N
all,Femme,3.0644444444444443,,H,3 heures 3 minutes,17%,2024-11-01,[{'media': 'TVCI'}],C+N
all,Homme,12.608055555555556,,H,12 heures 36 minutes,70%,2024-11-01,[{'media': 'TVCI'}],C+N
all,Bruit,0.17833333333333334,,H,10 minutes,1%,2024-11-02,[{'media': 'TVCI'}],C+N
all,Silence,0.4811111111111111,,H,28 minutes,3%,2024-11-02,[{'media': 'TVCI'}],C+N
all,Musique,0.7230555555555556,,H,43 minutes,4%,2024-11-02,[{'media': 'TVCI'}],C+N
all,Femme,3.601111111111111,,H,3 heures 36 minutes,20%,2024-11-02,[{'media': 'TVCI'}],C+N
all,Homme,13.015833333333333,,H,13 heures 0 minute,72%,2024-11-02,[{'media': 'TVCI'}],C+N
all,Bruit,0.16277777777777777,,H,9 minutes,1%,2024-11-03,[{'media': 'TVCI'}],C+N
all,Silence,0.5327777777777778,,H,31 minutes,3%,2024-11-03,[{'media': 'TVCI'}],C+N
all,Musique,1.0863888888888888,,H,1 heure 5 minutes,6%,2024-11-03,[{'media': 'TVCI'}],C+N
all,Femme,5.0311111111111115,,H,5 heures 1 minute,28%,2024-11-03,[{'media': 'TVCI'}],C+N
all,Homme,11.186388888888889,,H,11 heures 11 minutes,62%,2024-11-03,[{'media': 'TVCI'}],C+N
all,Bruit,0.23055555555555557,,H,13 minutes,1%,2024-11-04,[{'media': 'TVCI'}],C+N
all,Silence,0.47944444444444445,,H,28 minutes,3%,2024-11-04,[{'media': 'TVCI'}],C+N
all,Musique,1.0352777777777777,,H,1 heure 2 minutes,6%,2024-11-04,[{'media': 'TVCI'}],C+N
all,Femme,5.5247222222222225,,H,5 heures 31 minutes,31%,2024-11-04,[{'media': 'TVCI'}],C+N
all,Homme,10.729444444444445,,H,10 heures 43 minutes,60%,2024-11-04,[{'media': 'TVCI'}],C+N
all,Bruit,0.1922222222222222,,H,11 minutes,1%,2024-11-05,[{'media': 'TVCI'}],C+N
all,Silence,0.46416666666666667,,H,27 minutes,3%,2024-11-05,[{'media': 'TVCI'}],C+N
all,Musique,0.9119444444444444,,H,54 minutes,5%,2024-11-05,[{'media': 'TVCI'}],C+N
all,Femme,5.4125,,H,5 heures 24 minutes,30%,2024-11-05,[{'media': 'TVCI'}],C+N
all,Homme,11.018611111111111,,H,11 heures 1 minute,61%,2024-11-05,[{'media': 'TVCI'}],C+N
all,Bruit,0.16361111111111112,,H,9 minutes,1%,2024-11-06,[{'media': 'TVCI'}],C+N
all,Silence,0.36277777777777775,,H,21 minutes,2%,2024-11-06,[{'media': 'TVCI'}],C+N
all,Musique,0.5669444444444445,,H,34 minutes,3%,2024-11-06,[{'media': 'TVCI'}],C+N
all,Femme,4.088611111111111,,H,4 heures 5 minutes,23%,2024-11-06,[{'media': 'TVCI'}],C+N
all,Homme,12.8175,,H,12 heures 49 minutes,71%,2024-11-06,[{'media': 'TVCI'}],C+N
all,Bruit,0.18,,H,10 minutes,1%,2024-11-07,[{'media': 'TVCI'}],C+N
all,Silence,0.4627777777777778,,H,27 minutes,3%,2024-11-07,[{'media': 'TVCI'}],C+N
all,Musique,0.8880555555555556,,H,53 minutes,5%,2024-11-07,[{'media': 'TVCI'}],C+N
all,Femme,5.260833333333333,,H,5 heures 15 minutes,29%,2024-11-07,[{'media': 'TVCI'}],C+N
all,Homme,11.2075,,H,11 heures 12 minutes,62%,2024-11-07,[{'media': 'TVCI'}],C+N
all,Bruit,0.06916666666666667,,H,4 minutes,1%,2024-11-08,[{'media': 'TVCI'}],C+N
all,Silence,0.1938888888888889,,H,11 minutes,3%,2024-11-08,[{'media': 'TVCI'}],C+N
all,Musique,0.32666666666666666,,H,19 minutes,5%,2024-11-08,[{'media': 'TVCI'}],C+N
all,Femme,1.2741666666666667,,H,1 heure 16 minutes,18%,2024-11-08,[{'media': 'TVCI'}],C+N
all,Homme,5.135833333333333,,H,5 heures 8 minutes,73%,2024-11-08,[{'media': 'TVCI'}],C+N
all,Bruit,0.17333333333333334,,H,10 minutes,1%,2024-11-09,[{'media': 'TVCI'}],C+N
all,Silence,0.45611111111111113,,H,27 minutes,3%,2024-11-09,[{'media': 'TVCI'}],C+N
all,Musique,0.8588888888888889,,H,51 minutes,5%,2024-11-09,[{'media': 'TVCI'}],C+N
all,Femme,4.719166666666666,,H,4 heures 43 minutes,26%,2024-11-09,[{'media': 'TVCI'}],C+N
all,Homme,11.791944444444445,,H,11 heures 47 minutes,66%,2024-11-09,[{'media': 'TVCI'}],C+N
all,Bruit,0.19166666666666668,,H,11 minutes,1%,2024-11-10,[{'media': 'TVCI'}],C+N
all,Silence,0.5688888888888889,,H,34 minutes,3%,2024-11-10,[{'media': 'TVCI'}],C+N
all,Musique,0.9144444444444444,,H,54 minutes,5%,2024-11-10,[{'media': 'TVCI'}],C+N
all,Femme,4.225555555555555,,H,4 heures 13 minutes,23%,2024-11-10,[{'media': 'TVCI'}],C+N
all,Homme,12.098611111111111,,H,12 heures 5 minutes,67%,2024-11-10,[{'media': 'TVCI'}],C+N
all,Bruit,0.31416666666666665,,H,18 minutes,2%,2024-11-11,[{'media': 'TVCI'}],C+N
all,Silence,0.5463888888888889,,H,32 minutes,3%,2024-11-11,[{'media': 'TVCI'}],C+N
all,Musique,1.0680555555555555,,H,1 heure 4 minutes,6%,2024-11-11,[{'media': 'TVCI'}],C+N
all,Femme,5.187777777777778,,H,5 heures 11 minutes,29%,2024-11-11,[{'media': 'TVCI'}],C+N
all,Homme,10.883333333333333,,H,10 heures 53 minutes,60%,2024-11-11,[{'media': 'TVCI'}],C+N
all,Bruit,0.1688888888888889,,H,10 minutes,1%,2024-11-12,[{'media': 'TVCI'}],C+N
all,Silence,0.4886111111111111,,H,29 minutes,3%,2024-11-12,[{'media': 'TVCI'}],C+N
all,Musique,0.9544444444444444,,H,57 minutes,5%,2024-11-12,[{'media': 'TVCI'}],C+N
all,Femme,6.192222222222222,,H,6 heures 11 minutes,34%,2024-11-12,[{'media': 'TVCI'}],C+N
all,Homme,10.195,,H,10 heures 11 minutes,57%,2024-11-12,[{'media': 'TVCI'}],C+N
all,Bruit,0.1297222222222222,,H,7 minutes,1%,2024-11-13,[{'media': 'TVCI'}],C+N
all,Silence,0.4633333333333333,,H,27 minutes,3%,2024-11-13,[{'media': 'TVCI'}],C+N
all,Musique,0.9136111111111112,,H,54 minutes,5%,2024-11-13,[{'media': 'TVCI'}],C+N
all,Femme,5.609166666666667,,H,5 heures 36 minutes,31%,2024-11-13,[{'media': 'TVCI'}],C+N
all,Homme,10.883333333333333,,H,10 heures 53 minutes,60%,2024-11-13,[{'media': 'TVCI'}],C+N
all,Bruit,0.18222222222222223,,H,10 minutes,1%,2024-11-14,[{'media': 'TVCI'}],C+N
all,Silence,0.4588888888888889,,H,27 minutes,3%,2024-11-14,[{'media': 'TVCI'}],C+N
all,Musique,0.895,,H,53 minutes,5%,2024-11-14,[{'media': 'TVCI'}],C+N
all,Femme,5.256666666666667,,H,5 heures 15 minutes,29%,2024-11-14,[{'media': 'TVCI'}],C+N
all,Homme,11.206666666666667,,H,11 heures 12 minutes,62%,2024-11-14,[{'media': 'TVCI'}],C+N
all,Bruit,0.17972222222222223,,H,10 minutes,1%,2024-11-15,[{'media': 'TVCI'}],C+N
all,Silence,0.6127777777777778,,H,36 minutes,3%,2024-11-15,[{'media': 'TVCI'}],C+N
all,Musique,1.0125,,H,1 heure 0 minute,6%,2024-11-15,[{'media': 'TVCI'}],C+N
all,Femme,4.338333333333333,,H,4 heures 20 minutes,24%,2024-11-15,[{'media': 'TVCI'}],C+N
all,Homme,11.856111111111112,,H,11 heures 51 minutes,66%,2024-11-15,[{'media': 'TVCI'}],C+N
all,Bruit,0.18305555555555555,,H,10 minutes,1%,2024-11-16,[{'media': 'TVCI'}],C+N
all,Silence,0.44166666666666665,,H,26 minutes,2%,2024-11-16,[{'media': 'TVCI'}],C+N
all,Musique,1.0775,,H,1 heure 4 minutes,6%,2024-11-16,[{'media': 'TVCI'}],C+N
all,Femme,5.409166666666667,,H,5 heures 24 minutes,30%,2024-11-16,[{'media': 'TVCI'}],C+N
all,Homme,10.888055555555555,,H,10 heures 53 minutes,60%,2024-11-16,[{'media': 'TVCI'}],C+N
all,Bruit,0.22333333333333333,,H,13 minutes,1%,2024-11-17,[{'media': 'TVCI'}],C+N
all,Silence,0.48638888888888887,,H,29 minutes,3%,2024-11-17,[{'media': 'TVCI'}],C+N
all,Musique,1.1847222222222222,,H,1 heure 11 minutes,7%,2024-11-17,[{'media': 'TVCI'}],C+N
all,Femme,4.566666666666666,,H,4 heures 34 minutes,25%,2024-11-17,[{'media': 'TVCI'}],C+N
all,Homme,11.538611111111111,,H,11 heures 32 minutes,64%,2024-11-17,[{'media': 'TVCI'}],C+N
all,Bruit,0.195,,H,11 minutes,1%,2024-11-18,[{'media': 'TVCI'}],C+N
all,Silence,0.5080555555555556,,H,30 minutes,3%,2024-11-18,[{'media': 'TVCI'}],C+N
all,Musique,1.0327777777777778,,H,1 heure 1 minute,6%,2024-11-18,[{'media': 'TVCI'}],C+N
all,Femme,5.592222222222222,,H,5 heures 35 minutes,31%,2024-11-18,[{'media': 'TVCI'}],C+N
all,Homme,10.671388888888888,,H,10 heures 40 minutes,59%,2024-11-18,[{'media': 'TVCI'}],C+N
all,Bruit,0.17055555555555554,,H,10 minutes,1%,2024-11-19,[{'media': 'TVCI'}],C+N
all,Silence,0.5172222222222222,,H,31 minutes,3%,2024-11-19,[{'media': 'TVCI'}],C+N
all,Musique,0.9686111111111111,,H,58 minutes,5%,2024-11-19,[{'media': 'TVCI'}],C+N
all,Femme,6.004166666666666,,H,6 heures 0 minute,33%,2024-11-19,[{'media': 'TVCI'}],C+N
all,Homme,10.338888888888889,,H,10 heures 20 minutes,57%,2024-11-19,[{'media': 'TVCI'}],C+N
all,Bruit,0.15777777777777777,,H,9 minutes,1%,2024-11-20,[{'media': 'TVCI'}],C+N
all,Silence,0.4802777777777778,,H,28 minutes,3%,2024-11-20,[{'media': 'TVCI'}],C+N
all,Musique,1.081388888888889,,H,1 heure 4 minutes,6%,2024-11-20,[{'media': 'TVCI'}],C+N
all,Femme,5.830277777777778,,H,5 heures 49 minutes,32%,2024-11-20,[{'media': 'TVCI'}],C+N
all,Homme,10.449722222222222,,H,10 heures 26 minutes,58%,2024-11-20,[{'media': 'TVCI'}],C+N
all,Bruit,0.18166666666666667,,H,10 minutes,1%,2024-11-21,[{'media': 'TVCI'}],C+N
all,Silence,0.5147222222222222,,H,30 minutes,3%,2024-11-21,[{'media': 'TVCI'}],C+N
all,Musique,1.0383333333333333,,H,1 heure 2 minutes,6%,2024-11-21,[{'media': 'TVCI'}],C+N
all,Femme,5.176666666666667,,H,5 heures 10 minutes,29%,2024-11-21,[{'media': 'TVCI'}],C+N
all,Homme,11.088055555555556,,H,11 heures 5 minutes,62%,2024-11-21,[{'media': 'TVCI'}],C+N
all,Bruit,0.17722222222222223,,H,10 minutes,1%,2024-11-22,[{'media': 'TVCI'}],C+N
all,Silence,0.6325,,H,37 minutes,4%,2024-11-22,[{'media': 'TVCI'}],C+N
all,Musique,1.1041666666666667,,H,1 heure 6 minutes,6%,2024-11-22,[{'media': 'TVCI'}],C+N
