entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.24305555555555555,,H,14 minutes,1%,2016-10-01,[{'media': 'TVCI'}],BFT
all,Silence,0.5130555555555556,,H,30 minutes,3%,2016-10-01,[{'media': 'TVCI'}],BFT
all,Musique,1.556111111111111,,H,1 heure 33 minutes,9%,2016-10-01,[{'media': 'TVCI'}],BFT
all,Femme,6.611944444444444,,H,6 heures 36 minutes,37%,2016-10-01,[{'media': 'TVCI'}],BFT
all,Homme,9.075277777777778,,H,9 heures 4 minutes,50%,2016-10-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.2713888888888889,,H,16 minutes,2%,2016-10-02,[{'media': 'TVCI'}],BFT
all,Silence,0.5705555555555556,,H,34 minutes,3%,2016-10-02,[{'media': 'TVCI'}],BFT
all,Musique,1.4522222222222223,,H,1 heure 27 minutes,8%,2016-10-02,[{'media': 'TVCI'}],BFT
all,Femme,5.9591666666666665,,H,5 heures 57 minutes,33%,2016-10-02,[{'media': 'TVCI'}],BFT
all,Homme,9.745833333333334,,H,9 heures 44 minutes,54%,2016-10-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.24444444444444444,,H,14 minutes,1%,2016-10-03,[{'media': 'TVCI'}],BFT
all,Silence,0.4955555555555556,,H,29 minutes,3%,2016-10-03,[{'media': 'TVCI'}],BFT
all,Musique,1.4158333333333333,,H,1 heure 24 minutes,8%,2016-10-03,[{'media': 'TVCI'}],BFT
all,Femme,5.973611111111111,,H,5 heures 58 minutes,33%,2016-10-03,[{'media': 'TVCI'}],BFT
all,Homme,9.869444444444444,,H,9 heures 52 minutes,55%,2016-10-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.24388888888888888,,H,14 minutes,1%,2016-10-04,[{'media': 'TVCI'}],BFT
all,Silence,0.46166666666666667,,H,27 minutes,3%,2016-10-04,[{'media': 'TVCI'}],BFT
all,Musique,1.5052777777777777,,H,1 heure 30 minutes,8%,2016-10-04,[{'media': 'TVCI'}],BFT
all,Femme,5.138333333333334,,H,5 heures 8 minutes,29%,2016-10-04,[{'media': 'TVCI'}],BFT
all,Homme,10.64611111111111,,H,10 heures 38 minutes,59%,2016-10-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.23472222222222222,,H,14 minutes,1%,2016-10-05,[{'media': 'TVCI'}],BFT
all,Silence,0.4777777777777778,,H,28 minutes,3%,2016-10-05,[{'media': 'TVCI'}],BFT
all,Musique,1.5208333333333333,,H,1 heure 31 minutes,8%,2016-10-05,[{'media': 'TVCI'}],BFT
all,Femme,5.206944444444445,,H,5 heures 12 minutes,29%,2016-10-05,[{'media': 'TVCI'}],BFT
all,Homme,10.55861111111111,,H,10 heures 33 minutes,59%,2016-10-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.24,,H,14 minutes,1%,2016-10-06,[{'media': 'TVCI'}],BFT
all,Silence,0.5577777777777778,,H,33 minutes,3%,2016-10-06,[{'media': 'TVCI'}],BFT
all,Musique,1.4725,,H,1 heure 28 minutes,8%,2016-10-06,[{'media': 'TVCI'}],BFT
all,Femme,7.054166666666666,,H,7 heures 3 minutes,39%,2016-10-06,[{'media': 'TVCI'}],BFT
all,Homme,8.675,,H,8 heures 40 minutes,48%,2016-10-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.21305555555555555,,H,12 minutes,1%,2016-10-07,[{'media': 'TVCI'}],BFT
all,Silence,0.48777777777777775,,H,29 minutes,3%,2016-10-07,[{'media': 'TVCI'}],BFT
all,Musique,1.4916666666666667,,H,1 heure 29 minutes,8%,2016-10-07,[{'media': 'TVCI'}],BFT
all,Femme,5.515555555555555,,H,5 heures 30 minutes,31%,2016-10-07,[{'media': 'TVCI'}],BFT
all,Homme,10.29138888888889,,H,10 heures 17 minutes,57%,2016-10-07,[{'media': 'TVCI'}],BFT
all,Bruit,0.2897222222222222,,H,17 minutes,2%,2016-10-08,[{'media': 'TVCI'}],BFT
all,Silence,0.5333333333333333,,H,32 minutes,3%,2016-10-08,[{'media': 'TVCI'}],BFT
all,Musique,1.5919444444444444,,H,1 heure 35 minutes,9%,2016-10-08,[{'media': 'TVCI'}],BFT
all,Femme,5.79,,H,5 heures 47 minutes,32%,2016-10-08,[{'media': 'TVCI'}],BFT
all,Homme,9.794166666666667,,H,9 heures 47 minutes,54%,2016-10-08,[{'media': 'TVCI'}],BFT
all,Bruit,0.245,,H,14 minutes,1%,2016-10-09,[{'media': 'TVCI'}],BFT
all,Silence,0.5930555555555556,,H,35 minutes,3%,2016-10-09,[{'media': 'TVCI'}],BFT
all,Musique,1.7283333333333333,,H,1 heure 43 minutes,10%,2016-10-09,[{'media': 'TVCI'}],BFT
all,Femme,5.4127777777777775,,H,5 heures 24 minutes,30%,2016-10-09,[{'media': 'TVCI'}],BFT
all,Homme,10.02,,H,10 heures 1 minute,56%,2016-10-09,[{'media': 'TVCI'}],BFT
all,Bruit,0.23833333333333334,,H,14 minutes,1%,2016-10-10,[{'media': 'TVCI'}],BFT
all,Silence,0.4988888888888889,,H,29 minutes,3%,2016-10-10,[{'media': 'TVCI'}],BFT
all,Musique,1.5255555555555556,,H,1 heure 31 minutes,8%,2016-10-10,[{'media': 'TVCI'}],BFT
all,Femme,5.244722222222222,,H,5 heures 14 minutes,29%,2016-10-10,[{'media': 'TVCI'}],BFT
all,Homme,10.491944444444444,,H,10 heures 29 minutes,58%,2016-10-10,[{'media': 'TVCI'}],BFT
all,Bruit,0.23083333333333333,,H,13 minutes,1%,2016-10-11,[{'media': 'TVCI'}],BFT
all,Silence,0.5552777777777778,,H,33 minutes,3%,2016-10-11,[{'media': 'TVCI'}],BFT
all,Musique,1.5091666666666668,,H,1 heure 30 minutes,8%,2016-10-11,[{'media': 'TVCI'}],BFT
all,Femme,5.170555555555556,,H,5 heures 10 minutes,29%,2016-10-11,[{'media': 'TVCI'}],BFT
all,Homme,10.533611111111112,,H,10 heures 32 minutes,59%,2016-10-11,[{'media': 'TVCI'}],BFT
all,Bruit,0.22944444444444445,,H,13 minutes,1%,2016-10-12,[{'media': 'TVCI'}],BFT
all,Silence,0.5086111111111111,,H,30 minutes,3%,2016-10-12,[{'media': 'TVCI'}],BFT
all,Musique,1.5855555555555556,,H,1 heure 35 minutes,9%,2016-10-12,[{'media': 'TVCI'}],BFT
all,Femme,5.328055555555555,,H,5 heures 19 minutes,30%,2016-10-12,[{'media': 'TVCI'}],BFT
all,Homme,10.348055555555556,,H,10 heures 20 minutes,57%,2016-10-12,[{'media': 'TVCI'}],BFT
all,Bruit,0.21333333333333335,,H,12 minutes,1%,2016-10-13,[{'media': 'TVCI'}],BFT
all,Silence,0.5569444444444445,,H,33 minutes,3%,2016-10-13,[{'media': 'TVCI'}],BFT
all,Musique,1.5025,,H,1 heure 30 minutes,8%,2016-10-13,[{'media': 'TVCI'}],BFT
all,Femme,5.9383333333333335,,H,5 heures 56 minutes,33%,2016-10-13,[{'media': 'TVCI'}],BFT
all,Homme,9.788055555555555,,H,9 heures 47 minutes,54%,2016-10-13,[{'media': 'TVCI'}],BFT
all,Bruit,0.24805555555555556,,H,14 minutes,1%,2016-10-14,[{'media': 'TVCI'}],BFT
all,Silence,0.5172222222222222,,H,31 minutes,3%,2016-10-14,[{'media': 'TVCI'}],BFT
all,Musique,1.5519444444444443,,H,1 heure 33 minutes,9%,2016-10-14,[{'media': 'TVCI'}],BFT
all,Femme,5.701944444444444,,H,5 heures 42 minutes,32%,2016-10-14,[{'media': 'TVCI'}],BFT
all,Homme,9.980277777777777,,H,9 heures 58 minutes,55%,2016-10-14,[{'media': 'TVCI'}],BFT
all,Bruit,0.5130555555555556,,H,30 minutes,3%,2016-10-15,[{'media': 'TVCI'}],BFT
all,Silence,0.6366666666666667,,H,38 minutes,4%,2016-10-15,[{'media': 'TVCI'}],BFT
all,Musique,1.8991666666666667,,H,1 heure 53 minutes,11%,2016-10-15,[{'media': 'TVCI'}],BFT
