entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.21027777777777779,,H,12 minutes,1%,2024-07-01,[{'media': 'TVCI'}],BFT
all,Silence,0.4666666666666667,,H,28 minutes,3%,2024-07-01,[{'media': 'TVCI'}],BFT
all,Musique,1.0344444444444445,,H,1 heure 2 minutes,6%,2024-07-01,[{'media': 'TVCI'}],BFT
all,Femme,6.083333333333333,,H,6 heures 5 minutes,34%,2024-07-01,[{'media': 'TVCI'}],BFT
all,Homme,10.209166666666667,,H,10 heures 12 minutes,57%,2024-07-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.24055555555555555,,H,14 minutes,1%,2024-07-02,[{'media': 'TVCI'}],BFT
all,Silence,0.4486111111111111,,H,26 minutes,2%,2024-07-02,[{'media': 'TVCI'}],BFT
all,Musique,1.1788888888888889,,H,1 heure 10 minutes,7%,2024-07-02,[{'media': 'TVCI'}],BFT
all,Femme,5.848888888888889,,H,5 heures 50 minutes,32%,2024-07-02,[{'media': 'TVCI'}],BFT
all,Homme,10.287222222222223,,H,10 heures 17 minutes,57%,2024-07-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.19361111111111112,,H,11 minutes,1%,2024-07-03,[{'media': 'TVCI'}],BFT
all,Silence,0.5369444444444444,,H,32 minutes,3%,2024-07-03,[{'media': 'TVCI'}],BFT
all,Musique,0.8947222222222222,,H,53 minutes,5%,2024-07-03,[{'media': 'TVCI'}],BFT
all,Femme,5.190833333333333,,H,5 heures 11 minutes,29%,2024-07-03,[{'media': 'TVCI'}],BFT
all,Homme,11.188055555555556,,H,11 heures 11 minutes,62%,2024-07-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.22027777777777777,,H,13 minutes,1%,2024-07-04,[{'media': 'TVCI'}],BFT
all,Silence,0.4888888888888889,,H,29 minutes,3%,2024-07-04,[{'media': 'TVCI'}],BFT
all,Musique,1.018888888888889,,H,1 heure 1 minute,6%,2024-07-04,[{'media': 'TVCI'}],BFT
all,Femme,5.6325,,H,5 heures 37 minutes,31%,2024-07-04,[{'media': 'TVCI'}],BFT
all,Homme,10.643611111111111,,H,10 heures 38 minutes,59%,2024-07-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.21444444444444444,,H,12 minutes,1%,2024-07-05,[{'media': 'TVCI'}],BFT
all,Silence,0.45444444444444443,,H,27 minutes,3%,2024-07-05,[{'media': 'TVCI'}],BFT
