entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.25166666666666665,,H,15 minutes,1%,2021-08-01,[{'media': 'TVCI'}],BFT
all,Silence,0.48333333333333334,,H,29 minutes,3%,2021-08-01,[{'media': 'TVCI'}],BFT
all,Musique,1.5261111111111112,,H,1 heure 31 minutes,8%,2021-08-01,[{'media': 'TVCI'}],BFT
all,Femme,5.019166666666667,,H,5 heures 1 minute,28%,2021-08-01,[{'media': 'TVCI'}],BFT
all,Homme,10.723888888888888,,H,10 heures 43 minutes,60%,2021-08-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.1325,,H,7 minutes,1%,2021-08-02,[{'media': 'TVCI'}],BFT
all,Silence,0.46,,H,27 minutes,3%,2021-08-02,[{'media': 'TVCI'}],BFT
all,Musique,0.8730555555555556,,H,52 minutes,5%,2021-08-02,[{'media': 'TVCI'}],BFT
all,Femme,5.769444444444445,,H,5 heures 46 minutes,32%,2021-08-02,[{'media': 'TVCI'}],BFT
all,Homme,10.768611111111111,,H,10 heures 46 minutes,60%,2021-08-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.11138888888888888,,H,6 minutes,1%,2021-08-03,[{'media': 'TVCI'}],BFT
all,Silence,0.4841666666666667,,H,29 minutes,3%,2021-08-03,[{'media': 'TVCI'}],BFT
all,Musique,0.985,,H,59 minutes,5%,2021-08-03,[{'media': 'TVCI'}],BFT
all,Femme,5.894444444444445,,H,5 heures 53 minutes,33%,2021-08-03,[{'media': 'TVCI'}],BFT
all,Homme,10.529166666666667,,H,10 heures 31 minutes,58%,2021-08-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.17,,H,10 minutes,1%,2021-08-04,[{'media': 'TVCI'}],BFT
all,Silence,0.44916666666666666,,H,26 minutes,2%,2021-08-04,[{'media': 'TVCI'}],BFT
all,Musique,0.8294444444444444,,H,49 minutes,5%,2021-08-04,[{'media': 'TVCI'}],BFT
all,Femme,4.871666666666667,,H,4 heures 52 minutes,27%,2021-08-04,[{'media': 'TVCI'}],BFT
all,Homme,11.68361111111111,,H,11 heures 41 minutes,65%,2021-08-04,[{'media': 'TVCI'}],BFT
all,Bruit,0.07111111111111111,,H,4 minutes,0%,2021-08-05,[{'media': 'TVCI'}],BFT
all,Silence,0.41444444444444445,,H,24 minutes,2%,2021-08-05,[{'media': 'TVCI'}],BFT
all,Musique,0.7672222222222222,,H,46 minutes,4%,2021-08-05,[{'media': 'TVCI'}],BFT
all,Femme,5.246666666666667,,H,5 heures 14 minutes,29%,2021-08-05,[{'media': 'TVCI'}],BFT
all,Homme,11.504722222222222,,H,11 heures 30 minutes,64%,2021-08-05,[{'media': 'TVCI'}],BFT
all,Bruit,0.14194444444444446,,H,8 minutes,1%,2021-08-06,[{'media': 'TVCI'}],BFT
all,Silence,0.4297222222222222,,H,25 minutes,2%,2021-08-06,[{'media': 'TVCI'}],BFT
all,Musique,0.8913888888888889,,H,53 minutes,5%,2021-08-06,[{'media': 'TVCI'}],BFT
all,Femme,5.520833333333333,,H,5 heures 31 minutes,31%,2021-08-06,[{'media': 'TVCI'}],BFT
all,Homme,11.020277777777778,,H,11 heures 1 minute,61%,2021-08-06,[{'media': 'TVCI'}],BFT
all,Bruit,0.12861111111111112,,H,7 minutes,1%,2021-08-07,[{'media': 'TVCI'}],BFT
all,Silence,0.4127777777777778,,H,24 minutes,2%,2021-08-07,[{'media': 'TVCI'}],BFT
