entity,type,value,valueOnHours,unit,legend,percent,date,chartDatasRow,channel
all,Bruit,0.2388888888888889,,H,14 minutes,1%,2016-06-01,[{'media': 'TVCI'}],BFT
all,Silence,0.5619444444444445,,H,33 minutes,3%,2016-06-01,[{'media': 'TVCI'}],BFT
all,Musique,1.3844444444444444,,H,1 heure 23 minutes,8%,2016-06-01,[{'media': 'TVCI'}],BFT
all,Femme,5.07,,H,5 heures 4 minutes,29%,2016-06-01,[{'media': 'TVCI'}],BFT
all,Homme,10.519444444444444,,H,10 heures 31 minutes,59%,2016-06-01,[{'media': 'TVCI'}],BFT
all,Bruit,0.27444444444444444,,H,16 minutes,2%,2016-06-02,[{'media': 'TVCI'}],BFT
all,Silence,0.5127777777777778,,H,30 minutes,3%,2016-06-02,[{'media': 'TVCI'}],BFT
all,Musique,1.4255555555555555,,H,1 heure 25 minutes,8%,2016-06-02,[{'media': 'TVCI'}],BFT
all,Femme,6.364166666666667,,H,6 heures 21 minutes,35%,2016-06-02,[{'media': 'TVCI'}],BFT
all,Homme,9.386388888888888,,H,9 heures 23 minutes,52%,2016-06-02,[{'media': 'TVCI'}],BFT
all,Bruit,0.23416666666666666,,H,14 minutes,1%,2016-06-03,[{'media': 'TVCI'}],BFT
all,Silence,0.5566666666666666,,H,33 minutes,3%,2016-06-03,[{'media': 'TVCI'}],BFT
all,Musique,1.2969444444444445,,H,1 heure 17 minutes,7%,2016-06-03,[{'media': 'TVCI'}],BFT
all,Femme,6.760277777777778,,H,6 heures 45 minutes,38%,2016-06-03,[{'media': 'TVCI'}],BFT
all,Homme,9.151111111111112,,H,9 heures 9 minutes,51%,2016-06-03,[{'media': 'TVCI'}],BFT
all,Bruit,0.33805555555555555,,H,20 minutes,2%,2016-06-04,[{'media': 'TVCI'}],BFT
all,Silence,0.5819444444444445,,H,34 minutes,3%,2016-06-04,[{'media': 'TVCI'}],BFT
all,Musique,1.5327777777777778,,H,1 heure 31 minutes,9%,2016-06-04,[{'media': 'TVCI'}],BFT
all,Femme,5.382777777777778,,H,5 heures 22 minutes,30%,2016-06-04,[{'media': 'TVCI'}],BFT
all,Homme,10.16388888888889,,H,10 heures 9 minutes,56%,2016-06-04,[{'media': 'TVCI'}],BFT
